,CLOUDY_PIXEL_PERCENTAGE,CLOUD_COVERAGE_ASSESSMENT,CLOUD_SHADOW_PERCENTAGE,HIGH_PROBA_CLOUDS_PERCENTAGE,MEAN_SOLAR_AZIMUTH_ANGLE,MEAN_SOLAR_ZENITH_ANGLE,MEDIUM_PROBA_CLOUDS_PERCENTAGE,NODATA_PIXEL_PERCENTAGE,NOT_VEGETATED_PERCENTAGE,SNOW_ICE_PERCENTAGE,THIN_CIRRUS_PERCENTAGE,VEGETATION_PERCENTAGE,WATER_PERCENTAGE,Systemindex
56,2.69425,2.69425,1.583371,0.998339,155.860242266,53.3332295863,1.470557,49.30051,30.256405,0.00426,0.225354,41.647458,2.782635,20190104T042149_20190104T042450_T46RDQ
57,32.804936,32.804936,9.456518,26.370943,156.061676115,54.1814827536,6.125649,70.031899,1.273646,2.283177,0.308345,43.200427,0.111731,20190104T042149_20190104T042450_T46RDR
58,79.251244,79.251244,1.188308,62.904662,156.253110186,55.0305802024,16.336532,90.657735,0.576148,8.961495,0.010051,0.517407,0.079978,20190104T042149_20190104T042450_T46RDS
59,11.439411,11.439411,2.818382,7.933493,156.915576083,52.9770441881,2.935874,3e-05,20.179567,0.020478,0.570045,49.177411,2.75391,20190104T042149_20190104T042450_T46REQ
60,66.661234,66.661234,5.226271,57.037753,157.11706333,53.8281044547,8.033556,2.3e-05,2.79387,0.623638,1.589925,16.7766,0.068245,20190104T042149_20190104T042450_T46RER
61,76.650883,76.650883,2.695923,57.74039,157.309116281,54.6798761448,18.27314,2.612506,0.432138,9.308071,0.637352,2.084031,0.120636,20190104T042149_20190104T042450_T46RES
62,69.942153,69.942153,3.692527,28.974321,157.491966436,55.5317941037,40.967831,19.704841,3.829009,8.907998,0.0,1.825723,0.279476,20190104T042149_20190104T042450_T46RET
63,99.141249,99.141249,0.0,20.044068,157.666240811,56.3848013106,79.097182,39.723504,0.00224,0.099134,0.0,0.0,3.3e-05,20190104T042149_20190104T042450_T46REU
64,97.790118,97.790118,0.001434,13.834156,157.832088161,57.2383505886,83.955961,59.514838,0.008072,0.812054,0.0,0.0,0.001483,20190104T042149_20190104T042450_T46REV
65,52.85665,52.85665,0.928059,47.087243,158.182500452,53.4830973645,3.563429,3e-06,15.266393,0.015919,2.205978,20.617719,1.867831,20190104T042149_20190104T042450_T46RFR
66,92.935081,92.935081,1.558197,84.26953,158.374787221,54.3372993044,6.846911,0.0,0.12778,0.565635,1.81864,1.768922,0.008955,20190104T042149_20190104T042450_T46RFS
67,84.929519,84.929519,1.720071,65.532935,158.558458246,55.1915219898,19.393353,0.0,0.690701,6.51177,0.003232,0.451631,0.21633,20190104T042149_20190104T042450_T46RFT
68,98.178957,98.178957,0.0,13.122146,158.734159416,56.046712773,85.056812,0.0,0.0,1.249946,0.0,0.0,0.000143,20190104T042149_20190104T042450_T46RFU
69,96.304885,96.304885,0.047959,25.987241,158.902052242,56.9023242728,70.317644,0.0,0.181755,0.991732,0.0,3e-06,0.004592,20190104T042149_20190104T042450_T46RFV
70,51.783115,51.783115,2.811376,39.491451,159.256811877,53.1469267044,7.56771,29.412776,9.597905,0.000306,4.723954,28.578147,0.32704,20190104T042149_20190104T042450_T46RGR
71,87.018115,87.018115,1.988039,76.347315,159.448926364,54.0033094731,6.600025,9.645071,0.65433,0.310178,4.070776,5.498602,0.183237,20190104T042149_20190104T042450_T46RGS
72,97.139766,97.139766,0.0763,62.501234,159.633055393,54.8595838906,34.59757,0.017077,0.002495,1.773329,0.040962,0.052424,0.000644,20190104T042149_20190104T042450_T46RGT
73,93.455325,93.455325,0.297786,6.410758,159.809831539,55.7167107882,87.044567,0.0,0.538588,3.506166,0.0,0.000169,0.051553,20190104T042149_20190104T042450_T46RGU
74,95.790684,95.790684,0.131569,33.005989,159.979439682,56.5741394155,62.784696,0.0,0.181788,2.308061,0.0,5.3e-05,0.02863,20190104T042149_20190104T042450_T46RGV
75,99.092844,99.092844,0.011354,12.696829,159.062398091,57.7577805302,86.396015,0.0,0.002717,0.358748,0.0,0.0,0.004745,20190104T042149_20190104T042450_T46SFA
76,97.700894,97.700894,0.0005,15.641981,159.215661979,58.6140680837,82.058913,7.67654,0.00502,0.639372,0.0,0.0,0.0034,20190104T042149_20190104T042450_T46SFB
77,97.560123,97.560123,0.068736,28.580323,160.142140009,57.4312993914,68.9798,0.0,0.33254,0.789735,0.0,0.0,0.004718,20190104T042149_20190104T042450_T46SGA
78,97.468648,97.468648,0.644164,94.592375,160.40485213,53.7377478923,2.665501,89.469051,0.012319,0.298043,0.210773,0.013705,0.002583,20190104T042149_20190104T042450_T47RKM
79,98.141167,98.141167,0.0,67.92776,160.533869235,54.6113301185,30.213407,65.088028,9.5e-05,1.307303,0.0,0.0,0.0,20190104T042149_20190104T042450_T47RKN
80,84.962788,84.962788,0.738565,20.0546,160.654455729,55.485892156,64.908189,40.232936,1.557846,8.005756,0.0,0.000611,0.110582,20190104T042149_20190104T042450_T47RKP
81,96.712673,96.712673,0.055789,34.166574,160.766756997,56.3608766558,62.546098,15.235224,0.09843,2.312661,0.0,2.7e-05,0.025481,20190104T042149_20190104T042450_T47RKQ
82,99.769798,99.769798,0.0,69.242132,161.866302978,56.0929059401,30.527666,99.002635,0.004325,0.020958,0.0,0.0,0.0,20190104T042149_20190104T042450_T47RLQ
83,91.079137,91.079137,0.338666,32.208773,160.870964519,57.2357143117,58.870363,0.293234,2.504349,2.194197,0.0,0.000885,0.009836,20190104T042149_20190104T042450_T47SKR
84,89.81972,89.81972,1.052301,28.373083,161.971725238,56.9698328937,61.446637,81.449062,1.947071,2.366009,0.0,0.000411,0.002719,20190104T042149_20190104T042450_T47SLR
85,58.465291,58.465291,0.590562,6.94334,158.24515652,54.2456635224,51.521951,0.000501,4.953655,26.017648,0.0,1.125168,0.4188,20190105T044201_20190105T044654_T45RYM
86,44.037933,44.037933,0.606172,5.382106,158.440059521,55.0958521235,38.655826,0.000455,12.446912,33.243129,0.0,0.001125,0.294048,20190105T044201_20190105T044654_T45RYN
87,82.832515,82.832515,0.640995,12.23579,158.627131787,55.9470022197,70.596725,0.000259,3.246155,5.630288,0.0,0.000411,0.161928,20190105T044201_20190105T044654_T45RYP
88,14.393062,14.393062,3.40872,0.604549,159.042839362,53.0961477013,13.788512,27.283525,5.996956,6.927744,0.0,49.016568,0.243124,20190105T044201_20190105T044654_T46RBR
89,63.917726,63.917726,0.589476,5.264228,159.192802002,53.9645830459,58.653498,5.20839,3.520581,19.231096,0.0,0.294831,2.974856,20190105T044201_20190105T044654_T46RBS
90,46.786379,46.786379,1.130432,6.535219,159.333437551,54.8330919443,40.25116,0.010083,18.200442,16.602708,0.0,0.001609,5.433788,20190105T044201_20190105T044654_T46RBT
91,71.232568,71.232568,0.463539,12.124716,159.465135722,55.7026896206,59.107852,0.000886,4.319792,10.763617,0.0,0.000395,6.213296,20190105T044201_20190105T044654_T46RBU
92,71.306737,71.306737,0.311318,12.932672,159.588137162,56.5727907312,58.374065,0.000564,6.585944,4.596573,0.0,0.000647,13.166039,20190105T044201_20190105T044654_T46RBV
93,77.300698,77.300698,0.379328,4.593265,160.283965333,53.6717533763,72.707433,93.328953,1.221738,15.862644,0.0,0.0,0.617359,20190105T044201_20190105T044654_T46RCS
94,37.411888,37.411888,2.002682,4.780538,160.424200768,54.542827773,32.63135,70.278835,22.486648,23.096439,0.0,0.006865,2.033415,20190105T044201_20190105T044654_T46RCT
95,55.933628,55.933628,0.574747,3.377578,160.556186305,55.414866458,52.55605,46.164435,11.043909,23.661117,0.0,0.000986,0.411418,20190105T044201_20190105T044654_T46RCU
96,83.901761,83.901761,0.288805,14.526527,160.68009969,56.2873060915,69.375235,22.16419,2.087546,9.128743,0.0,9e-06,0.945175,20190105T044201_20190105T044654_T46RCV
97,3.714214,3.714214,1.088066,0.037763,156.459542181,54.6987376973,0.466933,41.301292,6.267548,3.198744,3.209518,69.006515,0.672496,20190106T041141_20190106T041607_T46RGS
98,15.738442,15.738442,2.639513,0.885576,156.668950063,55.5392610202,14.852867,59.773457,2.875543,29.045993,0.0,23.531738,1.186458,20190106T041141_20190106T041607_T46RGT
99,40.818846,40.818846,2.92904,1.731517,156.870023935,56.3808690162,39.087328,77.787656,6.617846,19.158059,0.0,7.25734,0.807206,20190106T041141_20190106T041607_T46RGU
100,36.876788,36.876788,3.459867,4.444962,157.063053239,57.2229770647,32.431826,94.788301,16.226003,26.211348,0.0,0.690789,0.175896,20190106T041141_20190106T041607_T46RGV
101,15.664903,15.664903,1.746775,2.886089,157.226237568,53.53478618,8.234045,0.000139,2.677128,2.189475,4.544769,68.49789,0.218503,20190106T041141_20190106T041607_T47RKL
102,8.137211,8.137211,2.544563,0.470817,157.39282216,54.3948445068,6.334905,0.000514,3.310069,21.290106,1.331489,39.604056,0.53664,20190106T041141_20190106T041607_T47RKM
103,31.725527,31.725527,2.082072,2.07744,157.549422388,55.2551435212,29.648086,0.000577,2.492992,32.138529,0.0,8.4344,1.364884,20190106T041141_20190106T041607_T47RKN
104,50.133835,50.133835,2.601527,2.929808,157.696477931,56.1166761321,47.204027,7.660087,8.728756,17.857173,0.0,1.63498,0.43644,20190106T041141_20190106T041607_T47RKP
105,42.96735,42.96735,5.03286,2.469961,157.834244981,56.9788500524,40.497389,29.829818,14.854772,20.999502,0.0,0.916926,0.133233,20190106T041141_20190106T041607_T47RKQ
106,30.570429,30.570429,0.952171,1.533772,158.302179139,53.2125946401,12.934372,6.3e-05,1.629302,3.962063,16.102286,53.464806,0.104694,20190106T041141_20190106T041607_T47RLL
107,31.582391,31.582391,3.260123,2.472327,158.46847521,54.0755479384,29.011604,0.000222,2.25231,25.936875,0.09846,14.38465,0.419465,20190106T041141_20190106T041607_T47RLM
108,35.684566,35.684566,3.671163,2.171583,158.625423078,54.9386047613,33.512983,0.000375,10.805389,25.145546,0.0,2.776133,0.590554,20190106T041141_20190106T041607_T47RLN
109,38.102782,38.102782,3.833152,3.496486,158.773435662,55.8027753272,34.606296,0.000501,18.569793,20.552428,0.0,0.258259,0.177263,20190106T041141_20190106T041607_T47RLP
110,34.852259,34.852259,5.66707,2.232797,158.912783419,56.6674688565,32.619461,0.000501,20.677339,20.754611,0.0,1.200214,0.129084,20190106T041141_20190106T041607_T47RLQ
111,24.908317,24.908317,4.347656,2.374505,159.553484739,53.7647851932,22.533812,46.498582,7.422845,21.718203,0.0,13.677512,0.42301,20190106T041141_20190106T041607_T47RMM
112,21.832297,21.832297,5.823416,1.491439,159.710428713,54.6303469825,20.340858,23.719935,19.369787,15.597892,0.0,13.772352,0.34926,20190106T041141_20190106T041607_T47RMN
113,34.436222,34.436222,3.648515,2.868982,159.8590823,55.4969021311,31.56724,3.576103,26.115194,10.177907,0.0,9.598431,0.113646,20190106T041141_20190106T041607_T47RMP
114,27.790394,27.790394,7.815257,2.015045,159.999708333,56.3638672595,25.775349,0.000401,21.343723,15.76432,0.0,8.575118,0.20219,20190106T041141_20190106T041607_T47RMQ
115,30.378466,30.378466,7.470345,1.764991,160.954134162,55.1989286985,28.613475,91.589379,11.100487,6.303664,0.0,18.164791,0.598745,20190106T041141_20190106T041607_T47RNP
116,22.979376,22.979376,4.200673,1.360884,157.962826242,57.8411222797,21.618491,52.428228,37.96992,16.37,0.0,2.612389,0.090207,20190106T041141_20190106T041607_T47SKR
117,24.217552,24.217552,3.75472,1.485752,159.043565219,57.5321465523,22.7318,0.000229,25.137606,31.014067,0.0,1.824109,0.195949,20190106T041141_20190106T041607_T47SLR
118,45.641616,45.641616,0.859397,18.50962,159.166287136,58.3977714506,27.131996,9.6e-05,21.19692,21.032548,0.0,0.492613,0.263165,20190106T041141_20190106T041607_T47SLS
119,17.808462,17.808462,4.163745,1.488977,160.132426051,57.2307005425,16.319485,0.000222,31.679037,26.65036,0.0,1.979238,0.335109,20190106T041141_20190106T041607_T47SMR
120,27.143908,27.143908,0.646614,7.928308,160.257744272,58.0983751537,19.2156,3e-06,30.234838,35.07503,0.0,0.074695,0.120703,20190106T041141_20190106T041607_T47SMS
121,16.949429,16.949429,1.578277,0.619294,156.053437328,53.7904836527,16.330135,25.254926,3.404563,2.187761,0.0,59.988576,0.117843,20190107T043149_20190107T043708_T46RBR
122,87.932611,87.932611,0.329219,7.714671,156.23057289,54.6446789766,80.21794,47.761139,0.064567,3.339499,0.0,0.33987,1.927501,20190107T043149_20190107T043708_T46RBS
123,73.149065,73.149065,0.527809,10.541842,156.397317718,55.4992295176,62.607223,69.785404,4.019289,5.504392,0.0,0.00034,11.687887,20190107T043149_20190107T043708_T46RBT
124,85.532677,85.532677,0.924376,29.749036,156.554153544,56.3551111551,55.783641,91.532904,4.269371,1.738172,0.0,0.0,0.013088,20190107T043149_20190107T043708_T46RBU
125,0.033577,0.033577,0.043311,0.000733,156.931873289,52.5948237456,0.032057,0.000126,29.571232,0.00221,0.000786,57.919538,2.606902,20190107T043149_20190107T043708_T46RCQ
126,19.809953,19.809953,1.786027,0.493683,157.119288369,53.4512356156,19.316269,0.000425,4.727503,2.193144,0.0,55.290091,0.124074,20190107T043149_20190107T043708_T46RCR
127,90.853336,90.853336,0.692689,7.650753,157.296646242,54.3084464665,83.202583,0.000551,0.155697,2.039371,0.0,0.67034,0.136882,20190107T043149_20190107T043708_T46RCS
128,81.716129,81.716129,1.947705,6.005469,157.464183255,55.1658840754,75.71066,0.002777,1.246022,4.832633,0.0,0.002047,1.07056,20190107T043149_20190107T043708_T46RCT
129,83.206847,83.206847,1.164914,12.71781,157.622418192,56.0245224594,70.489037,3.425549,2.128929,4.24995,0.0,0.000127,0.351811,20190107T043149_20190107T043708_T46RCU
130,94.601803,94.601803,0.014956,19.767581,157.771538005,56.8837947292,74.834222,22.733667,0.093889,2.385544,0.0,0.0,0.350294,20190107T043149_20190107T043708_T46RCV
131,0.055425,0.055425,0.008639,0.001553,158.008557435,52.2612667958,0.053872,5.562394,33.387089,0.0,0.0,54.749775,3.402175,20190107T043149_20190107T043708_T46RDQ
132,19.490034,19.490034,1.440694,0.359493,158.195204092,53.1205820194,19.130541,0.000385,2.258618,4.317474,0.0,58.925498,0.181792,20190107T043149_20190107T043708_T46RDR
133,72.979131,72.979131,2.478998,3.913435,158.372409211,53.9805594804,69.065696,0.000879,2.056003,6.631018,0.0,2.436238,0.25965,20190107T043149_20190107T043708_T46RDS
134,78.649411,78.649411,3.014627,5.087814,158.540386453,54.8406384452,73.561597,0.000929,3.329748,1.117442,0.0,0.218206,0.25522,20190107T043149_20190107T043708_T46RDT
135,80.319141,80.319141,1.462489,4.507111,158.699695668,55.7017896769,75.81203,0.000571,1.531042,3.189055,0.0,0.287061,0.225857,20190107T043149_20190107T043708_T46RDU
136,0.027381,0.027381,0.007905,0.000859,159.096466099,51.936439665,0.026522,94.207877,20.305072,0.0,0.0,75.416481,1.093856,20190107T043149_20190107T043708_T46REQ
137,0.063829,0.063829,0.998135,0.007507,159.281963084,52.7983913349,0.056322,73.526371,1.055309,0.441988,0.0,85.100961,0.053564,20190107T043149_20190107T043708_T46RER
138,26.805909,26.805909,5.348965,1.220187,159.458634742,53.660880174,25.585723,51.616174,2.843159,12.104293,0.0,29.269338,0.417742,20190107T043149_20190107T043708_T46RES
139,53.610899,53.610899,4.08569,2.261372,159.626687779,54.5233507233,51.349527,29.744992,7.771374,4.426404,0.0,7.068429,0.534731,20190107T043149_20190107T043708_T46RET
140,47.640083,47.640083,2.667945,1.755366,159.786735674,55.3867666193,45.884717,8.109741,7.150827,7.593559,0.0,7.474847,1.230594,20190107T043149_20190107T043708_T46REU
141,75.681973,75.681973,0.64422,5.759776,159.938923931,56.2505820021,69.922197,0.000239,1.337391,8.514661,0.0,0.062618,0.336121,20190107T043149_20190107T043708_T46REV
142,36.453545,36.453545,2.365497,4.693478,160.882309289,55.0798891425,31.760067,96.382838,7.672615,11.004068,0.0,9.900708,2.038864,20190107T043149_20190107T043708_T46RFU
143,60.862971,60.862971,2.38835,7.114274,161.03555824,55.9455971766,53.748697,76.953149,6.110192,11.574274,0.0,0.582465,0.382115,20190107T043149_20190107T043708_T46RFV
144,87.375555,87.375555,0.223102,12.202541,161.181878471,56.8110164631,75.173014,55.185002,0.526212,5.87323,0.0,0.000526,0.107994,20190107T043149_20190107T043708_T46SFA
145,91.426553,91.426553,0.32198,22.094841,161.321690768,57.6771569787,69.331712,33.500078,0.238116,5.413038,0.0,8.5e-05,0.484714,20190107T043149_20190107T043708_T46SFB
146,99.460515,99.460515,0.002646,45.169684,155.514749862,54.7695013095,54.290831,94.357365,0.0,0.162169,0.0,0.0,0.000588,20190108T040139_20190108T040136_T47RLM
147,99.837902,99.837902,0.000158,43.631795,156.573933573,54.4157745033,56.206107,5.497357,0.000133,0.051388,0.0,0.0,0.000214,20190108T040139_20190108T040136_T47RMM
148,98.920989,98.920989,0.096216,56.759667,156.757349256,55.2668159654,42.161322,25.264338,0.085712,0.097898,0.0,0.089219,1.8e-05,20190108T040139_20190108T040136_T47RMN
149,87.020329,87.020329,1.101795,30.378976,156.931499834,56.1190814085,56.641352,46.019095,2.930356,1.588639,0.0,0.947867,0.026208,20190108T040139_20190108T040136_T47RMP
150,36.620098,36.620098,10.368547,9.83403,157.096604727,56.971997346,26.786068,66.637671,11.168423,7.08154,0.0,11.166642,0.430384,20190108T040139_20190108T040136_T47RMQ
