,CLOUDY_PIXEL_PERCENTAGE,CLOUD_COVERAGE_ASSESSMENT,CLOUD_SHADOW_PERCENTAGE,HIGH_PROBA_CLOUDS_PERCENTAGE,MEAN_SOLAR_AZIMUTH_ANGLE,MEAN_SOLAR_ZENITH_ANGLE,MEDIUM_PROBA_CLOUDS_PERCENTAGE,NODATA_PIXEL_PERCENTAGE,NOT_VEGETATED_PERCENTAGE,SNOW_ICE_PERCENTAGE,THIN_CIRRUS_PERCENTAGE,VEGETATION_PERCENTAGE,WATER_PERCENTAGE,Systemindex
0,98.618537,98.618537,0.331229,53.728122,156.928228906,54.0973265952,44.890192,25.859088,0.06202,0.110654,0.000224,0.042347,0.00222,20200102T043149_20200102T043308_T46RBR
1,51.283675,51.283675,2.035388,15.567869,157.093669283,54.9559479393,35.715806,48.381656,22.897983,3.941336,0.0,0.177448,3.158399,20200102T043149_20200102T043308_T46RBS
2,17.736243,17.736243,0.224436,0.799106,157.249155959,55.8148254505,16.937137,70.349759,60.791862,0.111966,0.0,0.00696,12.431144,20200102T043149_20200102T043308_T46RBT
3,88.301034,88.301034,0.022588,13.798822,157.395160867,56.6749378904,74.502212,92.009622,5.481984,0.134078,0.0,0.0,0.001329,20200102T043149_20200102T043308_T46RBU
4,90.766555,90.766555,0.201422,51.278412,157.81581617,52.9098126009,33.747494,0.103344,1.147868,2.254366,5.740648,1.584429,0.630321,20200102T043149_20200102T043308_T46RCQ
5,78.932381,78.932381,1.368124,25.162297,157.990910936,53.7706017914,48.604473,0.0,1.765824,1.329216,5.16561,6.952771,0.003348,20200102T043149_20200102T043308_T46RCR
6,38.897094,38.897094,1.533001,16.141921,158.156408356,54.6320929942,22.755173,3e-06,37.478924,4.817708,0.0,0.680459,0.691242,20200102T043149_20200102T043308_T46RCS
7,33.48321,33.48321,0.380536,9.10082,158.312557886,55.4937087664,24.38239,1.3e-05,52.423066,0.457328,0.0,0.007747,0.975471,20200102T043149_20200102T043308_T46RCT
8,92.70806,92.70806,0.088459,33.195052,158.459818226,56.3564415389,59.513009,3.71583,3.968313,0.185065,0.0,0.000886,0.228879,20200102T043149_20200102T043308_T46RCU
9,99.709153,99.709153,0.000424,33.607101,158.598378832,57.2197226528,66.102052,23.23069,0.012451,0.109558,0.0,0.0,0.006163,20200102T043149_20200102T043308_T46RCV
10,63.990414,63.990414,0.188028,43.009496,158.889030115,52.5889442695,19.366752,5.189279,7.5124,4.873036,1.614167,10.121635,1.437253,20200102T043149_20200102T043308_T46RDQ
11,81.587385,81.587385,0.799062,47.991019,159.063224874,53.4524726112,32.224044,0.0,0.320769,10.249823,1.372321,0.236087,0.0135,20200102T043149_20200102T043308_T46RDR
12,60.132411,60.132411,0.839974,26.795682,159.228423033,54.316579163,33.336493,3e-06,22.681421,4.139173,0.000236,0.001407,0.136025,20200102T043149_20200102T043308_T46RDS
13,88.957775,88.957775,0.150796,59.401864,159.384900668,55.1806832253,29.555911,0.0,6.996974,0.131576,0.0,0.000332,0.066353,20200102T043149_20200102T043308_T46RDT
14,99.996874,99.996874,0.0,51.977491,159.533105736,56.0457883159,48.019382,0.0,0.0,2.3e-05,0.0,0.0,0.0,20200102T043149_20200102T043308_T46RDU
15,84.006977,84.006977,0.0,79.408419,159.973003486,52.2768146562,2.892081,93.79586,1.239616,7.472403,1.706477,3.476433,0.564672,20200102T043149_20200102T043308_T46REQ
16,49.928937,49.928937,0.0,21.411687,160.145929967,53.1428129011,26.665348,72.908914,0.002057,45.101362,1.851902,0.207219,0.015284,20200102T043149_20200102T043308_T46RER
17,93.260034,93.260034,0.004668,34.424251,160.310472773,54.0092728734,58.829224,51.028597,0.028299,5.868735,0.006558,0.0,0.00084,20200102T043149_20200102T043308_T46RES
18,99.498546,99.498546,0.032397,55.080336,160.466927146,54.8756126969,44.41821,29.192501,0.043394,0.039988,0.0,0.000473,0.001157,20200102T043149_20200102T043308_T46RET
19,93.14191,93.14191,0.21491,36.142853,160.615760675,55.7428366426,56.999058,7.739387,0.361015,2.52248,0.0,0.022534,0.011957,20200102T043149_20200102T043308_T46REU
20,95.034567,95.034567,0.011858,22.952101,160.757204426,56.6103736696,72.082466,0.0,0.135023,2.773634,0.0,1.3e-05,0.019005,20200102T043149_20200102T043308_T46REV
21,99.175364,99.175364,0.001798,25.176692,161.706549479,55.4480048998,73.998672,96.12385,0.011299,0.02371,0.0,0.000342,0.000171,20200102T043149_20200102T043308_T46RFU
22,89.961237,89.961237,0.438558,17.549151,161.848978591,56.317287892,72.412086,76.469558,0.735579,5.013961,0.0,0.001819,0.025521,20200102T043149_20200102T043308_T46RFV
23,99.977912,99.977912,0.0,18.670483,161.984865392,57.1862235882,81.307429,54.737711,0.000528,0.007814,0.0,0.0,0.0,20200102T043149_20200102T043308_T46SFA
24,88.95098,88.95098,0.705154,40.191391,162.11467227,58.0558114954,48.759589,33.015475,1.192598,4.13734,0.0,5e-05,0.181042,20200102T043149_20200102T043308_T46SFB
25,96.246333,96.246333,0.0,94.779652,156.389477927,55.1113599442,1.466681,94.801819,0.0,3.549675,0.0,0.0,0.001404,20200103T040149_20200103T040143_T47RLM
26,79.233006,79.233006,1.243826,64.732099,157.444973324,54.7700713454,14.500907,5.926915,3.392479,4.517964,0.0,2.086026,0.042986,20200103T040149_20200103T040143_T47RMM
27,18.746057,18.746057,3.069053,13.506223,157.616598981,55.6256156204,5.239834,25.822228,32.96957,6.483528,0.0,17.885804,0.381661,20200103T040149_20200103T040143_T47RMN
28,8.517367,8.517367,2.37635,2.642595,157.779403817,56.4822868533,5.874772,46.60449,44.936317,6.997836,0.0,15.908562,0.283146,20200103T040149_20200103T040143_T47RMP
29,14.939354,14.939354,10.238905,7.48898,157.933559596,57.339525812,7.450374,67.179275,20.550078,15.217099,0.0,14.010704,0.578041,20200103T040149_20200103T040143_T47RMQ
30,31.277766,31.277766,2.070604,2.120315,158.683300602,55.2946165028,29.157451,2e-05,31.537825,1.792735,0.0,13.592032,0.143268,20200103T040149_20200103T040143_T47RNN
31,15.514307,15.514307,3.020386,5.172286,158.847421165,56.1535912835,10.342021,0.000146,35.023591,19.104414,0.0,7.921658,0.442212,20200103T040149_20200103T040143_T47RNP
32,64.490751,64.490751,7.92972,52.655023,156.087527244,54.2006430631,11.596309,77.339613,1.000723,1.847167,0.239419,13.478689,0.049489,20200104T042151_20200104T042303_T46RDR
33,67.060104,67.060104,3.348874,44.619459,156.278508297,55.0498885427,22.38895,91.592342,0.186222,17.985727,0.051695,2.306363,0.12103,20200104T042151_20200104T042303_T46RDS
34,94.431733,94.431733,0.04273,83.63378,156.941580642,52.996428505,10.786855,95.007277,0.108186,0.542127,0.011098,1.163998,0.010765,20200104T042151_20200104T042303_T46REQ
35,73.281015,73.281015,5.817647,60.767317,157.142642791,53.8476194188,12.098824,5.502464,0.671738,1.787228,0.414874,8.6141,0.023857,20200104T042151_20200104T042303_T46RER
36,69.530166,69.530166,3.786408,47.806475,157.334242427,54.6995330534,21.552584,3.139183,0.373478,13.840663,0.171107,3.135842,0.093838,20200104T042151_20200104T042303_T46RES
37,61.900844,61.900844,2.830474,39.697766,157.51668692,55.551579402,22.203077,20.791115,2.50168,20.032194,0.0,1.262862,0.383234,20200104T042151_20200104T042303_T46RET
38,83.620727,83.620727,0.747089,45.023507,157.690527319,56.4047258793,38.59722,40.698567,0.230089,8.409405,0.0,0.230056,0.042079,20200104T042151_20200104T042303_T46REU
39,67.519586,67.519586,0.286697,17.465983,157.856003953,57.2583959568,50.053602,60.508347,1.48942,21.48865,0.0,0.002966,0.133515,20200104T042151_20200104T042303_T46REV
40,93.291763,93.291763,0.97583,85.992259,158.207787229,53.5029667373,7.053497,0.0,0.115036,1.337418,0.246008,0.886055,0.07422,20200104T042151_20200104T042303_T46RFR
41,75.694482,75.694482,3.886181,60.544562,158.399628205,54.357302284,14.823328,0.0,0.235995,5.437447,0.326591,4.609481,0.13419,20200104T042151_20200104T042303_T46RFS
42,59.289164,59.289164,2.278715,39.418477,158.582884576,55.2116507975,19.744274,1.7e-05,1.189565,24.820949,0.126413,2.050707,0.470791,20200104T042151_20200104T042303_T46RFT
43,79.142743,79.142743,0.403051,41.070396,158.758162852,56.0669717218,38.072348,0.0,0.170318,14.561106,0.0,0.153128,0.059363,20200104T042151_20200104T042303_T46RFU
44,52.680401,52.680401,1.964073,10.755569,158.925681614,56.9227002439,41.924831,7.3e-05,4.540692,29.807886,0.0,0.166499,0.191811,20200104T042151_20200104T042303_T46RFV
45,93.235991,93.235991,0.003655,90.206969,159.281786283,53.167148979,2.913924,28.554162,0.01161,6.407373,0.115098,0.018789,0.021134,20200104T042151_20200104T042303_T46RGR
46,71.750769,71.750769,0.405707,57.744074,159.473469921,54.0236552744,13.787916,8.827741,0.012475,25.36144,0.218778,0.10787,0.035543,20200104T042151_20200104T042303_T46RGS
47,76.364649,76.364649,0.54749,42.477778,159.657170336,54.8800542121,33.711722,0.0,0.022757,17.72725,0.175149,0.187829,0.055451,20200104T042151_20200104T042303_T46RGT
48,81.827227,81.827227,0.254521,19.514845,159.833541096,55.7373007983,62.311858,0.0,0.052153,13.694686,0.000524,0.103802,0.055126,20200104T042151_20200104T042303_T46RGU
49,44.500121,44.500121,2.537735,23.243098,160.00276573,56.5948443807,21.257024,3e-06,5.917807,36.83275,0.0,0.089548,0.240673,20200104T042151_20200104T042303_T46RGV
50,55.352542,55.352542,0.076247,7.905674,159.08564378,57.77827801,47.446868,3.6e-05,1.768996,36.617965,0.0,0.001234,0.141552,20200104T042151_20200104T042303_T46SFA
51,63.69653,63.69653,0.265262,31.662765,159.238556925,58.6346787366,32.033765,8.548084,7.009128,23.788388,0.0,7e-06,0.141987,20200104T042151_20200104T042303_T46SFB
52,33.229748,33.229748,0.374548,11.882272,160.165093714,57.452117792,21.347477,7.3e-05,6.972742,52.963436,0.0,0.005123,0.195477,20200104T042151_20200104T042303_T46SGA
53,53.107984,53.107984,0.0,18.436329,160.429113238,53.7583953029,34.35899,88.659513,0.000819,43.623382,0.312665,0.0,0.123346,20200104T042151_20200104T042303_T47RKM
54,79.090159,79.090159,0.0,10.961255,160.557703763,54.6320842579,68.119293,64.301383,0.004991,16.16552,0.00961,0.0,0.01961,20200104T042151_20200104T042303_T47RKN
55,72.631392,72.631392,0.800453,11.497417,160.677920787,55.5067394327,61.133975,39.420256,3.292139,17.736055,0.0,0.002596,0.082705,20200104T042151_20200104T042303_T47RKP
56,49.550226,49.550226,2.653614,29.487333,160.789844157,56.3818208958,20.062894,14.508581,5.274213,32.377833,0.0,0.061311,0.378334,20200104T042151_20200104T042303_T47RKQ
57,46.027908,46.027908,7.853842,28.284737,161.88903809,56.1141809275,17.74317,98.795432,11.108693,15.109432,0.0,0.383134,0.655818,20200104T042151_20200104T042303_T47RLQ
58,29.362622,29.362622,2.054862,19.128148,160.893709223,57.2567477398,10.234474,0.189797,11.015505,46.889743,0.0,0.138431,0.434353,20200104T042151_20200104T042303_T47SKR
59,55.399793,55.399793,1.423835,28.509718,161.994137087,56.9911882866,26.890075,80.649441,0.794441,34.939829,0.0,0.008281,0.144523,20200104T042151_20200104T042303_T47SLR
60,67.213925,67.213925,3.189457,57.284999,155.886514535,53.3522549232,9.667301,50.414729,4.844112,0.148323,0.261625,10.474324,1.242271,20200104T042151_20200104T043048_T46RDQ
61,62.55585,62.55585,6.360192,50.030267,156.087527244,54.2006430631,12.501118,87.794894,1.106852,0.384382,0.024466,16.643202,0.039036,20200104T042151_20200104T043048_T46RDR
62,87.420892,87.420892,1.625944,80.310547,156.941580642,52.996428505,6.951669,0.0,0.431827,1.401332,0.158676,4.368718,0.083417,20200104T042151_20200104T043048_T46REQ
63,71.315127,71.315127,6.730614,59.967965,157.142642791,53.8476194188,11.307482,77.332205,0.658992,1.402688,0.03968,10.7091,0.016715,20200104T042151_20200104T043048_T46RER
64,84.819503,84.819503,0.580811,21.646519,158.287628058,54.2622207393,63.172984,7e-06,4.81441,2.229485,0.0,3e-05,0.384859,20200105T044159_20200105T044605_T45RYM
65,76.240277,76.240277,0.36035,26.485661,158.48192642,55.1126395285,49.754617,0.0,14.437759,0.784533,0.0,0.000176,0.129008,20200105T044159_20200105T044605_T45RYN
66,98.495348,98.495348,0.019691,20.763107,158.668473852,55.9639976943,77.732241,0.0,0.00922,0.427086,0.0,0.0,0.01076,20200105T044159_20200105T044605_T45RYP
67,43.395257,43.395257,8.312377,19.922185,159.085693427,53.1130647354,23.463191,26.76594,1.737925,6.90229,0.009881,20.086771,0.66074,20200105T044159_20200105T044605_T46RBR
68,79.856777,79.856777,0.603018,19.323963,159.235076458,53.981684411,60.532814,4.928258,3.611189,3.158279,0.0,0.000241,3.216015,20200105T044159_20200105T044605_T46RBS
69,77.553856,77.553856,0.995166,28.177109,159.375124788,54.8503823945,49.376747,1.7e-05,6.574339,1.739055,0.0,0.000292,3.208961,20200105T044159_20200105T044605_T46RBT
70,95.116362,95.116362,0.109217,31.140432,159.506298149,55.7201533085,63.97593,0.0,0.768949,1.400244,0.0,0.0,0.719195,20200105T044159_20200105T044605_T46RBU
71,98.765348,98.765348,0.0,3.778617,159.62875188,56.5904365674,94.986731,0.0,0.0,0.166254,0.0,0.0,0.933809,20200105T044159_20200105T044605_T46RBV
72,82.321934,82.321934,0.155855,22.662424,160.325977353,53.6894782762,59.659511,93.038827,9.26313,2.522421,0.0,0.0,2.024162,20200105T044159_20200105T044605_T46RCS
73,81.514493,81.514493,0.392541,47.128379,160.465647553,54.5607266246,34.386113,69.815457,8.045428,0.944826,0.0,3.3e-05,0.877952,20200105T044159_20200105T044605_T46RCT
74,91.860151,91.860151,0.336113,41.413593,160.597083324,55.4329372079,50.446558,45.781487,2.445924,2.030063,0.0,5.5e-05,0.044782,20200105T044159_20200105T044605_T46RCU
75,99.728261,99.728261,0.0,2.406221,160.720466331,56.3055458576,97.322041,21.748371,0.000187,0.095073,0.0,0.0,7.2e-05,20200105T044159_20200105T044605_T46RCV
76,12.550023,12.550023,4.308559,5.953738,156.502475047,54.7161508282,6.564228,41.606751,4.569982,9.213232,0.032057,47.297722,0.92629,20200106T041139_20200106T041727_T46RGS
77,42.408288,42.408288,1.064101,6.07527,156.7112708,55.5569261817,36.333019,60.048765,0.304185,29.580632,0.0,4.021263,0.911651,20200106T041139_20200106T041727_T46RGT
78,80.393575,80.393575,0.085894,18.276916,156.911792558,56.3987685141,62.116659,78.102213,0.004636,8.18615,0.0,0.227863,0.179363,20200106T041139_20200106T041727_T46RGU
79,90.216726,90.216726,0.391265,27.815014,157.104263002,57.2411151204,62.401712,94.997776,0.066725,3.366707,0.0,0.0,0.164956,20200106T041139_20200106T041727_T46RGV
80,30.843435,30.843435,6.689942,24.208367,157.269555744,53.5525403499,6.513071,5.3e-05,1.879869,3.559861,0.121997,43.731362,0.258198,20200106T041139_20200106T041727_T47RKL
81,30.906348,30.906348,3.70872,10.384894,157.435570852,54.412798526,20.4974,8e-05,1.130425,23.711878,0.024054,17.013939,0.635224,20200106T041139_20200106T041727_T47RKM
82,58.711971,58.711971,0.272242,5.313963,157.59155374,55.2733151191,53.398007,0.000119,0.187597,21.496697,0.0,1.230907,0.705423,20200106T041139_20200106T041727_T47RKN
83,81.672898,81.672898,0.788076,15.409663,157.73807192,56.1350423209,66.263235,7.923716,0.661645,4.989121,0.0,0.025425,0.230507,20200106T041139_20200106T041727_T47RKP
84,84.244664,84.244664,1.678303,20.060898,157.875281133,56.9974195412,64.183766,30.095384,0.302592,4.572136,0.0,0.007466,0.223557,20200106T041139_20200106T041727_T47RKQ
85,50.680677,50.680677,6.463639,40.687621,158.345259317,53.2309760677,9.87381,7e-06,1.271184,9.987071,0.119246,20.471068,0.134873,20200106T041139_20200106T041727_T47RLL
86,64.551444,64.551444,1.178593,24.345498,158.510978232,54.0941224095,40.197951,7e-06,0.324335,22.231053,0.007996,2.179572,0.215295,20200106T041139_20200106T041727_T47RLM
87,70.639402,70.639402,1.676491,20.342451,158.667299589,54.957389698,50.29695,2e-05,1.537075,13.322805,0.0,0.032074,0.334087,20200106T041139_20200106T041727_T47RLN
88,76.387729,76.387729,1.765953,21.659245,158.814773611,55.8217466744,54.728484,1.3e-05,2.224953,8.338424,0.0,0.021022,0.407892,20200106T041139_20200106T041727_T47RLP
89,82.538515,82.538515,2.723123,30.890113,158.953555185,56.6866371474,51.648402,3e-06,2.136101,3.714918,0.0,0.105899,0.345155,20200106T041139_20200106T041727_T47RLQ
90,85.729536,85.729536,0.193647,26.850554,159.595715864,53.7839795697,58.878982,46.033105,0.024297,10.567707,0.0,0.042992,0.073504,20200106T041139_20200106T041727_T47RMM
91,87.590387,87.590387,1.583068,39.435589,159.752037216,54.6497409495,48.154798,23.216575,0.58035,4.866057,0.0,0.237959,0.119943,20200106T041139_20200106T041727_T47RMN
92,94.181275,94.181275,0.768351,55.071038,159.900140246,55.5164775602,39.110237,3.301967,0.987673,1.167371,0.0,0.089076,0.034092,20200106T041139_20200106T041727_T47RMP
93,98.895785,98.895785,0.036413,46.444574,160.04020395,56.3836298145,52.451211,0.0,0.118553,0.449862,0.0,3e-06,0.009506,20200106T041139_20200106T041727_T47RMQ
94,99.988438,99.988438,0.0,80.900013,160.994886808,55.2191073281,19.088425,91.220522,7.6e-05,0.0,0.0,0.0,0.0,20200106T041139_20200106T041727_T47RNP
95,85.639614,85.639614,2.355026,33.585858,158.003384629,57.8598722838,52.053756,52.69658,0.408675,4.511493,0.0,0.050998,0.288203,20200106T041139_20200106T041727_T47SKR
96,88.146633,88.146633,0.909353,34.544665,159.083861902,57.5514870568,53.601968,1e-05,0.092664,4.235936,0.0,0.039615,0.32472,20200106T041139_20200106T041727_T47SLR
97,83.428141,83.428141,0.457451,8.613428,159.206055178,58.4173020208,74.814713,3.6e-05,0.256738,6.815883,0.0,0.041758,0.369574,20200106T041139_20200106T041727_T47SLS
98,95.368367,95.368367,0.8966,52.149016,160.172438699,57.2506302284,43.219352,0.0,0.157946,0.799709,0.0,0.07145,0.101549,20200106T041139_20200106T041727_T47SMR
99,96.240805,96.240805,0.0,12.193583,160.297223984,58.1184879542,84.047222,0.0,0.015965,0.487029,0.0,0.0,0.047438,20200106T041139_20200106T041727_T47SMS
100,51.092006,51.092006,4.547035,19.103216,156.080194877,53.8152798937,30.290014,26.489964,2.040278,8.728467,1.698777,21.978116,0.146064,20200107T043141_20200107T043542_T46RBR
101,53.237195,53.237195,1.335067,5.705287,156.256823094,54.6696217273,47.531909,48.963264,14.71836,12.435632,0.0,0.156138,3.236134,20200107T043141_20200107T043542_T46RBS
102,10.486341,10.486341,0.294331,1.008075,156.423118919,55.5243015765,9.478267,70.973366,65.399545,2.301965,0.0,0.005555,12.48035,20200107T043141_20200107T043542_T46RBT
103,32.9623,32.9623,0.921096,7.714428,156.579481208,56.3803229569,25.247872,92.472786,34.054285,20.623571,0.0,0.00313,0.03037,20200107T043141_20200107T043542_T46RBU
104,31.033144,31.033144,0.132219,9.847001,156.958705511,52.619860803,12.730621,3e-06,20.589793,0.000206,8.455522,32.765079,2.037873,20200107T043141_20200107T043542_T46RCQ
105,56.851753,56.851753,3.032463,13.366191,157.145651501,53.4763981444,43.005875,5e-05,2.931133,8.914829,0.479687,14.763698,0.159618,20200107T043141_20200107T043542_T46RCR
106,50.085331,50.085331,1.357442,7.91359,157.322494361,54.3337518164,42.171741,8.6e-05,17.922537,16.869414,0.0,0.938773,0.548847,20200107T043141_20200107T043542_T46RCS
107,27.461135,27.461135,1.16949,3.153322,157.48959395,55.1913097707,24.307813,0.000153,49.287331,6.78019,0.0,0.027412,1.080015,20200107T043141_20200107T043542_T46RCT
108,59.335519,59.335519,0.612599,10.710071,157.647345578,56.0500852601,48.625448,4.042419,21.188506,11.01755,0.0,0.024141,0.111695,20200107T043141_20200107T043542_T46RCU
109,98.877247,98.877247,0.0,1.449796,157.7960498,56.9094753349,97.427452,23.861574,0.004915,0.804965,0.0,0.0,0.000122,20200107T043141_20200107T043542_T46RCV
110,45.210468,45.210468,0.325886,12.922098,158.034968929,52.2866742993,21.227241,4.903504,17.447078,0.000244,11.06113,19.831879,2.026625,20200107T043141_20200107T043542_T46RDQ
111,47.569063,47.569063,2.434771,6.282494,158.221147469,53.1461093981,31.283745,6e-05,2.495186,9.001734,10.002823,24.282883,0.132793,20200107T043141_20200107T043542_T46RDR
112,33.652228,33.652228,2.562436,5.364859,158.397840855,54.006222554,28.287369,0.000119,22.772224,19.234428,0.0,1.204341,0.193616,20200107T043141_20200107T043542_T46RDS
113,58.651032,58.651032,1.486853,12.956862,158.565384596,54.8664157447,45.694169,3e-05,15.70244,10.363518,0.0,0.142707,0.126944,20200107T043141_20200107T043542_T46RDT
114,80.186258,80.186258,0.413977,11.152886,158.724209618,55.7276985759,69.033372,0.0,2.780999,9.818405,0.0,0.214687,0.079887,20200107T043141_20200107T043542_T46RDU
115,56.241033,56.241033,0.033125,0.065539,159.122441887,51.9622124608,37.616649,93.469512,13.723443,0.0,18.558845,24.283035,1.869333,20200107T043141_20200107T043542_T46REQ
116,15.792641,15.792641,3.10033,0.125606,159.307458931,52.8242822838,9.463498,72.560537,0.382575,0.754569,6.203537,66.959071,0.025513,20200107T043141_20200107T043542_T46RER
117,18.601375,18.601375,5.498645,0.489421,159.483633939,53.6868965381,18.111953,50.611514,3.538105,26.020467,0.0,19.621398,0.33831,20200107T043141_20200107T043542_T46RES
118,37.140412,37.140412,3.481281,1.460213,159.651248485,54.5494779622,35.680199,28.79774,11.695035,20.618476,0.0,4.744252,0.447111,20200107T043141_20200107T043542_T46RET
119,41.465314,41.465314,2.771832,1.332889,159.810822058,55.4130169899,40.132424,7.397484,5.725524,21.200059,0.0,4.997225,1.124957,20200107T043141_20200107T043542_T46REU
120,48.771586,48.771586,0.512281,2.315419,159.962595132,56.2769406428,46.456167,6.6e-05,3.973918,34.251076,0.0,0.042976,0.328211,20200107T043141_20200107T043542_T46REV
121,31.274351,31.274351,2.026396,0.443214,160.905954599,55.1064757587,30.831137,95.859569,0.594344,31.362978,0.0,3.962241,1.882958,20200107T043141_20200107T043542_T46RFU
122,31.654137,31.654137,2.111822,0.903144,161.058773743,55.972291317,30.750993,76.106554,8.815752,36.638179,0.0,0.246282,0.454419,20200107T043141_20200107T043542_T46RFV
123,40.210191,40.210191,0.36604,0.920794,161.204663496,56.8378200687,39.289397,54.318517,4.519545,47.078308,0.0,0.005157,0.190268,20200107T043141_20200107T043542_T46SFA
124,45.518733,45.518733,5.9e-05,2.395354,161.344103885,57.7040562948,43.123379,32.662386,0.045645,53.183174,0.0,1e-05,0.060831,20200107T043141_20200107T043542_T46SFB
125,92.744321,92.744321,0.116649,91.559792,155.541636668,54.7959814848,1.184529,95.198846,0.039666,6.335548,0.0,0.091771,0.002004,20200108T040131_20200108T040823_T47RLM
126,84.674132,84.674132,0.600586,75.309503,156.60039402,54.442624465,9.364629,6.348201,0.268316,9.696367,0.0,0.130943,0.034687,20200108T040131_20200108T040823_T47RMM
127,71.303669,71.303669,1.495498,40.585762,156.783334518,55.2938007869,30.717906,26.430634,7.787225,2.805012,0.0,2.17592,0.045355,20200108T040131_20200108T040823_T47RMN
128,36.136115,36.136115,3.586999,24.490908,156.95699917,56.1462068251,11.645208,47.207212,25.223967,6.467289,0.0,6.89325,0.180137,20200108T040131_20200108T040823_T47RMP
129,41.316731,41.316731,6.13287,24.807598,157.121648154,56.999255836,16.509134,67.794532,10.265526,15.285832,0.0,3.729988,0.047451,20200108T040131_20200108T040823_T47RMQ
130,73.954694,73.954694,2.426657,66.235745,157.853846454,54.9508676298,7.718949,0.0,4.450582,7.42242,0.0,1.429846,0.041941,20200108T040131_20200108T040823_T47RNN
131,60.290059,60.290059,1.449597,41.305351,158.028950001,55.8057191155,18.984708,0.0,10.98941,16.430065,0.0,1.366661,0.105046,20200108T040131_20200108T040823_T47RNP
132,99.488014,99.488014,0.038209,90.814793,155.007776254,53.0083947075,7.841128,50.001097,0.001473,0.176513,0.832092,0.069928,0.000856,20200109T042139_20200109T042558_T46RDQ
133,90.506098,90.506098,2.555312,71.889883,155.221268691,53.8519047326,14.658779,70.719463,0.032192,0.599863,3.957436,2.157814,0.000351,20200109T042139_20200109T042558_T46RDR
134,78.076194,78.076194,0.155359,60.566026,155.424285303,54.6963775561,17.510168,91.237676,0.118517,20.202167,0.0,0.003749,0.016547,20200109T042139_20200109T042558_T46RDS
135,99.241897,99.241897,0.025836,76.796806,156.066413016,52.640159958,21.077892,0.0,0.000863,0.486694,1.367198,0.071635,0.001443,20200109T042139_20200109T042558_T46REQ
136,91.706461,91.706461,0.074379,79.352331,156.280122846,53.486628703,10.079462,0.0,0.001513,6.866815,2.274667,0.041131,0.000693,20200109T042139_20200109T042558_T46RER
137,87.799601,87.799601,0.088388,72.009289,156.483911758,54.3339218426,15.31703,2.924947,0.032182,11.222909,0.473281,0.001364,0.022202,20200109T042139_20200109T042558_T46RES
138,75.242788,75.242788,0.249383,44.815764,156.678097148,55.1814470507,30.427024,20.381127,0.590252,21.178643,0.0,0.087181,0.072746,20200109T042139_20200109T042558_T46RET
139,79.295582,79.295582,0.127387,19.924688,156.863264001,56.0301608188,59.370893,40.317279,0.248932,16.261685,0.0,0.016172,0.028763,20200109T042139_20200109T042558_T46REU
140,62.727062,62.727062,0.24973,17.237715,157.039635729,56.8794931687,45.489347,60.12162,1.632563,27.817169,0.0,0.000882,0.246968,20200109T042139_20200109T042558_T46REV
141,99.530708,99.530708,0.0,46.687233,157.349442106,53.129725443,52.2677,0.0,0.000292,0.423134,0.575774,3.6e-05,0.001513,20200109T042139_20200109T042558_T46RFR
142,88.243497,88.243497,0.0,52.672458,157.553607838,53.9795976698,34.599894,0.0,0.0,11.670765,0.971145,0.0,0.0001,20200109T042139_20200109T042558_T46RFS
143,89.551686,89.551686,0.185806,73.711848,157.74873734,54.82957547,15.81865,0.0,0.018709,9.159903,0.021188,0.000737,0.021284,20200109T042139_20200109T042558_T46RFT
144,93.107252,93.107252,0.071413,20.979427,157.935454326,55.6806128123,72.127825,0.0,0.026314,4.49392,0.0,0.015873,0.026762,20200109T042139_20200109T042558_T46RFU
145,47.218506,47.218506,2.029433,8.368246,158.113980603,56.5321453049,38.85026,3.3e-05,7.164245,30.915093,0.0,0.206137,0.230487,20200109T042139_20200109T042558_T46RFV
146,97.255587,97.255587,0.0,28.513372,158.428061943,52.7816766931,68.055046,28.76564,0.000536,2.724784,0.687169,0.0,0.011821,20200109T042139_20200109T042558_T46RGR
147,87.42879,87.42879,0.0,28.572577,158.632185309,53.633881832,57.934636,9.017117,0.015717,12.499127,0.921577,0.0,6.6e-05,20200109T042139_20200109T042558_T46RGS
148,94.255741,94.255741,0.0,27.025694,158.827874588,54.4860644148,67.203379,0.000474,0.0,5.32818,0.026669,0.0,0.0,20200109T042139_20200109T042558_T46RGT
149,89.707278,89.707278,0.304943,3.743272,159.0157781,55.339180588,85.964006,0.0,0.985037,6.773441,0.0,0.000899,0.051151,20200109T042139_20200109T042558_T46RGU
150,43.473008,43.473008,3.361642,17.951846,159.196108966,56.1926729485,25.521162,2.3e-05,13.619424,25.597325,0.0,0.286615,0.391522,20200109T042139_20200109T042558_T46RGV
151,64.257487,64.257487,0.048819,4.198673,158.284541603,57.3836090963,60.058814,7e-06,1.266091,27.118614,0.0,0.000763,0.067362,20200109T042139_20200109T042558_T46SFA
152,86.714335,86.714335,0.0,0.56081,158.447670691,58.2359696695,86.153525,8.1677,0.030132,10.228876,0.0,0.0,0.020691,20200109T042139_20200109T042558_T46SFB
153,41.067254,41.067254,0.534252,3.90931,159.369117641,57.0459751779,37.157944,8.6e-05,7.190768,43.109295,0.0,0.038454,0.22278,20200109T042139_20200109T042558_T46SGA
