,CLOUDY_PIXEL_PERCENTAGE,CLOUD_COVERAGE_ASSESSMENT,CLOUD_SHADOW_PERCENTAGE,HIGH_PROBA_CLOUDS_PERCENTAGE,MEAN_SOLAR_AZIMUTH_ANGLE,MEAN_SOLAR_ZENITH_ANGLE,MEDIUM_PROBA_CLOUDS_PERCENTAGE,NODATA_PIXEL_PERCENTAGE,NOT_VEGETATED_PERCENTAGE,SNOW_ICE_PERCENTAGE,THIN_CIRRUS_PERCENTAGE,VEGETATION_PERCENTAGE,WATER_PERCENTAGE,Systemindex
15,10.06196,10.06196,0.724555,0.855448,160.065789605835,52.2960050325802,3.360233,94.281572,17.955825,0.0,5.846278,64.095891,1.227937,20220101T043149_20220101T043421_T46REQ
16,18.383077,18.383077,5.58994,1.372133,160.237521673609,53.1624194123441,1.337882,73.583895,0.393502,0.303184,15.673062,64.734679,0.014758,20220101T043149_20220101T043421_T46RER
17,32.011487,32.011487,6.8891,6.698228,160.400899786473,54.0292916275497,24.724521,51.685035,4.796096,11.290494,0.588737,21.209237,0.243954,20220101T043149_20220101T043421_T46RES
18,48.263288,48.263287999999996,3.487309,1.481289,160.556238904171,54.8960342962041,46.781999,29.829404,10.998351,6.186126,0.0,7.421517,0.429013,20220101T043149_20220101T043421_T46RET
19,49.045673,49.045673,2.605756,1.12268,160.704009957661,55.7636508641778,47.922993,8.218905,6.283929,6.073117,0.0,7.642955,1.155106,20220101T043149_20220101T043421_T46REU
20,72.287822,72.287822,0.356107,1.942796,160.8444343006,56.6315728875727,70.345026,0.000123,0.802872,11.312938,0.0,0.051801,0.30485,20220101T043149_20220101T043421_T46REV
21,40.601891,40.601891,2.428969,0.978592,161.794639072303,55.4701102119841,39.623299,96.43802,4.380285,9.279487,0.0,8.624205,1.61124,20220101T043149_20220101T043421_T46RFU
22,58.432835,58.432835,2.900433,2.147853,161.936033567088,56.3397645049434,56.284982,77.056223,3.274691,13.93017,0.0,0.392942,0.387721,20220101T043149_20220101T043421_T46RFV
23,85.218806,85.218806,0.053147,2.427424,162.070916512464,57.2090675911532,82.791382,55.31404,0.150627,9.265307,0.0,0.000223,0.060326,20220101T043149_20220101T043421_T46SFA
24,94.915294,94.915294,0.008401,1.203661,162.199759335974,58.0790168331959,93.711632,33.615452,0.056811,1.9117,0.0,0.0,0.015843,20220101T043149_20220101T043421_T46SFB
25,9.663319,9.663319,0.669901,1.158331,156.481195266694,55.1301817821799,8.504988,94.304854,0.375469,57.419419,0.0,9.96218,1.222472,20220102T040149_20220102T040144_T47RLM
26,14.604069,14.604069,4.515793,4.078854,157.536645111646,54.7902087882081,10.525215,5.432331,8.446541,28.770712,0.0,15.427314,0.810742,20220102T040149_20220102T040144_T47RMM
27,11.699419,11.699419,2.792957,1.639649,157.707164741541,55.646217981874,10.059769,25.122604,29.795238,10.504476,0.0,21.899611,0.74759,20220102T040149_20220102T040144_T47RMN
28,52.821707,52.821707,2.000822,1.578503,157.868909250668,56.5033436690758,51.243204,45.91293,14.809792,0.831419,0.0,13.263628,0.146615,20220102T040149_20220102T040144_T47RMP
29,61.853651,61.853651,3.994601,1.745591,158.022054336877,57.3610253330985,60.10806,66.455746,7.727261,0.237392,0.0,6.188598,0.111332,20220102T040149_20220102T040144_T47RMQ
30,25.19356,25.19356,3.311126,0.864324,158.773765359258,55.3165244272785,24.329236,0.000375,20.014192,4.568174,0.0,28.035626,0.225909,20220102T040149_20220102T040144_T47RNN
31,62.668973,62.66897300000001,3.07756,2.582746,158.936809740275,56.1759389900439,60.086226,0.000295,7.49089,3.81967,0.0,7.862887,0.229174,20220102T040149_20220102T040144_T47RNP
32,24.621216,24.621216,1.37702,5.920988,156.008602314377,53.3644011813032,8.988272,49.198294,21.303272,0.0,9.711955,35.625863,2.254056,20220103T042151_20220103T042349_T46RDQ
33,35.912231,35.912231,0.97502,27.4398,156.20819053281,54.2134542266269,5.668002,69.943362,1.514002,0.28802,2.804429,56.173426,0.055292,20220103T042151_20220103T042349_T46RDR
34,96.251217,96.251217,0.208266,91.60381,156.397804314953,55.0633494320166,4.647407,90.516394,0.015463,2.86954,0.0,0.0,0.030227,20220103T042151_20220103T042349_T46RDS
35,79.252741,79.252741,0.984847,33.868375,157.063937844451,53.0103150295614,25.099313,0.0,1.874417,0.0,20.285052,15.782297,0.088404,20220103T042151_20220103T042349_T46REQ
36,74.100353,74.100353,2.155918,35.337999,157.263535314123,53.8621542950664,31.396621,0.0,0.329737,0.07706,7.365732,18.812817,0.005249,20220103T042151_20220103T042349_T46RER
37,97.412191,97.412191,0.027732,83.800817,157.453737987141,54.7146990323931,13.106507,2.531173,0.016914,1.680562,0.504868,0.078959,0.004687,20220103T042151_20220103T042349_T46RES
38,99.356116,99.356116,0.0407,76.855755,157.634845648309,55.5673617488282,22.500362,19.580208,0.004357,0.289051,0.0,0.00243,0.000503,20220103T042151_20220103T042349_T46RET
39,98.698214,98.69821399999998,0.000461,61.021841,157.80740095272,56.4211128662333,37.676373,39.522585,0.000252,0.181139,0.0,0.000269,0.000143,20220103T042151_20220103T042349_T46REU
40,98.442658,98.442658,0.0,12.00672,157.971615860764,57.2753847499204,86.435938,59.378362,0.000221,0.391174,0.0,0.0,0.000343,20220103T042151_20220103T042349_T46REV
41,99.997699,99.997699,0.0,76.02036,158.328862441623,53.5192351756462,23.58661,0.0,0.0,0.0,0.390729,0.00069,0.0,20220103T042151_20220103T042349_T46RFR
42,99.796108,99.796108,0.0,79.05823,158.519278510375,54.3741824990506,20.518844,0.0,0.000119,0.040544,0.219034,0.006752,0.0,20220103T042151_20220103T042349_T46RFS
43,99.187456,99.187456,0.0,93.700749,158.701167555106,55.2291300838495,5.456183,0.0,0.000388,0.337537,0.030524,0.001287,0.000226,20220103T042151_20220103T042349_T46RFT
44,96.046084,96.046084,1.3e-05,62.155759,158.875128987298,56.0850398565877,33.890325,0.0,0.003835,1.164741,0.0,0.0,0.002664,20220103T042151_20220103T042349_T46RFU
45,93.391475,93.391475,0.100895,27.603927,159.041353278302,56.9413552514098,65.787548,0.0,0.723621,2.744563,0.0,7.6e-05,0.006762,20220103T042151_20220103T042349_T46RFV
46,99.999997,99.999997,0.0,85.815471,159.402995846864,53.1851585161845,14.184526,29.772115,0.0,0.0,0.0,0.0,0.0,20220103T042151_20220103T042349_T46RGR
47,99.955328,99.955328,0.0,83.09623,159.593227818148,54.0422567886254,16.728421,9.948265,2.6e-05,0.0,0.130677,0.004952,0.0,20220103T042151_20220103T042349_T46RGS
48,98.373089,98.373089,0.041965,76.694584,159.775531828427,54.8992368594283,21.553738,0.03418,0.000883,0.751143,0.124767,0.014949,0.000199,20220103T042151_20220103T042349_T46RGT
49,84.107436,84.107436,0.597616,50.844407,159.950553815962,55.757056228098,33.258972,0.0,1.329846,7.922854,0.004058,0.083596,0.014751,20220103T042151_20220103T042349_T46RGU
50,63.11118,63.111180000000004,1.474763,16.707578,160.11845405809,56.6151705404866,46.403602,0.0,13.867475,8.68949,0.0,0.109469,0.045916,20220103T042151_20220103T042349_T46RGV
51,89.137016,89.137016,0.028872,10.16569,159.200069122664,57.7975100365791,78.971326,0.0,0.835445,8.427719,0.0,1e-05,0.004575,20220103T042151_20220103T042349_T46SFA
52,98.18425,98.18425,0.0,13.553165,159.351779910941,58.6544794649682,84.631085,7.550635,0.0015,0.800873,0.0,0.0,0.001396,20220103T042151_20220103T042349_T46SFB
53,65.325114,65.325114,0.495566,14.93223,160.279511380375,57.4730042538077,50.392884,0.0,6.982601,22.019595,0.0,0.000372,0.071111,20220103T042151_20220103T042349_T46SGA
54,100.0,100.0,0.0,83.387494,160.548889107273,53.7785298996701,16.612509,89.751923,0.0,0.0,0.0,0.0,0.0,20220103T042151_20220103T042349_T47RKM
55,99.724889,99.724889,0.0,32.027614,160.676061208085,54.6526963211963,67.697275,65.459251,0.0,0.026511,0.0,0.0,0.000211,20220103T042151_20220103T042349_T47RKN
56,93.745956,93.745956,0.162573,43.42595,160.794905429502,55.5278220354503,50.320005,40.556872,0.865657,2.306106,0.0,0.0,0.001373,20220103T042151_20220103T042349_T47RKP
57,76.212527,76.212527,0.787164,18.928732,160.905488047709,56.4033704704196,57.283795,15.629348,7.219514,6.333425,0.0,0.000987,0.006036,20220103T042151_20220103T042349_T47RKQ
58,99.666882,99.666882,0.0,22.098231,162.004549623655,56.137438152287,77.56865,99.100614,0.058655,0.022872,0.0,0.0,0.0,20220103T042151_20220103T042349_T47RLQ
59,51.716468,51.716468,1.265712,14.11474,161.008070670295,57.278753638959,37.601727,0.345745,20.753424,14.041264,0.0,0.021218,0.083663,20220103T042151_20220103T042349_T47SKR
60,70.09109,70.09109,1.620215,19.862154,162.108344854105,57.0148849094001,50.228935,81.791168,10.521922,2.238819,0.0,0.007726,0.002223,20220103T042151_20220103T042349_T47SLR
61,79.184704,79.184704,0.874927,2.623033,158.380923712847,54.2910255888554,76.561671,0.000328,4.741586,2.123288,0.0,1.000501,0.682585,20220104T044159_20220104T044933_T45RYM
62,59.430607,59.430606999999995,0.452162,1.214417,158.574026194086,55.1419267616465,58.21619,0.000126,29.010367,0.385364,0.0,0.001709,0.151005,20220104T044159_20220104T044933_T45RYN
63,87.939411,87.939411,0.361094,12.475902,158.759415765767,55.9937603061083,75.46351,6e-05,3.872418,1.510789,0.0,0.000541,0.056609,20220104T044159_20220104T044933_T45RYP
64,24.667059,24.667059,6.56627,3.111971,159.179989916524,53.1426426920704,21.552889,27.572569,2.699794,4.677206,0.002199,40.510651,0.191743,20220104T044159_20220104T044933_T46RBR
65,76.131923,76.131923,0.766207,3.179235,159.328126326792,54.0116738579381,72.952688,5.413406,3.69513,2.634064,0.0,0.255538,4.843599,20220104T044159_20220104T044933_T46RBS
66,58.537601,58.537600999999995,0.725365,2.60648,159.466979714852,54.8807732077991,55.931121,0.000853,23.213661,0.871627,0.0,0.004615,5.391544,20220104T044159_20220104T044933_T46RBT
67,76.44816,76.44816,0.370411,7.86097,159.59699808734,55.7509387253026,68.58719,0.000186,6.697545,2.490215,0.0,0.005783,6.672405,20220104T044159_20220104T044933_T46RBU
68,74.302758,74.302758,0.013175,8.514351,159.718342623458,56.6216079959231,65.788406,0.000196,3.300158,4.989775,0.0,0.0,16.017328,20220104T044159_20220104T044933_T46RBV
69,82.16036,82.16036,0.510788,2.479798,160.418678284261,53.7208260320058,79.680562,93.583071,7.152072,1.313914,0.0,0.000414,2.635842,20220104T044159_20220104T044933_T46RCS
70,40.729809,40.729809,0.541284,1.190597,160.557140061854,54.5924599446873,39.539212,70.577443,44.609877,0.325406,0.0,0.02615,2.009215,20220104T044159_20220104T044933_T46RCT
71,62.088443,62.088443,0.796675,1.861662,160.687408795503,55.4650496333027,60.22678,46.544769,18.847895,7.297111,0.0,0.068057,0.52652,20220104T044159_20220104T044933_T46RCU
72,70.699642,70.699642,0.020839,4.265366,160.809670260834,56.3380296650025,66.434276,22.480224,9.282812,12.987378,0.0,0.0,3.697732,20220104T044159_20220104T044933_T46RCV
73,3.440579,3.440579,2.62441,1.422813,156.596797845261,54.7464212442105,1.62047,40.754226,6.736847,2.337359,0.397295,70.055872,0.724903,20220105T041139_20220105T041138_T46RGS
74,22.353858,22.353858,2.800157,0.860247,156.804391375802,55.5877244552726,21.493611,59.171069,1.994209,23.52481,0.0,22.774056,1.195591,20220105T041139_20220105T041138_T46RGT
75,44.27753,44.27753,2.913793,1.603704,157.00375099226,56.4300859058207,42.673826,77.224958,8.87683,12.986746,0.0,7.343635,0.617882,20220105T041139_20220105T041138_T46RGU
76,42.262693,42.262693,2.660077,5.442791,157.19508447057,57.2729475880801,36.819902,94.361955,27.746701,7.589366,0.0,1.723874,0.165891,20220105T041139_20220105T041138_T46RGV
77,5.125107,5.125107,2.309735,3.962988,157.364910471158,53.5835318504945,1.162013,0.000209,3.144625,1.946507,0.000106,77.940238,0.204505,20220105T041139_20220105T041138_T47RKL
78,13.022531,13.022531,3.423688,1.572597,157.529659959408,54.4442520817018,11.447124,0.000279,2.833482,14.086844,0.00281,42.317712,0.594665,20220105T041139_20220105T041138_T47RKM
79,46.853463,46.853463,1.973537,1.34084,157.684439127374,55.3052158872282,45.512623,0.000153,1.667592,19.489145,0.0,6.309262,0.899431,20220105T041139_20220105T041138_T47RKN
80,65.678646,65.678646,1.782109,10.351641,157.829795222264,56.1673820279203,55.327004,7.233155,8.449747,5.950818,0.0,1.67835,0.236252,20220105T041139_20220105T041138_T47RKP
81,80.589166,80.589166,1.058866,47.537556,157.965869357193,57.0301943065343,33.05161,29.244635,8.304951,3.189479,0.0,0.375523,0.066699,20220105T041139_20220105T041138_T47RKQ
82,22.539077,22.539077,3.737814,4.262109,158.440292787863,53.2633432884969,12.45927,7e-05,1.547156,2.767352,5.817699,60.615087,0.137004,20220105T041139_20220105T041138_T47RLL
83,43.107494,43.107494,3.088567,1.147629,158.604732993199,54.1269342432498,41.942248,0.000119,2.082995,15.472326,0.017618,13.551302,0.415205,20220105T041139_20220105T041138_T47RLM
84,66.908165,66.908165,1.858836,4.130604,158.759835144144,54.9906331960086,62.777561,2e-05,4.576373,7.024985,0.0,1.885395,0.224412,20220105T041139_20220105T041138_T47RLN
85,95.218927,95.218927,0.276432,35.874319,158.906130573366,55.8554146251202,59.344608,0.0,1.34692,0.182946,0.0,0.015236,0.000823,20220105T041139_20220105T041138_T47RLP
86,98.569807,98.569807,0.116456,68.052143,159.043760080333,56.7207262885796,30.517665,0.0,0.361014,0.07283,0.0,0.000587,0.002004,20220105T041139_20220105T041138_T47RLQ
87,43.614743,43.614743,3.944455,2.557407,159.689090792616,53.8181493888208,41.057336,46.846348,5.629971,13.731027,0.0,8.367683,0.261583,20220105T041139_20220105T041138_T47RMM
88,79.696149,79.69614899999999,1.902026,17.004502,159.844178704112,54.6843265655672,62.691647,24.030365,4.00142,1.586945,0.0,1.794913,0.137165,20220105T041139_20220105T041138_T47RMN
89,82.422222,82.422222,1.154963,7.172848,159.991088129522,55.5514726680773,75.249374,3.743116,5.893964,1.378165,0.0,1.788486,0.008221,20220105T041139_20220105T041138_T47RMP
90,84.842137,84.842137,1.676982,39.270875,160.129984847617,56.4190315842312,45.571262,0.0,3.309521,0.857641,0.0,2.498977,0.008288,20220105T041139_20220105T041138_T47RMQ
91,63.319496,63.31949600000001,4.948442,3.502528,161.085381369858,55.2554290006849,59.816968,91.879529,4.56397,4.223748,0.0,7.52877,0.038733,20220105T041139_20220105T041138_T47RNP
92,92.374551,92.374551,0.628684,68.205178,158.092871705901,57.8930759042745,24.169374,51.872408,2.138593,1.981538,0.0,0.152954,0.004833,20220105T041139_20220105T041138_T47SKR
93,98.685595,98.685595,0.130932,52.439696,159.172953740443,57.5859902864592,46.2459,0.0,0.211147,0.128951,0.0,0.001861,0.001991,20220105T041139_20220105T041138_T47SLR
94,99.316894,99.316894,0.0,9.256005,159.294088651342,58.4522076555992,90.06089,0.0,1.7e-05,0.444216,0.0,0.0,0.000912,20220105T041139_20220105T041138_T47SLS
95,95.390549,95.390549,0.452567,48.743996,160.261096747881,57.2864307910084,46.646553,0.0,1.303695,0.484355,0.0,0.040043,0.002107,20220105T041139_20220105T041138_T47SMR
96,98.085079,98.085079,0.137611,26.676032,160.384814985513,58.1546762493581,71.409047,0.0,0.137461,0.561222,0.0,0.0,0.015717,20220105T041139_20220105T041138_T47SMS
97,39.372589,39.372589,5.291258,32.892603,156.202311971396,53.8398082899402,6.479986,25.16132,1.910651,12.123618,0.0,30.125812,0.165611,20220106T043151_20220106T043151_T46RBR
98,32.309773,32.309773,1.118381,8.72448,156.377440375573,54.6947799413108,23.585293,47.62921,28.062016,21.050444,0.0,0.049124,3.551422,20220106T043151_20220106T043151_T46RBS
99,5.043125,5.043125,0.279859,0.861214,156.542294782019,55.5500751594774,4.181911,69.67032,71.165758,1.869365,0.0,0.010852,12.371285,20220106T043151_20220106T043151_T46RBT
100,11.849171,11.849170999999998,0.566885,3.035842,156.697267705948,56.4066995836393,8.81333,91.406393,57.979858,17.265944,0.0,0.065981,0.017876,20220106T043151_20220106T043151_T46RBU
101,0.959569,0.9595689999999999,0.610317,0.698774,157.082369282104,52.6455161648148,0.260795,2.7e-05,27.721825,0.005727,0.0,51.416314,2.926594,20220106T043151_20220106T043151_T46RCQ
102,37.989133,37.989133,6.048035,31.484491,157.267727819352,53.5026775544259,6.491335,9e-05,3.100487,14.896268,0.013308,23.898755,0.188234,20220106T043151_20220106T043151_T46RCR
103,27.877539,27.877539,0.750855,9.6671,157.443041633287,54.3606420057815,18.210439,0.000156,33.493489,26.799837,0.0,0.135826,0.583957,20220106T043151_20220106T043151_T46RCS
104,10.604472,10.604472,0.627687,1.463333,157.608671219423,55.2187973227388,9.14114,0.000206,70.889133,2.563782,0.0,0.13071,1.086117,20220106T043151_20220106T043151_T46RCT
105,13.697141,13.697141,0.971821,2.176236,157.765007656718,56.0781580616994,11.520905,3.316382,40.201861,31.657207,0.0,0.234752,0.497716,20220106T043151_20220106T043151_T46RCU
106,31.773761,31.773761,0.024114,8.506727,157.912346079911,56.9381230308623,23.267034,22.565266,8.028615,55.163509,0.0,0.000266,0.810149,20220106T043151_20220106T043151_T46RCV
107,0.526733,0.526733,0.257618,0.299015,158.158571198546,52.3141058176181,0.227718,5.770342,33.709851,0.002165,0.0,46.914688,3.75602,20220106T043151_20220106T043151_T46RDQ
108,40.676261,40.676261,2.61834,34.770486,158.343128468045,53.1741459356113,5.904714,4e-05,2.397345,15.515801,0.001062,29.308677,0.175653,20220106T043151_20220106T043151_T46RDR
109,16.423589,16.423589,2.226642,5.442509,158.518266314841,54.0348498482783,10.981034,0.000166,42.029458,18.699786,4.6e-05,0.772849,0.224097,20220106T043151_20220106T043151_T46RDS
110,19.682043,19.682043,1.525403,3.236068,158.684312930214,54.8956217437118,16.445975,0.000229,40.742815,17.482524,0.0,0.724044,0.371111,20220106T043151_20220106T043151_T46RDT
111,22.971497,22.971497,1.098379,2.773204,158.841699603345,55.7574711025392,20.198293,0.000163,16.948846,42.405003,0.0,0.436811,0.30274,20220106T043151_20220106T043151_T46RDU
112,0.061128,0.061128,0.001655,0.000177,159.245923234124,51.991428106094,0.060951,94.387794,22.67359,0.0,0.0,71.150672,1.508167,20220106T043151_20220106T043151_T46REQ
113,40.051893,40.051893,4.041208,30.111527,159.429288655865,52.8540826179663,9.786984,73.858726,1.421296,0.043419,0.153382,41.920784,0.034243,20220106T043151_20220106T043151_T46RER
114,40.463504,40.463504,7.028265,15.702976,159.603883758211,53.7172669026517,24.49878,51.924729,4.111068,15.834855,0.261747,13.624769,0.201278,20220106T043151_20220106T043151_T46RES
115,21.191372,21.191372,4.137613,2.299474,159.769975817325,54.5804076545291,18.891898,30.088964,15.005641,29.531425,0.0,5.145768,0.446428,20220106T043151_20220106T043151_T46RET
116,15.012239,15.012239,2.923249,1.336278,159.928090777647,55.4444935822831,13.675961,8.410234,16.065975,28.458732,0.0,8.804949,1.300861,20220106T043151_20220106T043151_T46REU
117,33.476773,33.476773,0.754168,7.490379,160.078458069842,56.3089547281603,25.986394,3e-05,6.714363,46.854827,0.0,0.073576,0.432898,20220106T043151_20220106T043151_T46REV
118,14.033244,14.033243999999998,1.984637,0.789632,161.022951248164,55.1396585683478,13.243613,96.559185,12.133461,26.525408,0.0,10.949062,1.602502,20220106T043151_20220106T043151_T46RFU
119,51.496416,51.496416,1.390436,20.839208,161.174348998553,56.0059916999169,30.657208,77.370602,9.52814,25.03632,0.0,0.365265,0.276856,20220106T043151_20220106T043151_T46RFV
120,88.281,88.281,0.024422,16.217107,161.31888766562,56.8720248868554,72.063893,55.480278,0.743306,9.557576,0.0,0.0,0.014152,20220106T043151_20220106T043151_T46SFA
121,50.752824,50.752824,0.012145,8.758052,161.457007182971,57.7387629266498,41.994771,33.643582,1.295957,46.015054,0.0,1e-05,0.055605,20220106T043151_20220106T043151_T46SFB
122,66.71774,66.71774,2.093477,61.528099,155.662494229464,54.8238058900167,5.189641,94.313568,0.262268,22.731031,0.0,1.17761,0.164946,20220107T040141_20220107T040838_T47RLM
123,27.217168,27.217168,5.166953,20.655072,156.721159237968,54.4721686631053,6.562096,5.416777,11.113677,16.895276,0.0,16.569695,0.529138,20220107T040141_20220107T040838_T47RMM
124,7.609659,7.609659000000001,2.695212,3.730991,156.902614979853,55.3239784577623,3.878668,25.174147,35.817662,8.636237,0.0,22.570181,0.657627,20220107T040141_20220107T040838_T47RMN
125,7.093945,7.093945000000001,1.98598,3.055353,157.074847425571,56.1770061006237,4.038592,45.929047,48.944497,6.291026,0.0,18.509337,0.223439,20220107T040141_20220107T040838_T47RMP
126,70.655289,70.655289,1.395636,31.665006,157.238124369383,57.0306623329392,38.990283,66.517234,8.230454,4.494834,0.0,0.628712,0.008581,20220107T040141_20220107T040838_T47RMQ
127,1.523134,1.523134,2.95571,0.514943,157.972952856358,54.982754086005,1.008191,0.000219,39.242142,7.792447,0.0,28.788915,0.211622,20220107T040141_20220107T040838_T47RNN
128,9.711542,9.711542,2.856925,3.54997,158.146601498043,55.8382080381638,6.161573,0.000229,31.96725,29.226911,0.0,8.587403,0.246888,20220107T040141_20220107T040838_T47RNP
129,0.18486,0.18486,0.012217,0.001771,155.106900717393,53.0475170846453,0.183089,49.053362,35.003114,0.0,0.0,48.306677,3.330112,20220108T042139_20220108T042141_T46RDQ
130,1.578481,1.578481,1.826978,1.137449,155.318953333356,53.8915938014914,0.441033,69.791859,0.859122,1.323187,0.0,85.015482,0.140772,20220108T042139_20220108T042141_T46RDR
131,7.793275,7.793275,5.52274,3.345642,155.520608302092,54.7366112589298,4.447633,90.398359,5.612133,30.309433,0.0,27.574271,0.395896,20220108T042139_20220108T042141_T46RDS
132,0.081516,0.081516,0.012598,0.003749,156.165124820449,52.6806816273165,0.077767,7e-06,27.599001,0.0,0.0,65.000904,2.391618,20220108T042139_20220108T042141_T46REQ
133,0.877791,0.877791,1.591134,0.512188,156.377377230655,53.5276984200984,0.365603,7.6e-05,4.87308,0.043829,0.0,83.864266,0.063205,20220108T042139_20220108T042141_T46RER
134,7.127743,7.127743,5.692594,3.033048,156.579790606468,54.3755177883103,4.094695,2.466591,5.019378,17.08197,0.0,45.797482,0.31359,20220108T042139_20220108T042141_T46RES
135,14.267074,14.267074,4.652933,5.123233,156.772635595543,55.2235629205009,9.143841,19.419557,17.716631,23.114872,0.0,16.209942,0.992373,20220108T042139_20220108T042141_T46RET
136,32.657847,32.657847,4.482323,13.121822,156.956517506914,56.0727835834049,19.536024,39.37903,9.109698,18.391344,0.0,8.793474,1.721669,20220108T042139_20220108T042141_T46REU
137,54.458857,54.458857,1.729888,3.415507,157.131641913149,56.9226154863781,51.04335,59.213448,6.549719,15.666518,0.0,0.184355,0.666626,20220108T042139_20220108T042141_T46REV
138,2.282625,2.282625,0.213301,1.605348,157.446219120546,53.1721746792964,0.677278,8.3e-05,30.119443,0.0,0.0,56.714141,2.514994,20220108T042139_20220108T042141_T46RFR
139,8.457554,8.457554,3.884463,6.467861,157.648993907844,54.0225554194896,1.989693,8.6e-05,1.566001,2.841964,0.0,70.229328,0.258526,20220108T042139_20220108T042141_T46RFS
140,9.139315,9.139315,5.804826,5.562178,157.842765418598,54.8730367356373,3.577137,0.000239,10.327837,18.965766,0.0,33.349743,1.029753,20220108T042139_20220108T042141_T46RFT
141,25.603183,25.603183,3.665136,6.769333,158.028183444574,55.7245644191584,18.83385,0.000232,6.037429,24.890293,0.0,12.434968,1.668738,20220108T042139_20220108T042141_T46RFU
142,40.198472,40.198472,3.683081,1.89301,158.205449368042,56.5765802724213,38.305461,0.000388,17.761379,13.018301,0.0,1.69593,0.566945,20220108T042139_20220108T042141_T46RFV
143,0.144941,0.144941,0.019683,0.002302,158.524312673351,52.8255026433783,0.142616,29.658315,28.991511,0.0,2.4e-05,62.214184,3.620961,20220108T042139_20220108T042141_T46RGR
144,4.376347,4.376347,4.135706,3.213348,158.727028950356,53.6781989187849,1.162973,9.872237,4.98349,2.649559,2.6e-05,69.635355,0.771633,20220108T042139_20220108T042141_T46RGS
145,15.246718,15.246718000000001,6.090121,10.335573,158.921346880882,54.5308673863706,4.911006,0.029665,1.763258,26.089486,0.000139,26.77305,0.856485,20220108T042139_20220108T042141_T46RGT
146,28.771097,28.771097,3.961707,5.176671,159.10793736023,55.3844574786558,23.583308,0.000116,10.42602,22.887705,0.011118,9.547514,0.780957,20220108T042139_20220108T042141_T46RGU
