,CLOUDY_PIXEL_PERCENTAGE,CLOUD_COVERAGE_ASSESSMENT,CLOUD_SHADOW_PERCENTAGE,HIGH_PROBA_CLOUDS_PERCENTAGE,MEAN_SOLAR_AZIMUTH_ANGLE,MEAN_SOLAR_ZENITH_ANGLE,MEDIUM_PROBA_CLOUDS_PERCENTAGE,NODATA_PIXEL_PERCENTAGE,NOT_VEGETATED_PERCENTAGE,SNOW_ICE_PERCENTAGE,THIN_CIRRUS_PERCENTAGE,VEGETATION_PERCENTAGE,WATER_PERCENTAGE,Systemindex
10,0.101618,0.101618,0.01978,0.001638,158.955657024718,52.5918346124684,0.099839,6.000703,30.522981,0.0,0.000141,52.729058,3.949264,20210101T043151_20210101T043436_T46RDQ
11,6.232019,6.232019,1.208806,0.197465,159.129053829069,53.4556813895074,6.034554,9e-05,7.693718,4.849381,0.0,62.229818,0.374309,20210101T043151_20210101T043436_T46RDR
12,33.18872,33.18872,1.938268,0.174449,159.293528246376,54.3200871979799,33.014271,0.000166,32.044646,5.282649,0.0,4.082674,0.393198,20210101T043151_20210101T043436_T46RDS
13,42.730923,42.730923,1.197101,1.638476,159.449262514104,55.1844985565441,41.092446,7.6e-05,36.450088,0.544189,0.0,0.970844,0.361525,20210101T043151_20210101T043436_T46RDT
14,63.630756,63.630756,1.123637,6.483879,159.596802815781,56.0498907700112,57.146877,8.3e-05,18.174666,0.64469,0.0,0.424332,0.152004,20210101T043151_20210101T043436_T46RDU
15,0.044626,0.044626,0.008603,0.000557,160.039850097737,52.280667526267,0.044069,94.639552,18.84758,0.0,0.0,75.811148,1.522736,20210101T043151_20210101T043436_T46REQ
16,0.071608,0.071608,0.613942,0.012682,160.211943489058,53.1469780960027,0.058926,74.178416,1.009784,0.179566,0.0,86.115962,0.038766,20210101T043151_20210101T043436_T46RER
17,6.763159,6.763159,4.640607,0.138463,160.375756531528,54.0137244996279,6.624696,52.217573,11.91797,15.67007,0.0,36.040753,0.40848,20210101T043151_20210101T043436_T46RES
18,26.927499,26.927499,3.556296,0.716783,160.531438080774,54.8803650768409,26.210716,30.431095,28.836194,4.856688,0.0,10.422389,0.502105,20210101T043151_20210101T043436_T46RET
19,36.840284,36.840284,3.834864,2.265167,160.679610428687,55.7478620453084,34.575117,8.653664,15.02838,6.002766,0.0,9.733696,0.986017,20210101T043151_20210101T043436_T46REU
20,75.177313,75.177313,1.390596,23.52782,160.820351057596,56.6156858924911,51.649493,2e-05,6.223693,2.900532,0.0,0.094592,0.18487,20210101T043151_20210101T043436_T46REV
21,29.729386,29.729386000000005,2.144969,0.950701,161.770521564497,55.453960398717,28.778684,96.747077,10.147343,12.990777,0.0,10.363982,1.374493,20210101T043151_20210101T043436_T46RFU
22,61.749645,61.749645,3.698736,12.593429,161.912223985486,56.3235229453331,49.156216,77.673358,7.10872,5.46025,0.0,0.544487,0.310687,20210101T043151_20210101T043436_T46RFV
23,71.230762,71.230762,1.344631,1.30217,162.047473544396,57.1927181993893,69.928592,55.844605,11.93826,1.347126,0.0,0.026066,0.044355,20210101T043151_20210101T043436_T46SFA
24,87.77553,87.77553000000002,0.301833,1.680143,162.17660189042,58.0625784763783,86.095387,34.190139,5.187123,0.596048,0.0,0.000539,0.062969,20210101T043151_20210101T043436_T46SFB
25,6.252056,6.252056,2.573122,0.617447,156.455503871876,55.1139025231031,5.634608,94.008571,16.725458,19.048278,0.0,29.809582,0.635223,20210102T040151_20210102T040620_T47RLM
26,11.88639,11.88639,3.070481,0.410926,157.511228240253,54.7735542749771,11.475464,5.160534,16.589911,7.725739,0.0,33.141634,0.688707,20210102T040151_20210102T040620_T47RMM
27,17.301605,17.301605,1.331466,0.1577,157.682163273477,55.6294268710773,17.143905,24.777204,30.652091,1.65076,0.0,27.74922,0.523125,20210102T040151_20210102T040620_T47RMN
28,30.260175,30.260175000000004,0.578906,0.068014,157.844272360663,56.4864305624306,30.192161,45.491475,33.406389,0.078636,0.0,20.535946,0.262787,20210102T040151_20210102T040620_T47RMP
29,13.875519,13.875519,0.78453,0.03198,157.997792550683,57.3439852110684,13.843539,66.136903,36.90542,0.046275,0.0,24.521644,0.305202,20210102T040151_20210102T040620_T47RMQ
30,24.965276,24.965276,0.513689,0.058633,158.749043567453,55.2993698357293,24.906643,0.000169,27.51922,0.147442,0.0,31.547806,0.340242,20210102T040151_20210102T040620_T47RNN
31,39.596392,39.596392,1.753707,0.645079,158.912466659788,56.1586633339899,38.951313,0.000219,30.726331,1.081731,0.0,11.20519,0.26501,20210102T040151_20210102T040620_T47RNP
32,0.112545,0.112545,0.012329,0.003073,155.949777222434,53.3575471989876,0.109473,49.247256,29.555568,0.0,0.0,54.78372,3.523368,20210103T042149_20210103T042426_T46RDQ
33,1.203468,1.203468,0.844954,0.566714,156.150018544536,54.2062946826055,0.636754,69.948155,1.485086,1.208757,0.0,84.339821,0.082715,20210103T042149_20210103T042426_T46RDR
34,5.474167,5.474167,3.987656,0.199617,156.340325258885,55.0558683499579,5.27455,90.577537,8.865859,22.662036,0.0,34.619477,0.443319,20210103T042149_20210103T042426_T46RDS
35,0.049811,0.049811,0.000776,0.000577,157.004973649298,53.0026329569655,0.049233,2.7e-05,25.159165,0.0,0.0,68.246067,2.567179,20210103T042149_20210103T042426_T46REQ
36,0.091994,0.091994,0.186297,0.05221,157.205256881206,53.8541694882932,0.039784,0.000209,4.757519,0.042595,0.0,86.295968,0.06929,20210103T042149_20210103T042426_T46RER
37,4.882659,4.882659,3.47991,0.138506,157.396160008377,54.7064042197953,4.744153,2.557775,6.742251,13.583401,0.0,50.830036,0.294761,20210103T042149_20210103T042426_T46RES
38,25.640924,25.640924,3.924442,0.584252,157.577905243207,55.558774972197,25.056672,19.584444,18.46831,8.417854,0.0,19.392811,0.731425,20210103T042149_20210103T042426_T46RET
39,27.615862,27.615862,3.439749,1.586305,157.751107247166,56.412228781459,26.029557,39.601001,13.382554,9.461864,0.0,15.848871,1.77008,20210103T042149_20210103T042426_T46REU
40,60.811694,60.811694,2.870381,24.566908,157.915928141038,57.2662140982185,36.244786,59.369147,9.280363,5.51416,0.0,0.146682,0.279548,20210103T042149_20210103T042426_T46REV
41,2.56974,2.56974,0.263278,2.000601,158.270504984799,53.510418629822,0.566406,0.000173,27.989563,0.0,0.002734,60.15259,2.514518,20210103T042149_20210103T042426_T46RFR
42,6.30355,6.30355,1.630123,5.324152,158.461620518454,54.3650699284511,0.979397,0.000119,2.639284,2.556647,0.0,73.081565,0.222866,20210103T042149_20210103T042426_T46RFS
43,9.085977,9.085977,3.669361,0.416152,158.644171164991,55.21973075723,8.669825,0.000448,9.317788,16.93435,0.0,37.503776,1.02678,20210103T042149_20210103T042426_T46RFT
44,22.429038,22.429038,2.976477,1.654209,158.818782450929,56.0753547396001,20.774829,0.000232,8.377002,21.03615,0.0,16.170329,1.933568,20210103T042149_20210103T042426_T46RFU
45,57.241334,57.24133400000001,2.84157,16.847064,158.985638024756,56.9313877209593,40.39427,1.3e-05,10.304824,10.47272,0.0,0.536219,0.382822,20210103T042149_20210103T042426_T46RFV
46,0.163996,0.163996,0.003547,0.005165,159.344585466001,53.1755057479561,0.120649,29.473841,27.583563,0.0,0.038181,65.762651,3.174168,20210103T042149_20210103T042426_T46RGR
47,0.281847,0.281847,1.139669,0.036668,159.535509341998,54.0323234471011,0.245179,9.743461,5.374991,2.206223,0.0,75.978136,0.67193,20210103T042149_20210103T042426_T46RGS
48,6.818361,6.818361,3.034588,0.523294,159.718504135441,54.8890209275826,6.295067,0.021735,4.85437,19.493775,0.0,38.554412,0.983097,20210103T042149_20210103T042426_T46RGT
49,24.054872,24.054872,2.849375,1.034525,159.89417494092,55.746566960183,23.020346,0.000289,12.40599,21.771969,0.0,13.539866,1.04053,20210103T042149_20210103T042426_T46RGU
50,19.69082,19.69082,2.421254,1.418503,160.062736319557,56.6044022687243,18.272316,6.6e-05,34.161714,22.707804,0.0,1.847918,0.255006,20210103T042149_20210103T042426_T46RGV
51,53.439442,53.439442,0.984592,10.576648,159.144976763212,57.7872603310767,42.862794,1.7e-05,22.482155,5.316612,0.0,0.032694,0.257663,20210103T042149_20210103T042426_T46SFA
52,87.460317,87.460317,0.043118,63.068795,159.297262054581,58.6439596615914,24.391522,7.538392,7.137353,0.245479,0.0,0.005261,0.020091,20210103T042149_20210103T042426_T46SFB
53,65.323699,65.323699,0.770389,27.07403,160.224412867138,57.4619663291806,38.249668,1e-05,9.192104,14.607933,0.0,0.039572,0.180753,20210103T042149_20210103T042426_T46SGA
54,1.224799,1.2247990000000002,2.370371,0.134768,160.491153166711,53.7678653044611,1.090031,89.564013,3.839366,5.737685,0.0,61.855781,0.303617,20210103T042149_20210103T042426_T47RKM
55,16.526716,16.526716,3.105805,1.048412,160.619041831766,54.6417947810332,15.478304,65.18048,10.211138,23.839478,0.0,17.386402,1.65838,20210103T042149_20210103T042426_T47RKN
56,28.866091,28.866091000000004,2.684614,1.145196,160.738531683221,55.5166999608394,27.720895,40.347919,25.170058,14.715524,0.0,4.30319,0.685342,20210103T042149_20210103T042426_T47RKP
57,19.978211,19.978211,2.623046,1.058314,160.84979865867,56.3920151315789,18.919897,15.358764,42.433199,14.337164,0.0,2.552378,0.167246,20210103T042149_20210103T042426_T47RKQ
58,9.521256,9.521256,3.51404,0.169164,161.948933629901,56.1252633771189,9.352092,99.04092,54.384941,2.980949,0.0,4.789168,0.018681,20210103T042149_20210103T042426_T47RLQ
59,48.380326,48.380326,1.671207,17.331748,160.952992048413,57.2671821607229,31.048578,0.314979,27.529407,8.2362,0.0,1.2312,0.048464,20210103T042149_20210103T042426_T47SKR
60,16.46883,16.46883,4.719086,1.170998,162.053332293361,57.0025063039051,15.297832,81.592059,48.277703,7.110757,0.0,2.3759,0.040049,20210103T042149_20210103T042426_T47SLR
61,10.618159,10.618159,0.812835,4.146279,158.356667697762,54.269822608496,6.47188,5.6e-05,64.599061,3.444751,0.0,1.781482,0.792115,20210104T044201_20210104T044202_T45RYM
62,5.817163,5.817163,0.369717,1.902304,158.550213047906,55.1205914128619,3.91486,5.3e-05,81.243092,0.262756,0.0,0.01494,0.189422,20210104T044201_20210104T044202_T45RYN
63,22.020788,22.020788,0.476243,8.910024,158.735982214156,55.9723100028722,13.110764,7e-06,65.565717,1.166297,0.0,0.018228,0.187465,20210104T044201_20210104T044202_T45RYP
64,0.676364,0.6763640000000001,0.571197,0.333923,159.155694070838,53.1212256857324,0.321163,28.287375,20.331234,1.50434,0.021278,59.753001,0.38891,20210104T044201_20210104T044202_T46RBR
65,10.624532,10.624532,1.229866,5.71088,159.3042230428,53.9901578492034,4.913651,5.859125,57.174802,6.402672,0.0,0.76458,5.349594,20210104T044201_20210104T044202_T46RBS
66,10.764609,10.764609,0.75216,3.774259,159.443488078684,54.8591505057542,6.99035,0.000312,67.939484,0.555033,0.0,0.024008,5.288539,20210104T044201_20210104T044202_T46RBT
67,35.805587,35.805587,0.376824,15.080686,159.573872296437,55.7292207454583,20.724902,3e-06,42.972431,2.42822,0.0,0.018971,6.612927,20210104T044201_20210104T044202_T46RBU
68,3.063321,3.063321,0.085345,0.508183,159.695610770241,56.5997848279835,2.555138,3e-06,75.293553,1.794871,0.0,0.003394,17.583233,20210104T044201_20210104T044202_T46RBV
69,0.432474,0.432474,0.320189,0.161067,160.395205497564,53.6989549605003,0.271408,94.0283,87.78832,0.592097,0.0,0.003778,2.717911,20210104T044201_20210104T044202_T46RCS
70,1.13675,1.13675,0.349332,0.134159,160.534052195066,54.5704943248938,1.002591,71.319932,84.593558,0.041531,0.0,0.041542,2.019666,20210104T044201_20210104T044202_T46RCT
71,42.340274,42.340274,0.514205,15.535726,160.664705271565,55.4429879722122,26.804549,47.20735,44.398192,0.233337,0.0,0.037098,0.059648,20210104T044201_20210104T044202_T46RCU
72,3.823542,3.823542,0.284836,0.918838,160.787338506885,56.3158735112641,2.904704,23.18335,80.807757,3.042343,0.0,0.004112,7.131838,20210104T044201_20210104T044202_T46RCV
73,0.405997,0.40599700000000005,0.719489,0.063647,156.572255169505,54.723799546126,0.340511,40.271074,7.899365,1.568517,0.001839,72.979534,0.65512,20210105T041141_20210105T041143_T46RGS
74,1.467007,1.467007,2.560349,0.948158,156.780311377488,55.5649574624534,0.518849,58.773953,9.323619,29.809654,0.0,29.45503,1.299264,20210105T041141_20210105T041143_T46RGT
75,15.47014,15.470140000000002,2.290908,9.571228,156.980066701573,56.40719381706,5.898912,76.769269,16.163908,33.19681,0.0,10.156366,0.82872,20210105T041141_20210105T041143_T46RGU
76,32.641751,32.641751,2.528221,23.061401,157.171833083493,57.2499164533307,9.58035,94.028282,36.688015,3.941369,0.0,1.531267,0.101118,20210105T041141_20210105T041143_T46RGV
77,1.579283,1.579283,0.637374,1.098027,157.340323436271,53.5607059695674,0.48125,0.0001,4.063624,0.644723,7e-06,83.228153,0.217707,20210105T041141_20210105T041143_T47RKL
78,0.845127,0.845127,2.026747,0.485939,157.505475482291,54.421318460505,0.359187,0.000411,11.531506,10.439391,0.0,50.176156,0.599622,20210105T041141_20210105T041143_T47RKM
79,18.916731,18.916731,2.422261,7.451929,157.660698983132,55.2821589678533,11.464801,0.000129,16.212665,26.379326,0.0,11.195117,1.122918,20210105T041141_20210105T041143_T47RKN
80,29.653191,29.653191,1.43688,17.825864,157.806425581646,56.1442230900252,11.827327,6.869449,27.805889,17.978595,0.0,2.449038,0.405769,20210105T041141_20210105T041143_T47RKP
81,21.011674,21.011674,3.040664,10.837405,157.942914422884,57.0069174981618,10.174268,28.812221,47.465849,4.994676,0.0,2.24516,0.19718,20210105T041141_20210105T041143_T47RKQ
82,0.181592,0.181592,0.405878,0.070879,158.416134812661,53.2401609661974,0.110713,0.000146,3.347356,1.649184,0.0,84.137559,0.172375,20210105T041141_20210105T041143_T47RLL
83,1.442372,1.442372,3.506241,0.726385,158.580984670414,54.1036466529094,0.715987,0.00147,21.250615,20.498462,0.0,26.548067,0.742434,20210105T041141_20210105T041143_T47RLM
84,21.976078,21.976078,1.53395,6.652533,158.736522284475,54.9672303371536,15.323545,0.000216,34.181553,11.704097,0.0,4.732088,0.343108,20210105T041141_20210105T041143_T47RLN
85,22.943273,22.943273,0.878186,8.040863,158.883191252818,55.8319130805666,14.90241,5.6e-05,55.786771,0.540048,0.0,0.791252,0.093775,20210105T041141_20210105T041143_T47RLP
86,17.146008,17.146008,2.784713,7.548389,159.0212318317,56.6971129868528,9.59762,3.6e-05,57.973635,0.501322,0.0,1.868342,0.072077,20210105T041141_20210105T041143_T47RLQ
87,0.943517,0.943517,3.533468,0.36838,159.665798412102,53.7945126274464,0.575137,47.482732,22.343801,13.437638,0.0,29.413846,0.635236,20210105T041141_20210105T041143_T47RMM
88,0.462518,0.462518,1.749557,0.131894,159.821301936207,54.6605852430983,0.330625,24.745071,50.857121,2.261586,0.0,21.03108,0.438133,20210105T041141_20210105T041143_T47RMN
89,8.85232,8.85232,0.607726,0.738176,159.968598166763,55.5276331268742,8.114143,4.140514,66.113585,0.062259,0.0,10.768595,0.056735,20210105T041141_20210105T041143_T47RMP
90,10.991675,10.991675,2.615456,3.105893,160.107891351023,56.3950892247803,7.885782,2.7e-05,58.4575,0.043158,0.0,8.698872,0.070935,20210105T041141_20210105T041143_T47RMQ
91,3.014776,3.014776,2.231538,0.323537,161.063359714898,55.2312563912913,2.691239,92.419577,44.598329,0.226283,0.0,20.86533,0.170872,20210105T041141_20210105T041143_T47RNP
92,76.230797,76.230797,0.304533,42.632607,158.07026926883,57.8696987761782,33.598191,51.370823,14.007419,1.351788,0.0,0.152174,0.001528,20210105T041141_20210105T041143_T47SKR
93,52.593602,52.593602,1.35616,27.680591,159.150778155039,57.5622807277784,24.913011,7e-06,29.016218,5.214462,0.0,0.4982,0.038454,20210105T041141_20210105T041143_T47SLR
94,85.556141,85.556141,0.190507,58.103353,159.27229858116,58.4283905590054,27.452788,0.0,6.83736,2.017973,0.0,0.002551,0.034821,20210105T041141_20210105T041143_T47SLS
95,54.801863,54.801863,1.426518,43.847486,160.23936482415,57.262393740049,10.954376,3e-06,28.577393,2.754924,0.0,1.132126,0.047578,20210105T041141_20210105T041143_T47SMR
96,95.951167,95.951167,0.021699,62.637269,160.363455106683,58.1305399685859,33.313897,0.0,1.27766,1.601391,0.0,0.000109,0.000541,20210105T041141_20210105T041143_T47SMS
97,0.851223,0.851223,0.45097,0.342152,156.146071534976,53.8260213922541,0.50907,25.083226,15.708739,1.038038,0.0,67.385346,0.268149,20210106T043149_20210106T043409_T46RBR
98,17.122807,17.122807,1.746811,10.233454,156.321940390015,54.680693300357,6.889354,47.590128,53.40029,4.930634,0.0,1.453674,3.702986,20210106T043149_20210106T043409_T46RBS
99,5.824847,5.824847,0.483805,3.860539,156.487455644972,55.5357129889639,1.964309,69.603473,67.375296,3.882533,0.0,0.01038,12.507804,20210106T043149_20210106T043409_T46RBT
100,32.243806,32.243806,1.153648,17.829287,156.643104086743,56.3920545223484,14.414519,91.37789,14.02275,42.181689,0.0,0.016008,0.452031,20210106T043149_20210106T043409_T46RBU
101,2.370026,2.370026,0.848475,0.196307,157.025456270164,52.6312086485818,0.717075,3e-05,26.808542,0.0,1.456644,50.134689,2.799454,20210106T043149_20210106T043409_T46RCQ
102,0.596248,0.596248,0.837144,0.218826,157.211536014908,53.4880927266061,0.355604,0.000401,14.775802,2.176355,0.021818,64.447981,0.331158,20210106T043149_20210106T043409_T46RCR
103,5.917177,5.917177,1.64186,3.145559,157.387607041641,54.3457655359995,2.771618,6e-05,68.040431,2.943509,0.0,2.815357,0.810048,20210106T043149_20210106T043409_T46RCS
104,9.761372,9.761372,1.585663,6.203913,157.553898377555,55.2036570514653,3.55746,8.3e-05,64.360708,7.720093,0.0,0.068444,1.371569,20210106T043149_20210106T043409_T46RCT
105,36.023975,36.023975,1.272939,26.853403,157.710931872549,56.0627402192047,9.170572,3.324521,17.628543,31.438947,0.0,0.046767,0.747317,20210106T043149_20210106T043409_T46RCU
106,22.7702,22.7702,0.590702,7.429133,157.858895002813,56.9224478565834,15.341067,22.512172,47.109964,21.564697,0.0,0.006577,2.636435,20210106T043149_20210106T043409_T46RCV
107,0.103768,0.103768,0.006168,0.000949,158.101719509257,52.2989886261983,0.096218,5.65238,30.808154,0.0,0.006601,47.90003,4.037854,20210106T043149_20210106T043409_T46RDQ
108,10.944052,10.944052,2.066298,9.071632,158.287018290119,53.1587581506906,1.872171,6.3e-05,11.738416,1.966903,0.000249,58.258188,0.415112,20210106T043149_20210106T043409_T46RDR
109,12.279283,12.279283,3.161401,8.243036,158.462917083831,54.0191826586431,4.036247,6e-05,57.352042,3.091402,0.0,1.941325,0.392932,20210106T043149_20210106T043409_T46RDS
110,29.687576,29.687576,2.943408,17.643069,158.629635946837,54.8796992771905,12.044507,1.3e-05,37.155882,10.173451,0.0,0.399873,0.558548,20210106T043149_20210106T043409_T46RDT
111,27.609666,27.609666,2.170126,16.220443,158.787731454635,55.741279698969,11.389223,4e-05,14.755076,40.104452,0.0,0.028819,0.984483,20210106T043149_20210106T043409_T46RDU
112,0.036802,0.036802,0.0,0.0,159.18915683493,51.9754988242754,0.036802,94.302356,20.927608,0.0,0.0,72.504145,1.660652,20210106T043149_20210106T043409_T46REQ
113,3.870888,3.8708879999999994,4.776229,3.173636,159.373294485921,52.8378867756983,0.697252,73.679113,1.09698,0.053056,0.0,79.301089,0.045417,20210106T043149_20210106T043409_T46RER
114,24.639341,24.639341,7.341821,20.54162,159.548642213335,53.7008071042822,4.097721,51.767743,12.777959,10.522113,0.0,23.702507,0.393885,20210106T043149_20210106T043409_T46RES
115,35.865995,35.865995,3.450805,24.257195,159.715427167623,54.5636982806568,11.6088,29.901275,22.932775,10.61919,0.0,4.014715,0.521232,20210106T043149_20210106T043409_T46RET
116,53.906202,53.906202,1.974668,41.481355,159.874250962467,55.4275273108204,12.424847,8.270454,4.920499,23.437859,0.0,0.424673,0.87366,20210106T043149_20210106T043409_T46REU
117,57.873955,57.87395500000001,3.045445,36.059234,160.025265690643,56.291746284248,21.814722,1e-05,11.521848,11.359609,0.0,0.10706,0.523996,20210106T043149_20210106T043409_T46REV
118,41.043907,41.043907,4.190243,30.162176,160.969260729023,55.1219171354109,10.88173,96.487099,8.585814,16.367222,0.0,6.050002,0.562527,20210106T043149_20210106T043409_T46RFU
119,70.577028,70.577028,2.613281,36.274344,161.121329901697,55.9880125322349,34.302685,77.158123,6.664737,7.465731,0.0,0.231649,0.075691,20210106T043149_20210106T043409_T46RFV
120,46.103911,46.103911,1.730858,13.377152,161.266515080637,56.8538118768605,32.726759,55.386251,35.423115,1.705141,0.0,0.019113,0.095228,20210106T043149_20210106T043409_T46SFA
121,34.933478,34.933478,1.156292,6.353328,161.405242291371,57.720323792629,28.58015,33.681211,51.731604,1.005046,0.0,0.005768,0.158961,20210106T043149_20210106T043409_T46SFB
122,87.708474,87.708474,2.342559,80.339742,155.607386642768,54.8081875348906,7.368732,94.248706,0.247599,4.002605,0.0,0.543253,0.141222,20210107T040139_20210107T040137_T47RLM
123,53.330794,53.330794,5.127556,45.857525,156.666138143961,54.4557726352174,7.473269,5.392252,11.968948,2.081398,0.0,9.869966,0.226468,20210107T040139_20210107T040137_T47RMM
124,10.931893,10.931893,2.231917,6.509982,156.848277252847,55.3072995542447,4.421911,25.099954,41.046846,0.520794,0.0,24.139892,0.451616,20210107T040139_20210107T040137_T47RMN
125,30.523859,30.523859,2.604208,21.325873,157.021200149798,56.1600394734879,9.197986,45.843789,38.687468,0.199513,0.0,12.547241,0.175154,20210107T040139_20210107T040137_T47RMP
126,69.282876,69.282876,4.586799,45.043194,157.185118760062,57.0134212416163,24.239682,66.471577,7.598238,0.824066,0.0,1.562268,0.092069,20210107T040139_20210107T040137_T47RMQ
127,1.798168,1.798168,0.646591,0.403582,157.918726007447,54.9653067398668,1.394586,0.000129,50.254345,0.161576,0.0,31.159627,0.331167,20210107T040139_20210107T040137_T47RNN
128,30.801546,30.801546,3.160084,20.179759,158.093086293567,55.8204784918422,10.621787,4.3e-05,37.791789,4.91188,0.0,6.461819,0.303971,20210107T040139_20210107T040137_T47RNP
129,3.729076,3.729076,0.01973,1.478105,155.081135185576,53.0196591664418,2.250945,48.592424,21.198848,0.002446,2.6e-05,26.276052,3.314581,20210108T042151_20210108T042340_T46RDQ
130,27.497589,27.497588999999998,3.562938,23.447064,155.293721566778,53.8635879201551,3.92925,69.274491,1.116536,0.048204,0.121276,58.378625,0.053225,20210108T042151_20210108T042340_T46RDR
131,68.128522,68.128522,3.330485,57.7075,155.495898509586,54.7084587206142,10.419071,89.963853,4.481331,5.688807,0.00195,5.541496,0.347746,20210108T042151_20210108T042340_T46RDS
132,1.57101,1.57101,0.682543,0.940866,156.139873171261,52.6524585496493,0.624862,0.0,24.066928,0.010637,0.005282,49.897978,2.960806,20210108T042151_20210108T042340_T46REQ
133,11.429257,11.429257,6.524558,8.895472,156.352670933052,53.4993297257947,2.369986,1e-05,4.869872,0.023391,0.163798,66.876495,0.053789,20210108T042151_20210108T042340_T46RER
134,68.051014,68.051014,3.673588,56.652004,156.555586313446,54.3470152061889,11.058712,2.239767,4.697572,2.570837,0.340298,11.895117,0.136545,20210108T042151_20210108T042340_T46RES
135,36.648034,36.648034,3.814495,2.357085,156.7489186832,55.1949289502026,34.290949,18.940952,13.982007,4.868874,0.0,18.63085,0.607504,20210108T042151_20210108T042340_T46RET
136,36.202085,36.202085,4.220397,3.506133,156.933265066214,56.0440232998861,32.695952,38.955304,11.247832,5.806891,0.0,13.320501,1.449318,20210108T042151_20210108T042340_T46REU
137,62.6169,62.6169,2.717331,1.994816,157.10883043791,56.8937344844835,60.622084,58.73841,6.414424,3.366455,0.0,0.269333,0.525889,20210108T042151_20210108T042340_T46REV
138,5.426292,5.426292,2.172826,3.92422,157.422057309905,53.1434500416742,1.501986,0.0,26.330009,0.000916,8.6e-05,39.153528,3.000551,20210108T042151_20210108T042340_T46RFR
139,66.13005,66.13005,3.847678,58.993024,157.625311663368,53.9937095727017,6.241376,0.0,1.841228,0.055421,0.895651,20.478237,0.04991,20210108T042151_20210108T042340_T46RFS
140,58.173988,58.173988,4.221944,48.242459,157.819585285121,54.8440603502613,9.815942,0.000156,7.370164,6.861863,0.115587,10.723459,0.572769,20210108T042151_20210108T042340_T46RFT
141,63.517898,63.517897999999995,1.757777,40.707132,158.005448331091,55.6954729342816,22.810766,0.000322,4.179661,11.413433,0.0,3.882939,0.826284,20210108T042151_20210108T042340_T46RFU
142,49.586007,49.586007,3.536133,1.00455,158.183169480273,56.54736858163,48.581457,0.000478,14.515576,6.516234,0.0,1.999402,0.4644,20210108T042151_20210108T042340_T46RFV
143,1.811903,1.811903,0.448618,0.663689,158.50071194693,52.7964301903916,1.135557,30.377677,27.945915,0.000586,0.012657,37.758121,3.914681,20210108T042151_20210108T042340_T46RGR
144,40.237292,40.237292,5.455399,34.566382,158.703888757495,53.6490160135852,4.852626,10.612881,4.934582,0.061975,0.818284,36.971244,0.645769,20210108T042151_20210108T042340_T46RGS
145,91.918831,91.918831,0.51388,85.060787,158.898719321822,54.5015563932803,6.674284,0.078042,0.685141,1.723732,0.183759,0.752532,0.141945,20210108T042151_20210108T042340_T46RGT
146,64.240721,64.240721,1.595959,38.135087,159.085736040269,55.3550416069239,26.051357,0.000136,8.257353,10.518137,0.054277,1.748294,0.318463,20210108T042151_20210108T042340_T46RGU
