,CLOUD_COVER,CLOUD_COVER_LAND,DATE_ACQUIRED,UTM_ZONE,WRS_PATH,WRS_ROW,Systemindex
183,61,61,2011-08-18,47,132,39,LE07_132039_20110818
184,47,47,2011-09-19,47,132,39,LE07_132039_20110919
185,2,2,2011-11-22,47,132,39,LE07_132039_20111122
186,7,7,2011-12-08,47,132,39,LE07_132039_20111208
187,2,2,2011-12-24,47,132,39,LE07_132039_20111224
188,2,2,2012-01-09,47,132,39,LE07_132039_20120109
189,1,1,2012-01-25,47,132,39,LE07_132039_20120125
190,78,78,2012-02-10,47,132,39,LE07_132039_20120210
191,62,62,2012-02-26,47,132,39,LE07_132039_20120226
192,2,2,2012-03-13,47,132,39,LE07_132039_20120313
193,88,88,2012-03-29,47,132,39,LE07_132039_20120329
194,76,76,2012-04-14,47,132,39,LE07_132039_20120414
195,49,49,2012-04-30,47,132,39,LE07_132039_20120430
196,61,61,2012-08-04,47,132,39,LE07_132039_20120804
197,15,15,2012-08-20,47,132,39,LE07_132039_20120820
198,74,74,2012-09-05,47,132,39,LE07_132039_20120905
199,19,19,2012-10-07,47,132,39,LE07_132039_20121007
200,14,14,2012-10-23,47,132,39,LE07_132039_20121023
201,42,42,2012-11-08,47,132,39,LE07_132039_20121108
202,1,1,2012-11-24,47,132,39,LE07_132039_20121124
203,23,23,2012-12-10,47,132,39,LE07_132039_20121210
204,32,32,2013-01-11,47,132,39,LE07_132039_20130111
205,3,3,2013-01-27,47,132,39,LE07_132039_20130127
206,5,5,2013-02-12,47,132,39,LE07_132039_20130212
207,0,0,2013-02-28,47,132,39,LE07_132039_20130228
208,79,79,2013-04-01,47,132,39,LE07_132039_20130401
209,53,53,2013-06-04,47,132,39,LE07_132039_20130604
210,49,49,2013-06-20,47,132,39,LE07_132039_20130620
211,43,43,2013-07-06,47,132,39,LE07_132039_20130706
212,18,18,2013-07-22,47,132,39,LE07_132039_20130722
213,67,67,2013-08-23,47,132,39,LE07_132039_20130823
214,82,82,2013-09-08,47,132,39,LE07_132039_20130908
215,3,3,2013-10-10,47,132,39,LE07_132039_20131010
216,35,35,2013-10-26,47,132,39,LE07_132039_20131026
217,3,3,2013-11-11,47,132,39,LE07_132039_20131111
218,2,2,2013-11-27,47,132,39,LE07_132039_20131127
219,35,35,2013-12-13,47,132,39,LE07_132039_20131213
220,5,5,2013-12-29,47,132,39,LE07_132039_20131229
221,18,18,2014-01-14,47,132,39,LE07_132039_20140114
222,2,2,2014-01-30,47,132,39,LE07_132039_20140130
223,7,7,2014-02-15,47,132,39,LE07_132039_20140215
224,54,54,2014-03-03,47,132,39,LE07_132039_20140303
225,6,6,2014-03-19,47,132,39,LE07_132039_20140319
226,70,70,2014-04-04,47,132,39,LE07_132039_20140404
227,8,8,2014-04-20,47,132,39,LE07_132039_20140420
228,54,54,2014-05-06,47,132,39,LE07_132039_20140506
229,55,55,2014-05-22,47,132,39,LE07_132039_20140522
230,68,68,2014-06-07,47,132,39,LE07_132039_20140607
231,84,84,2014-07-09,47,132,39,LE07_132039_20140709
232,72,72,2014-07-25,47,132,39,LE07_132039_20140725
233,86,86,2014-08-26,47,132,39,LE07_132039_20140826
234,55,55,2014-09-11,47,132,39,LE07_132039_20140911
235,57,57,2014-09-27,47,132,39,LE07_132039_20140927
236,2,2,2014-10-13,47,132,39,LE07_132039_20141013
237,59,59,2014-10-29,47,132,39,LE07_132039_20141029
238,1,1,2014-11-14,47,132,39,LE07_132039_20141114
239,1,1,2014-11-30,47,132,39,LE07_132039_20141130
240,16,16,2014-12-16,47,132,39,LE07_132039_20141216
241,15,15,2015-01-01,47,132,39,LE07_132039_20150101
242,7,7,2015-01-17,47,132,39,LE07_132039_20150117
243,2,2,2015-02-02,47,132,39,LE07_132039_20150202
244,2,2,2015-02-18,47,132,39,LE07_132039_20150218
245,51,51,2015-03-06,47,132,39,LE07_132039_20150306
246,38,38,2015-03-22,47,132,39,LE07_132039_20150322
247,47,47,2015-04-07,47,132,39,LE07_132039_20150407
248,51,51,2015-05-09,47,132,39,LE07_132039_20150509
249,36,36,2015-05-25,47,132,39,LE07_132039_20150525
250,53,53,2015-06-26,47,132,39,LE07_132039_20150626
251,63,63,2015-07-12,47,132,39,LE07_132039_20150712
252,68,68,2015-07-28,47,132,39,LE07_132039_20150728
253,13,13,2015-08-13,47,132,39,LE07_132039_20150813
254,86,86,2015-09-14,47,132,39,LE07_132039_20150914
255,82,82,2015-10-16,47,132,39,LE07_132039_20151016
256,2,2,2015-11-01,47,132,39,LE07_132039_20151101
257,26,26,2015-11-17,47,132,39,LE07_132039_20151117
258,45,45,2015-12-03,47,132,39,LE07_132039_20151203
259,64,64,2015-12-19,47,132,39,LE07_132039_20151219
260,39,39,2016-01-04,47,132,39,LE07_132039_20160104
261,10,10,2016-01-20,47,132,39,LE07_132039_20160120
262,1,1,2016-02-05,47,132,39,LE07_132039_20160205
263,84,84,2016-02-21,47,132,39,LE07_132039_20160221
264,14,14,2016-03-08,47,132,39,LE07_132039_20160308
265,52,52,2016-03-24,47,132,39,LE07_132039_20160324
266,57,57,2016-04-09,47,132,39,LE07_132039_20160409
267,3,3,2016-05-11,47,132,39,LE07_132039_20160511
268,65,65,2016-05-27,47,132,39,LE07_132039_20160527
269,33,33,2016-06-28,47,132,39,LE07_132039_20160628
270,78,78,2016-07-30,47,132,39,LE07_132039_20160730
271,53,53,2016-08-15,47,132,39,LE07_132039_20160815
272,72,72,2016-09-16,47,132,39,LE07_132039_20160916
273,1,1,2016-10-02,47,132,39,LE07_132039_20161002
274,36,36,2016-10-18,47,132,39,LE07_132039_20161018
275,5,5,2016-11-03,47,132,39,LE07_132039_20161103
276,0,0,2016-11-19,47,132,39,LE07_132039_20161119
277,2,2,2016-12-05,47,132,39,LE07_132039_20161205
278,0,0,2016-12-21,47,132,39,LE07_132039_20161221
279,16,16,2017-01-06,47,132,39,LE07_132039_20170106
280,0,0,2017-01-22,47,132,39,LE07_132039_20170122
281,5,5,2017-02-07,47,132,39,LE07_132039_20170207
282,76,76,2017-02-23,47,132,39,LE07_132039_20170223
283,51,51,2017-03-11,47,132,39,LE07_132039_20170311
284,98,98,2017-03-27,47,132,39,LE07_132039_20170327
285,58,58,2017-04-12,47,132,39,LE07_132039_20170412
286,68,68,2017-04-28,47,132,39,LE07_132039_20170428
287,98,98,2017-05-14,47,132,39,LE07_132039_20170514
288,70,70,2017-06-15,47,132,39,LE07_132039_20170615
289,34,34,2017-07-17,47,132,39,LE07_132039_20170717
290,62,62,2017-09-03,47,132,39,LE07_132039_20170903
291,3,3,2017-10-05,47,132,39,LE07_132039_20171005
292,32,32,2017-10-21,47,132,39,LE07_132039_20171021
293,8,8,2017-11-06,47,132,39,LE07_132039_20171106
294,2,2,2017-11-22,47,132,39,LE07_132039_20171122
295,2,2,2017-12-08,47,132,39,LE07_132039_20171208
296,3,3,2017-12-24,47,132,39,LE07_132039_20171224
297,4,4,2018-01-09,47,132,39,LE07_132039_20180109
298,4,4,2018-01-25,47,132,39,LE07_132039_20180125
299,70,70,2018-02-10,47,132,39,LE07_132039_20180210
300,14,14,2018-02-26,47,132,39,LE07_132039_20180226
301,15,15,2018-03-14,47,132,39,LE07_132039_20180314
302,47,47,2018-03-30,47,132,39,LE07_132039_20180330
303,94,94,2018-04-15,47,132,39,LE07_132039_20180415
304,51,51,2018-05-17,47,132,39,LE07_132039_20180517
305,24,24,2018-06-18,47,132,39,LE07_132039_20180618
306,66,66,2018-08-05,47,132,39,LE07_132039_20180805
307,62,62,2018-09-22,47,132,39,LE07_132039_20180922
308,82,82,2018-10-08,47,132,39,LE07_132039_20181008
309,2,2,2018-10-24,47,132,39,LE07_132039_20181024
310,2,2,2018-11-09,47,132,39,LE07_132039_20181109
311,2,2,2018-11-25,47,132,39,LE07_132039_20181125
312,2,2,2018-12-11,47,132,39,LE07_132039_20181211
313,3,3,2018-12-27,47,132,39,LE07_132039_20181227
314,4,4,2019-01-12,47,132,39,LE07_132039_20190112
315,2,2,2019-01-28,47,132,39,LE07_132039_20190128
316,4,4,2019-02-13,47,132,39,LE07_132039_20190213
317,66,66,2019-03-01,47,132,39,LE07_132039_20190301
318,48,48,2019-03-17,47,132,39,LE07_132039_20190317
319,38,38,2019-04-18,47,132,39,LE07_132039_20190418
320,61,61,2019-05-04,47,132,39,LE07_132039_20190504
321,22,22,2019-05-20,47,132,39,LE07_132039_20190520
322,20,20,2019-06-05,47,132,39,LE07_132039_20190605
323,18,18,2019-06-21,47,132,39,LE07_132039_20190621
324,41,41,2019-08-24,47,132,39,LE07_132039_20190824
325,47,47,2019-09-25,47,132,39,LE07_132039_20190925
326,57,57,2019-10-11,47,132,39,LE07_132039_20191011
327,2,2,2019-11-12,47,132,39,LE07_132039_20191112
328,2,2,2019-11-28,47,132,39,LE07_132039_20191128
329,20,20,2019-12-14,47,132,39,LE07_132039_20191214
330,2,2,2019-12-30,47,132,39,LE07_132039_20191230
331,2,2,2020-01-15,47,132,39,LE07_132039_20200115
332,24,24,2020-01-31,47,132,39,LE07_132039_20200131
333,5,5,2020-02-16,47,132,39,LE07_132039_20200216
334,70,70,2020-03-03,47,132,39,LE07_132039_20200303
335,26,26,2020-03-19,47,132,39,LE07_132039_20200319
336,78,78,2020-04-04,47,132,39,LE07_132039_20200404
337,10,10,2020-04-20,47,132,39,LE07_132039_20200420
338,17,17,2020-05-06,47,132,39,LE07_132039_20200506
339,39,39,2020-06-07,47,132,39,LE07_132039_20200607
340,56,56,2020-08-10,47,132,39,LE07_132039_20200810
341,8,8,2020-08-26,47,132,39,LE07_132039_20200826
342,16,16,2020-09-27,47,132,39,LE07_132039_20200927
343,2,2,2020-10-13,47,132,39,LE07_132039_20201013
344,0,0,2020-10-29,47,132,39,LE07_132039_20201029
345,0,0,2020-11-14,47,132,39,LE07_132039_20201114
346,4,4,2020-11-30,47,132,39,LE07_132039_20201130
347,1,1,2020-12-16,47,132,39,LE07_132039_20201216
348,0,0,2021-01-01,47,132,39,LE07_132039_20210101
349,17,17,2021-01-17,47,132,39,LE07_132039_20210117
350,1,1,2021-02-02,47,132,39,LE07_132039_20210202
351,48,48,2021-02-18,47,132,39,LE07_132039_20210218
352,81,81,2021-03-06,47,132,39,LE07_132039_20210306
353,24,24,2021-03-22,47,132,39,LE07_132039_20210322
354,13,13,2021-04-07,47,132,39,LE07_132039_20210407
355,4,4,2021-04-23,47,132,39,LE07_132039_20210423
356,83,83,2021-05-09,47,132,39,LE07_132039_20210509
357,36,36,2021-05-25,47,132,39,LE07_132039_20210525
358,37,37,2021-06-10,47,132,39,LE07_132039_20210610
359,43,43,2021-06-26,47,132,39,LE07_132039_20210626
360,12,12,2021-07-12,47,132,39,LE07_132039_20210712
361,48,48,2021-07-28,47,132,39,LE07_132039_20210728
362,69,69,2021-09-14,47,132,39,LE07_132039_20210914
363,5,5,2021-09-30,47,132,39,LE07_132039_20210930
364,55,55,2021-10-16,47,132,39,LE07_132039_20211016
365,39,39,2021-11-01,47,132,39,LE07_132039_20211101
366,18,18,2021-11-17,47,132,39,LE07_132039_20211117
367,30,30,2021-12-03,47,132,39,LE07_132039_20211203
368,2,2,2021-12-19,47,132,39,LE07_132039_20211219
369,36,36,2022-01-04,47,132,39,LE07_132039_20220104
370,11,11,2022-01-20,47,132,39,LE07_132039_20220120
371,76,76,2022-02-05,47,132,39,LE07_132039_20220205
372,66,66,2022-02-21,47,132,39,LE07_132039_20220221
373,2,2,2022-03-09,47,132,39,LE07_132039_20220309
374,48,48,2022-03-25,47,132,39,LE07_132039_20220325
375,82,82,2022-05-11,47,132,39,LE07_132039_20220511
376,66,66,2022-08-04,47,132,39,LE07_132039_20220804
377,11,11,2022-08-21,47,132,39,LE07_132039_20220821
378,82,82,2022-10-11,47,132,39,LE07_132039_20221011
379,19,19,2022-10-28,47,132,39,LE07_132039_20221028
380,13,13,1999-08-01,47,132,40,LE07_132040_19990801
381,57,57,1999-10-04,47,132,40,LE07_132040_19991004
382,86,86,1999-10-20,47,132,40,LE07_132040_19991020
383,5,5,1999-11-21,47,132,40,LE07_132040_19991121
384,31,31,2000-01-24,47,132,40,LE07_132040_20000124
385,29,29,2000-02-25,47,132,40,LE07_132040_20000225
386,31,31,2000-04-13,47,132,40,LE07_132040_20000413
387,16,16,2000-05-15,47,132,40,LE07_132040_20000515
388,45,45,2000-07-18,47,132,40,LE07_132040_20000718
389,25,25,2000-09-20,47,132,40,LE07_132040_20000920
390,4,4,2000-10-06,47,132,40,LE07_132040_20001006
391,16,16,2000-10-22,47,132,40,LE07_132040_20001022
392,3,3,2000-11-07,47,132,40,LE07_132040_20001107
393,30,30,2000-11-23,47,132,40,LE07_132040_20001123
394,4,4,2000-12-09,47,132,40,LE07_132040_20001209
395,1,1,2000-12-25,47,132,40,LE07_132040_20001225
396,3,3,2001-01-10,47,132,40,LE07_132040_20010110
397,45,45,2001-01-26,47,132,40,LE07_132040_20010126
398,5,5,2001-02-11,47,132,40,LE07_132040_20010211
399,7,7,2001-02-27,47,132,40,LE07_132040_20010227
400,9,9,2001-03-15,47,132,40,LE07_132040_20010315
401,74,74,2001-03-31,47,132,40,LE07_132040_20010331
402,16,16,2001-04-16,47,132,40,LE07_132040_20010416
403,8,8,2001-05-02,47,132,40,LE07_132040_20010502
404,58,58,2001-05-18,47,132,40,LE07_132040_20010518
405,11,11,2001-07-05,47,132,40,LE07_132040_20010705
406,54,54,2001-08-06,47,132,40,LE07_132040_20010806
407,48,48,2001-09-07,47,132,40,LE07_132040_20010907
408,10,10,2001-10-25,47,132,40,LE07_132040_20011025
409,1,1,2001-11-10,47,132,40,LE07_132040_20011110
410,2,2,2001-11-26,47,132,40,LE07_132040_20011126
411,1,1,2001-12-12,47,132,40,LE07_132040_20011212
412,1,1,2001-12-28,47,132,40,LE07_132040_20011228
413,2,2,2002-01-13,47,132,40,LE07_132040_20020113
414,24,24,2002-01-29,47,132,40,LE07_132040_20020129
415,3,3,2002-02-14,47,132,40,LE07_132040_20020214
416,14,14,2002-03-02,47,132,40,LE07_132040_20020302
417,8,8,2002-03-18,47,132,40,LE07_132040_20020318
418,67,67,2002-04-03,47,132,40,LE07_132040_20020403
419,16,16,2002-05-05,47,132,40,LE07_132040_20020505
420,44,44,2002-08-25,47,132,40,LE07_132040_20020825
421,73,73,2002-09-10,47,132,40,LE07_132040_20020910
422,78,78,2002-09-26,47,132,40,LE07_132040_20020926
423,13,13,2002-10-12,47,132,40,LE07_132040_20021012
424,1,1,2002-10-28,47,132,40,LE07_132040_20021028
425,2,2,2002-11-29,47,132,40,LE07_132040_20021129
426,2,2,2002-12-15,47,132,40,LE07_132040_20021215
427,17,17,2002-12-31,47,132,40,LE07_132040_20021231
428,13,13,2003-01-16,47,132,40,LE07_132040_20030116
429,8,8,2003-02-01,47,132,40,LE07_132040_20030201
430,2,2,2003-02-17,47,132,40,LE07_132040_20030217
431,5,5,2003-03-05,47,132,40,LE07_132040_20030305
432,72,72,2003-03-21,47,132,40,LE07_132040_20030321
433,25,25,2003-04-06,47,132,40,LE07_132040_20030406
434,74,74,2003-04-22,47,132,40,LE07_132040_20030422
435,46,46,2003-05-08,47,132,40,LE07_132040_20030508
436,26,26,2003-05-24,47,132,40,LE07_132040_20030524
437,83,83,2003-08-28,47,132,40,LE07_132040_20030828
438,39,39,2003-09-29,47,132,40,LE07_132040_20030929
439,1,1,2003-11-16,47,132,40,LE07_132040_20031116
440,1,1,2003-12-02,47,132,40,LE07_132040_20031202
441,1,1,2003-12-18,47,132,40,LE07_132040_20031218
442,3,3,2004-01-03,47,132,40,LE07_132040_20040103
443,74,74,2004-01-19,47,132,40,LE07_132040_20040119
444,27,27,2004-02-04,47,132,40,LE07_132040_20040204
445,38,38,2004-02-20,47,132,40,LE07_132040_20040220
446,79,79,2004-03-07,47,132,40,LE07_132040_20040307
447,67,67,2004-03-23,47,132,40,LE07_132040_20040323
448,17,17,2004-04-24,47,132,40,LE07_132040_20040424
449,72,72,2004-05-10,47,132,40,LE07_132040_20040510
450,59,59,2004-05-26,47,132,40,LE07_132040_20040526
451,54,54,2004-06-27,47,132,40,LE07_132040_20040627
452,7,7,2004-09-15,47,132,40,LE07_132040_20040915
453,36,36,2004-10-17,47,132,40,LE07_132040_20041017
454,6,6,2004-11-02,47,132,40,LE07_132040_20041102
455,1,1,2004-11-18,47,132,40,LE07_132040_20041118
456,2,2,2004-12-04,47,132,40,LE07_132040_20041204
457,1,1,2004-12-20,47,132,40,LE07_132040_20041220
458,0,0,2005-01-05,47,132,40,LE07_132040_20050105
459,58,58,2005-02-06,47,132,40,LE07_132040_20050206
460,18,18,2005-02-22,47,132,40,LE07_132040_20050222
461,62,62,2005-03-10,47,132,40,LE07_132040_20050310
