,CLOUD_COVER,CLOUD_COVER_LAND,DATE_ACQUIRED,UTM_ZONE,WRS_PATH,WRS_ROW,Systemindex
58,48,48,1990-09-01,47,132,39,LT05_132039_19900901
59,9,9,1990-10-19,47,132,39,LT05_132039_19901019
60,2,2,1990-11-04,47,132,39,LT05_132039_19901104
61,1,1,1990-11-20,47,132,39,LT05_132039_19901120
62,29,29,1990-12-06,47,132,39,LT05_132039_19901206
63,2,2,1990-12-22,47,132,39,LT05_132039_19901222
64,4,4,1991-01-07,47,132,39,LT05_132039_19910107
65,3,3,1991-01-23,47,132,39,LT05_132039_19910123
66,10,10,1991-02-24,47,132,39,LT05_132039_19910224
67,26,26,1991-03-28,47,132,39,LT05_132039_19910328
68,4,4,1991-04-13,47,132,39,LT05_132039_19910413
69,20,20,1991-05-31,47,132,39,LT05_132039_19910531
70,59,59,1991-07-18,47,132,39,LT05_132039_19910718
71,55,55,1991-09-04,47,132,39,LT05_132039_19910904
72,77,77,1991-09-20,47,132,39,LT05_132039_19910920
73,68,68,1991-10-06,47,132,39,LT05_132039_19911006
74,7,7,1991-10-22,47,132,39,LT05_132039_19911022
75,1,1,1991-11-07,47,132,39,LT05_132039_19911107
76,3,3,1991-11-23,47,132,39,LT05_132039_19911123
77,4,4,1991-12-09,47,132,39,LT05_132039_19911209
78,2,2,1992-01-10,47,132,39,LT05_132039_19920110
79,16,16,1992-01-26,47,132,39,LT05_132039_19920126
80,29,29,1992-02-11,47,132,39,LT05_132039_19920211
81,1,1,1992-02-27,47,132,39,LT05_132039_19920227
82,15,15,1992-03-14,47,132,39,LT05_132039_19920314
83,28,28,1992-03-30,47,132,39,LT05_132039_19920330
84,26,26,1992-05-01,47,132,39,LT05_132039_19920501
85,8,8,1992-05-17,47,132,39,LT05_132039_19920517
86,36,36,1992-06-02,47,132,39,LT05_132039_19920602
87,46,46,1992-06-18,47,132,39,LT05_132039_19920618
88,44,44,1992-07-04,47,132,39,LT05_132039_19920704
89,13,13,1992-08-05,47,132,39,LT05_132039_19920805
90,64,64,1992-09-06,47,132,39,LT05_132039_19920906
91,26,26,1992-09-22,47,132,39,LT05_132039_19920922
92,24,24,1992-10-08,47,132,39,LT05_132039_19921008
93,2,2,1992-11-09,47,132,39,LT05_132039_19921109
94,2,2,1992-12-11,47,132,39,LT05_132039_19921211
95,14,14,1992-12-27,47,132,39,LT05_132039_19921227
96,56,56,1993-01-12,47,132,39,LT05_132039_19930112
97,16,16,1993-01-28,47,132,39,LT05_132039_19930128
98,81,81,1993-02-13,47,132,39,LT05_132039_19930213
99,1,1,1993-03-01,47,132,39,LT05_132039_19930301
100,43,43,1993-03-17,47,132,39,LT05_132039_19930317
101,2,2,1993-04-02,47,132,39,LT05_132039_19930402
102,71,71,1993-04-18,47,132,39,LT05_132039_19930418
103,88,88,1993-05-04,47,132,39,LT05_132039_19930504
104,25,25,1993-05-20,47,132,39,LT05_132039_19930520
105,90,90,1993-06-05,47,132,39,LT05_132039_19930605
106,79,79,1993-09-09,47,132,39,LT05_132039_19930909
107,79,79,1993-09-25,47,132,39,LT05_132039_19930925
108,6,6,1993-10-11,47,132,39,LT05_132039_19931011
109,59,59,1993-10-27,47,132,39,LT05_132039_19931027
110,2,2,1993-11-12,47,132,39,LT05_132039_19931112
111,2,2,1993-11-28,47,132,39,LT05_132039_19931128
112,44,44,1993-12-14,47,132,39,LT05_132039_19931214
113,6,6,1993-12-30,47,132,39,LT05_132039_19931230
114,3,3,1994-01-15,47,132,39,LT05_132039_19940115
115,53,53,1994-01-31,47,132,39,LT05_132039_19940131
116,2,2,1994-03-04,47,132,39,LT05_132039_19940304
117,25,25,1994-03-20,47,132,39,LT05_132039_19940320
118,1,1,1994-04-05,47,132,39,LT05_132039_19940405
119,41,41,1994-04-21,47,132,39,LT05_132039_19940421
120,58,58,1994-05-23,47,132,39,LT05_132039_19940523
121,67,67,1994-07-26,47,132,39,LT05_132039_19940726
122,58,58,1994-08-11,47,132,39,LT05_132039_19940811
123,76,76,1994-09-12,47,132,39,LT05_132039_19940912
124,43,43,1994-09-28,47,132,39,LT05_132039_19940928
125,4,4,1994-10-14,47,132,39,LT05_132039_19941014
126,8,8,1994-10-30,47,132,39,LT05_132039_19941030
127,29,29,1994-11-15,47,132,39,LT05_132039_19941115
128,42,42,1994-12-01,47,132,39,LT05_132039_19941201
129,2,2,1994-12-17,47,132,39,LT05_132039_19941217
130,86,86,1995-01-02,47,132,39,LT05_132039_19950102
131,56,56,1995-01-18,47,132,39,LT05_132039_19950118
132,10,10,1995-02-03,47,132,39,LT05_132039_19950203
133,54,54,1995-02-19,47,132,39,LT05_132039_19950219
134,4,4,1995-03-07,47,132,39,LT05_132039_19950307
135,44,44,1995-03-23,47,132,39,LT05_132039_19950323
136,49,49,1995-04-08,47,132,39,LT05_132039_19950408
137,59,59,1995-04-24,47,132,39,LT05_132039_19950424
138,4,4,1995-05-10,47,132,39,LT05_132039_19950510
139,50,50,1995-05-26,47,132,39,LT05_132039_19950526
140,66,66,1995-07-13,47,132,39,LT05_132039_19950713
141,91,91,1995-07-29,47,132,39,LT05_132039_19950729
142,39,39,1995-08-30,47,132,39,LT05_132039_19950830
143,10,10,1995-12-04,47,132,39,LT05_132039_19951204
144,27,27,1995-12-20,47,132,39,LT05_132039_19951220
145,2,2,1996-02-06,47,132,39,LT05_132039_19960206
146,52,52,1996-02-22,47,132,39,LT05_132039_19960222
147,73,73,1996-03-09,47,132,39,LT05_132039_19960309
148,100,100,1996-03-25,47,132,39,LT05_132039_19960325
149,42,42,1996-04-10,47,132,39,LT05_132039_19960410
150,11,11,1996-04-26,47,132,39,LT05_132039_19960426
151,6,6,1996-06-13,47,132,39,LT05_132039_19960613
152,47,47,1996-08-16,47,132,39,LT05_132039_19960816
153,68,68,1996-09-01,47,132,39,LT05_132039_19960901
154,72,72,1996-09-17,47,132,39,LT05_132039_19960917
155,77,77,1996-10-03,47,132,39,LT05_132039_19961003
156,4,4,1996-10-19,47,132,39,LT05_132039_19961019
157,52,52,1996-11-04,47,132,39,LT05_132039_19961104
158,3,3,1996-11-20,47,132,39,LT05_132039_19961120
159,2,2,1996-12-06,47,132,39,LT05_132039_19961206
160,2,2,1996-12-22,47,132,39,LT05_132039_19961222
161,2,2,1997-01-07,47,132,39,LT05_132039_19970107
162,35,35,1997-01-23,47,132,39,LT05_132039_19970123
163,6,6,1997-02-08,47,132,39,LT05_132039_19970208
164,20,20,1997-02-24,47,132,39,LT05_132039_19970224
165,17,17,1997-03-12,47,132,39,LT05_132039_19970312
166,20,20,1997-03-28,47,132,39,LT05_132039_19970328
167,8,8,1997-04-13,47,132,39,LT05_132039_19970413
168,36,36,1997-04-29,47,132,39,LT05_132039_19970429
169,10,10,1997-05-15,47,132,39,LT05_132039_19970515
170,69,69,1997-05-31,47,132,39,LT05_132039_19970531
171,94,94,1997-08-03,47,132,39,LT05_132039_19970803
172,72,72,1997-09-04,47,132,39,LT05_132039_19970904
173,6,6,1997-09-20,47,132,39,LT05_132039_19970920
174,13,13,1997-10-06,47,132,39,LT05_132039_19971006
175,15,15,1997-10-22,47,132,39,LT05_132039_19971022
176,4,4,1997-11-07,47,132,39,LT05_132039_19971107
177,2,2,1997-11-23,47,132,39,LT05_132039_19971123
178,6,6,1997-12-09,47,132,39,LT05_132039_19971209
179,2,2,1997-12-25,47,132,39,LT05_132039_19971225
180,32,32,1998-01-10,47,132,39,LT05_132039_19980110
181,17,17,1998-01-26,47,132,39,LT05_132039_19980126
182,2,2,1998-02-11,47,132,39,LT05_132039_19980211
183,16,16,1998-02-27,47,132,39,LT05_132039_19980227
184,60,60,1998-03-15,47,132,39,LT05_132039_19980315
185,6,6,1998-04-16,47,132,39,LT05_132039_19980416
186,12,12,1998-05-02,47,132,39,LT05_132039_19980502
187,5,5,1998-05-18,47,132,39,LT05_132039_19980518
188,50,50,1998-06-03,47,132,39,LT05_132039_19980603
189,72,72,1998-07-21,47,132,39,LT05_132039_19980721
190,32,32,1998-08-06,47,132,39,LT05_132039_19980806
191,47,47,1998-09-07,47,132,39,LT05_132039_19980907
192,71,71,1998-09-23,47,132,39,LT05_132039_19980923
193,62,62,1998-10-09,47,132,39,LT05_132039_19981009
194,6,6,1998-10-25,47,132,39,LT05_132039_19981025
195,79,79,1998-11-10,47,132,39,LT05_132039_19981110
196,4,4,1998-11-26,47,132,39,LT05_132039_19981126
197,2,2,1998-12-12,47,132,39,LT05_132039_19981212
198,3,3,1999-01-13,47,132,39,LT05_132039_19990113
199,2,2,1999-01-29,47,132,39,LT05_132039_19990129
200,6,6,1999-02-14,47,132,39,LT05_132039_19990214
201,48,48,1999-03-02,47,132,39,LT05_132039_19990302
202,2,2,1999-03-18,47,132,39,LT05_132039_19990318
203,69,69,1999-04-03,47,132,39,LT05_132039_19990403
204,57,57,1999-04-19,47,132,39,LT05_132039_19990419
205,56,56,1999-05-05,47,132,39,LT05_132039_19990505
206,18,18,1999-06-06,47,132,39,LT05_132039_19990606
207,28,28,1999-08-25,47,132,39,LT05_132039_19990825
208,63,63,1999-09-10,47,132,39,LT05_132039_19990910
209,23,23,1999-09-26,47,132,39,LT05_132039_19990926
210,43,43,1999-10-12,47,132,39,LT05_132039_19991012
211,3,3,1999-10-28,47,132,39,LT05_132039_19991028
212,19,19,1999-11-13,47,132,39,LT05_132039_19991113
213,25,25,1999-11-29,47,132,39,LT05_132039_19991129
214,28,28,1999-12-15,47,132,39,LT05_132039_19991215
215,7,7,1999-12-31,47,132,39,LT05_132039_19991231
216,60,60,2000-02-01,47,132,39,LT05_132039_20000201
217,14,14,2000-02-17,47,132,39,LT05_132039_20000217
218,15,15,2000-03-20,47,132,39,LT05_132039_20000320
219,25,25,2000-04-21,47,132,39,LT05_132039_20000421
220,66,66,2000-05-07,47,132,39,LT05_132039_20000507
221,81,81,2000-06-08,47,132,39,LT05_132039_20000608
222,55,55,2000-07-26,47,132,39,LT05_132039_20000726
223,43,43,2000-08-11,47,132,39,LT05_132039_20000811
224,25,25,2000-08-27,47,132,39,LT05_132039_20000827
225,76,76,2000-09-12,47,132,39,LT05_132039_20000912
226,34,34,2000-09-28,47,132,39,LT05_132039_20000928
227,14,14,2000-10-14,47,132,39,LT05_132039_20001014
228,2,2,2000-10-30,47,132,39,LT05_132039_20001030
229,69,69,2000-11-15,47,132,39,LT05_132039_20001115
230,3,3,2000-12-01,47,132,39,LT05_132039_20001201
231,5,5,2000-12-17,47,132,39,LT05_132039_20001217
232,2,2,2001-01-02,47,132,39,LT05_132039_20010102
233,3,3,2001-01-18,47,132,39,LT05_132039_20010118
234,27,27,2001-02-03,47,132,39,LT05_132039_20010203
235,23,23,2001-02-19,47,132,39,LT05_132039_20010219
236,4,4,2001-03-07,47,132,39,LT05_132039_20010307
237,63,63,2001-03-23,47,132,39,LT05_132039_20010323
238,2,2,2001-04-08,47,132,39,LT05_132039_20010408
239,26,26,2001-04-24,47,132,39,LT05_132039_20010424
240,67,67,2001-05-26,47,132,39,LT05_132039_20010526
241,93,93,2001-06-27,47,132,39,LT05_132039_20010627
242,33,33,2001-07-13,47,132,39,LT05_132039_20010713
243,4,4,2001-08-14,47,132,39,LT05_132039_20010814
244,87,87,2001-08-30,47,132,39,LT05_132039_20010830
245,39,39,2001-09-15,47,132,39,LT05_132039_20010915
246,20,20,2001-10-17,47,132,39,LT05_132039_20011017
247,3,3,2001-11-02,47,132,39,LT05_132039_20011102
248,54,54,2001-11-18,47,132,39,LT05_132039_20011118
249,3,3,2001-12-04,47,132,39,LT05_132039_20011204
250,4,4,2001-12-20,47,132,39,LT05_132039_20011220
251,7,7,2002-01-05,47,132,39,LT05_132039_20020105
252,66,66,2002-01-21,47,132,39,LT05_132039_20020121
253,8,8,2002-02-06,47,132,39,LT05_132039_20020206
254,33,33,2002-02-22,47,132,39,LT05_132039_20020222
255,18,18,2002-03-26,47,132,39,LT05_132039_20020326
256,6,6,2002-05-13,47,132,39,LT05_132039_20020513
257,72,72,2002-06-14,47,132,39,LT05_132039_20020614
258,33,33,2002-06-30,47,132,39,LT05_132039_20020630
259,27,27,2002-07-16,47,132,39,LT05_132039_20020716
260,78,78,2002-08-17,47,132,39,LT05_132039_20020817
261,14,14,2002-09-02,47,132,39,LT05_132039_20020902
262,33,33,2002-09-18,47,132,39,LT05_132039_20020918
263,69,69,2002-10-04,47,132,39,LT05_132039_20021004
264,18,18,2002-11-05,47,132,39,LT05_132039_20021105
265,3,3,2002-12-07,47,132,39,LT05_132039_20021207
266,2,2,2003-01-08,47,132,39,LT05_132039_20030108
267,33,33,2003-01-24,47,132,39,LT05_132039_20030124
268,12,12,2003-02-09,47,132,39,LT05_132039_20030209
269,16,16,2003-02-25,47,132,39,LT05_132039_20030225
270,72,72,2003-03-13,47,132,39,LT05_132039_20030313
271,9,9,2003-03-29,47,132,39,LT05_132039_20030329
272,75,75,2003-06-01,47,132,39,LT05_132039_20030601
273,76,76,2003-07-19,47,132,39,LT05_132039_20030719
274,57,57,2003-08-04,47,132,39,LT05_132039_20030804
275,8,8,2003-10-07,47,132,39,LT05_132039_20031007
276,3,3,2003-11-08,47,132,39,LT05_132039_20031108
277,2,2,2003-11-24,47,132,39,LT05_132039_20031124
278,46,46,2003-12-10,47,132,39,LT05_132039_20031210
279,2,2,2003-12-26,47,132,39,LT05_132039_20031226
280,2,2,2004-01-11,47,132,39,LT05_132039_20040111
281,45,45,2004-01-27,47,132,39,LT05_132039_20040127
282,58,58,2004-02-12,47,132,39,LT05_132039_20040212
283,36,36,2004-02-28,47,132,39,LT05_132039_20040228
284,25,25,2004-03-15,47,132,39,LT05_132039_20040315
285,38,38,2004-03-31,47,132,39,LT05_132039_20040331
286,44,44,2004-05-02,47,132,39,LT05_132039_20040502
287,43,43,2004-06-03,47,132,39,LT05_132039_20040603
288,26,26,2004-07-05,47,132,39,LT05_132039_20040705
289,15,15,2004-08-06,47,132,39,LT05_132039_20040806
290,84,84,2004-08-22,47,132,39,LT05_132039_20040822
291,64,64,2004-09-23,47,132,39,LT05_132039_20040923
292,47,47,2004-10-09,47,132,39,LT05_132039_20041009
293,53,53,2004-10-25,47,132,39,LT05_132039_20041025
294,18,18,2004-11-10,47,132,39,LT05_132039_20041110
295,4,4,2004-11-26,47,132,39,LT05_132039_20041126
296,2,2,2004-12-12,47,132,39,LT05_132039_20041212
297,23,23,2004-12-28,47,132,39,LT05_132039_20041228
298,4,4,2005-01-13,47,132,39,LT05_132039_20050113
299,84,84,2005-03-02,47,132,39,LT05_132039_20050302
300,55,55,2005-03-18,47,132,39,LT05_132039_20050318
301,85,85,2005-04-19,47,132,39,LT05_132039_20050419
302,60,60,2005-05-05,47,132,39,LT05_132039_20050505
303,58,58,2005-06-06,47,132,39,LT05_132039_20050606
304,90,90,2005-07-08,47,132,39,LT05_132039_20050708
305,19,19,2005-09-10,47,132,39,LT05_132039_20050910
306,75,75,2005-09-26,47,132,39,LT05_132039_20050926
307,2,2,2005-10-12,47,132,39,LT05_132039_20051012
308,26,26,2005-10-28,47,132,39,LT05_132039_20051028
309,9,9,2005-11-13,47,132,39,LT05_132039_20051113
310,1,1,2006-02-01,47,132,39,LT05_132039_20060201
311,28,28,2006-03-05,47,132,39,LT05_132039_20060305
312,24,24,2006-04-22,47,132,39,LT05_132039_20060422
313,20,20,2006-05-08,47,132,39,LT05_132039_20060508
314,92,92,2006-05-24,47,132,39,LT05_132039_20060524
315,24,24,2006-06-25,47,132,39,LT05_132039_20060625
316,70,70,2006-07-11,47,132,39,LT05_132039_20060711
317,22,22,2006-07-27,47,132,39,LT05_132039_20060727
318,39,39,2006-08-12,47,132,39,LT05_132039_20060812
319,81,81,2006-08-28,47,132,39,LT05_132039_20060828
320,34,34,2006-09-29,47,132,39,LT05_132039_20060929
321,32,32,2006-10-15,47,132,39,LT05_132039_20061015
322,50,50,2006-10-31,47,132,39,LT05_132039_20061031
323,5,5,2006-11-16,47,132,39,LT05_132039_20061116
324,2,2,2006-12-02,47,132,39,LT05_132039_20061202
325,30,30,2006-12-18,47,132,39,LT05_132039_20061218
326,2,2,2007-01-03,47,132,39,LT05_132039_20070103
327,18,18,2007-01-19,47,132,39,LT05_132039_20070119
328,4,4,2007-02-04,47,132,39,LT05_132039_20070204
329,13,13,2007-02-20,47,132,39,LT05_132039_20070220
330,14,14,2007-03-08,47,132,39,LT05_132039_20070308
331,12,12,2007-03-24,47,132,39,LT05_132039_20070324
332,46,46,2007-04-09,47,132,39,LT05_132039_20070409
333,91,91,2007-05-11,47,132,39,LT05_132039_20070511
334,55,55,2007-05-27,47,132,39,LT05_132039_20070527
335,36,36,2007-06-12,47,132,39,LT05_132039_20070612
336,12,12,2007-07-14,47,132,39,LT05_132039_20070714
337,64,64,2007-07-30,47,132,39,LT05_132039_20070730
338,85,85,2007-09-16,47,132,39,LT05_132039_20070916
339,62,62,2007-10-02,47,132,39,LT05_132039_20071002
340,2,2,2008-02-07,47,132,39,LT05_132039_20080207
341,3,3,2008-02-23,47,132,39,LT05_132039_20080223
342,3,3,2008-03-10,47,132,39,LT05_132039_20080310
343,44,44,2008-03-26,47,132,39,LT05_132039_20080326
344,4,4,2008-04-11,47,132,39,LT05_132039_20080411
345,60,60,2008-05-13,47,132,39,LT05_132039_20080513
346,49,49,2008-05-29,47,132,39,LT05_132039_20080529
347,79,79,2008-07-16,47,132,39,LT05_132039_20080716
348,81,81,2008-08-01,47,132,39,LT05_132039_20080801
349,76,76,2008-09-02,47,132,39,LT05_132039_20080902
350,36,36,2008-09-18,47,132,39,LT05_132039_20080918
351,32,32,2008-10-04,47,132,39,LT05_132039_20081004
352,37,37,2008-10-20,47,132,39,LT05_132039_20081020
353,3,3,2008-11-21,47,132,39,LT05_132039_20081121
354,45,45,2008-12-07,47,132,39,LT05_132039_20081207
355,7,7,2008-12-23,47,132,39,LT05_132039_20081223
356,2,2,2009-01-08,47,132,39,LT05_132039_20090108
357,21,21,2009-01-24,47,132,39,LT05_132039_20090124
358,2,2,2009-02-09,47,132,39,LT05_132039_20090209
359,82,82,2009-02-25,47,132,39,LT05_132039_20090225
360,4,4,2009-03-13,47,132,39,LT05_132039_20090313
361,79,79,2009-03-29,47,132,39,LT05_132039_20090329
362,12,12,2009-04-14,47,132,39,LT05_132039_20090414
363,6,6,2009-04-30,47,132,39,LT05_132039_20090430
364,47,47,2009-05-16,47,132,39,LT05_132039_20090516
365,66,66,2009-06-01,47,132,39,LT05_132039_20090601
366,46,46,2009-06-17,47,132,39,LT05_132039_20090617
367,61,61,2009-07-03,47,132,39,LT05_132039_20090703
368,26,26,2009-07-19,47,132,39,LT05_132039_20090719
369,45,45,2009-08-20,47,132,39,LT05_132039_20090820
370,11,11,2009-09-05,47,132,39,LT05_132039_20090905
371,18,18,2009-10-07,47,132,39,LT05_132039_20091007
372,17,17,2009-10-23,47,132,39,LT05_132039_20091023
373,1,1,2009-11-08,47,132,39,LT05_132039_20091108
374,2,2,2009-11-24,47,132,39,LT05_132039_20091124
375,2,2,2009-12-10,47,132,39,LT05_132039_20091210
376,2,2,2010-01-11,47,132,39,LT05_132039_20100111
377,9,9,2010-01-27,47,132,39,LT05_132039_20100127
378,1,1,2010-02-12,47,132,39,LT05_132039_20100212
379,26,26,2010-02-28,47,132,39,LT05_132039_20100228
380,44,44,2010-04-17,47,132,39,LT05_132039_20100417
381,71,71,2010-05-03,47,132,39,LT05_132039_20100503
382,24,24,2010-05-19,47,132,39,LT05_132039_20100519
383,59,59,2010-06-20,47,132,39,LT05_132039_20100620
384,70,70,2010-07-06,47,132,39,LT05_132039_20100706
385,75,75,2010-07-22,47,132,39,LT05_132039_20100722
386,20,20,2010-08-07,47,132,39,LT05_132039_20100807
387,4,4,2010-10-26,47,132,39,LT05_132039_20101026
388,2,2,2010-11-11,47,132,39,LT05_132039_20101111
389,24,24,2010-11-27,47,132,39,LT05_132039_20101127
390,9,9,2010-12-13,47,132,39,LT05_132039_20101213
391,2,2,2010-12-29,47,132,39,LT05_132039_20101229
392,5,5,2011-01-14,47,132,39,LT05_132039_20110114
393,29,29,2011-01-30,47,132,39,LT05_132039_20110130
394,5,5,2011-02-15,47,132,39,LT05_132039_20110215
395,8,8,2011-03-03,47,132,39,LT05_132039_20110303
396,1,1,2011-04-04,47,132,39,LT05_132039_20110404
397,82,82,2011-04-20,47,132,39,LT05_132039_20110420
398,7,7,2011-05-06,47,132,39,LT05_132039_20110506
399,54,54,2011-06-23,47,132,39,LT05_132039_20110623
400,20,20,2011-07-25,47,132,39,LT05_132039_20110725
401,29,29,2011-08-10,47,132,39,LT05_132039_20110810
402,46,46,2011-08-26,47,132,39,LT05_132039_20110826
403,86,86,2011-09-11,47,132,39,LT05_132039_20110911
404,16,16,2011-09-27,47,132,39,LT05_132039_20110927
405,12,12,2011-10-29,47,132,39,LT05_132039_20111029
406,6,6,2011-11-14,47,132,39,LT05_132039_20111114
407,26,26,1986-06-02,47,132,40,LT05_132040_19860602
408,67,67,1986-11-09,47,132,40,LT05_132040_19861109
409,2,2,1986-11-25,47,132,40,LT05_132040_19861125
410,13,13,1986-12-11,47,132,40,LT05_132040_19861211
411,12,12,1987-01-12,47,132,40,LT05_132040_19870112
412,2,2,1987-02-13,47,132,40,LT05_132040_19870213
413,19,19,1987-03-17,47,132,40,LT05_132040_19870317
414,71,71,1987-05-04,47,132,40,LT05_132040_19870504
415,33,33,1987-06-21,47,132,40,LT05_132040_19870621
416,78,78,1987-07-07,47,132,40,LT05_132040_19870707
417,88,88,1987-09-09,47,132,40,LT05_132040_19870909
418,47,47,1987-10-11,47,132,40,LT05_132040_19871011
419,1,1,1987-11-12,47,132,40,LT05_132040_19871112
420,1,1,1987-11-28,47,132,40,LT05_132040_19871128
421,2,2,1987-12-30,47,132,40,LT05_132040_19871230
422,49,49,1988-01-15,47,132,40,LT05_132040_19880115
423,1,1,1988-01-31,47,132,40,LT05_132040_19880131
424,89,89,1988-03-03,47,132,40,LT05_132040_19880303
425,94,94,1988-03-19,47,132,40,LT05_132040_19880319
426,13,13,1988-04-04,47,132,40,LT05_132040_19880404
427,13,13,1988-04-20,47,132,40,LT05_132040_19880420
428,67,67,1988-07-25,47,132,40,LT05_132040_19880725
429,75,75,1988-09-27,47,132,40,LT05_132040_19880927
430,76,76,1988-10-29,47,132,40,LT05_132040_19881029
431,1,1,1988-11-14,47,132,40,LT05_132040_19881114
432,6,6,1988-12-16,47,132,40,LT05_132040_19881216
433,51,51,1989-01-17,47,132,40,LT05_132040_19890117
434,17,17,1989-02-02,47,132,40,LT05_132040_19890202
435,30,30,1989-02-18,47,132,40,LT05_132040_19890218
436,12,12,1989-03-06,47,132,40,LT05_132040_19890306
437,7,7,1989-03-22,47,132,40,LT05_132040_19890322
438,18,18,1989-04-23,47,132,40,LT05_132040_19890423
439,14,14,1989-05-09,47,132,40,LT05_132040_19890509
440,24,24,1989-06-10,47,132,40,LT05_132040_19890610
441,88,88,1989-08-29,47,132,40,LT05_132040_19890829
442,55,55,1989-09-14,47,132,40,LT05_132040_19890914
443,59,59,1989-09-30,47,132,40,LT05_132040_19890930
444,91,91,1989-10-16,47,132,40,LT05_132040_19891016
445,88,88,1989-11-17,47,132,40,LT05_132040_19891117
446,2,2,1989-12-03,47,132,40,LT05_132040_19891203
447,25,25,1989-12-19,47,132,40,LT05_132040_19891219
448,8,8,1990-01-04,47,132,40,LT05_132040_19900104
449,6,6,1990-01-20,47,132,40,LT05_132040_19900120
450,79,79,1990-02-05,47,132,40,LT05_132040_19900205
451,13,13,1990-02-21,47,132,40,LT05_132040_19900221
452,9,9,1990-03-09,47,132,40,LT05_132040_19900309
453,25,25,1990-03-25,47,132,40,LT05_132040_19900325
454,86,86,1990-04-10,47,132,40,LT05_132040_19900410
455,3,3,1990-04-26,47,132,40,LT05_132040_19900426
456,9,9,1990-05-12,47,132,40,LT05_132040_19900512
457,28,28,1990-06-13,47,132,40,LT05_132040_19900613
458,73,73,1990-07-15,47,132,40,LT05_132040_19900715
459,40,40,1990-09-01,47,132,40,LT05_132040_19900901
460,17,17,1990-10-19,47,132,40,LT05_132040_19901019
461,1,1,1990-11-04,47,132,40,LT05_132040_19901104
