,CLOUD_COVER,CLOUD_COVER_LAND,DATE_ACQUIRED,UTM_ZONE,WRS_PATH,WRS_ROW,Systemindex
1257,0.45,0.45,2013-06-10,47,134,37,LC08_134037_20130610
1258,41.14,41.14,2013-06-26,47,134,37,LC08_134037_20130626
1259,0.04,0.04,2013-08-13,47,134,37,LC08_134037_20130813
1260,1.38,1.38,2013-09-14,47,134,37,LC08_134037_20130914
1261,2.13,2.13,2013-11-17,47,134,37,LC08_134037_20131117
1262,2.21,2.21,2013-12-03,47,134,37,LC08_134037_20131203
1263,24.41,24.41,2013-12-19,47,134,37,LC08_134037_20131219
1264,1.07,1.07,2014-01-04,47,134,37,LC08_134037_20140104
1265,3.12,3.12,2014-01-20,47,134,37,LC08_134037_20140120
1266,12.31,12.31,2014-02-05,47,134,37,LC08_134037_20140205
1267,18.21,18.21,2014-02-21,47,134,37,LC08_134037_20140221
1268,32.22,32.22,2014-03-09,47,134,37,LC08_134037_20140309
1269,29.44,29.44,2014-03-25,47,134,37,LC08_134037_20140325
1270,80.98,80.98,2014-04-10,47,134,37,LC08_134037_20140410
1271,10.29,10.29,2014-04-26,47,134,37,LC08_134037_20140426
1272,17.93,17.93,2014-05-12,47,134,37,LC08_134037_20140512
1273,92.67,92.67,2014-05-28,47,134,37,LC08_134037_20140528
1274,84.8,84.8,2014-06-29,47,134,37,LC08_134037_20140629
1275,61.19,61.19,2014-07-15,47,134,37,LC08_134037_20140715
1276,30.78,30.78,2014-07-31,47,134,37,LC08_134037_20140731
1277,71.19,71.19,2014-08-16,47,134,37,LC08_134037_20140816
1278,69.16,69.16,2014-09-17,47,134,37,LC08_134037_20140917
1279,20.04,20.04,2014-10-03,47,134,37,LC08_134037_20141003
1280,56.19,56.19,2014-11-04,47,134,37,LC08_134037_20141104
1281,3.51,3.51,2014-11-20,47,134,37,LC08_134037_20141120
1282,0.57,0.57,2014-12-06,47,134,37,LC08_134037_20141206
1283,8.88,8.88,2014-12-22,47,134,37,LC08_134037_20141222
1284,7.79,7.79,2015-01-07,47,134,37,LC08_134037_20150107
1285,8.64,8.64,2015-01-23,47,134,37,LC08_134037_20150123
1286,26.6,26.6,2015-02-08,47,134,37,LC08_134037_20150208
1287,12.57,12.57,2015-02-24,47,134,37,LC08_134037_20150224
1288,5.16,5.16,2015-03-12,47,134,37,LC08_134037_20150312
1289,71.8,71.8,2015-03-28,47,134,37,LC08_134037_20150328
1290,63.29,63.29,2015-04-13,47,134,37,LC08_134037_20150413
1291,30.28,30.28,2015-04-29,47,134,37,LC08_134037_20150429
1292,67.77,67.77,2015-05-31,47,134,37,LC08_134037_20150531
1293,80.37,80.37,2015-06-16,47,134,37,LC08_134037_20150616
1294,68.29,68.29,2015-07-02,47,134,37,LC08_134037_20150702
1295,56.53,56.53,2015-07-18,47,134,37,LC08_134037_20150718
1296,32.27,32.27,2015-08-03,47,134,37,LC08_134037_20150803
1297,21.55,21.55,2015-09-04,47,134,37,LC08_134037_20150904
1298,71.71,71.71,2015-09-20,47,134,37,LC08_134037_20150920
1299,64.47,64.47,2015-10-06,47,134,37,LC08_134037_20151006
1300,9.22,9.22,2015-10-22,47,134,37,LC08_134037_20151022
1301,80.32,80.32,2015-11-07,47,134,37,LC08_134037_20151107
1302,0.88,0.88,2015-11-23,47,134,37,LC08_134037_20151123
1303,7.77,7.77,2015-12-09,47,134,37,LC08_134037_20151209
1304,36.89,36.89,2015-12-25,47,134,37,LC08_134037_20151225
1305,15.85,15.85,2016-01-10,47,134,37,LC08_134037_20160110
1306,13.54,13.54,2016-01-26,47,134,37,LC08_134037_20160126
1307,21.73,21.73,2016-02-11,47,134,37,LC08_134037_20160211
1308,3.16,3.16,2016-02-27,47,134,37,LC08_134037_20160227
1309,79.95,79.95,2016-03-14,47,134,37,LC08_134037_20160314
1310,34.89,34.89,2016-03-30,47,134,37,LC08_134037_20160330
1311,13.78,13.78,2016-04-15,47,134,37,LC08_134037_20160415
1312,18.43,18.43,2016-05-01,47,134,37,LC08_134037_20160501
1313,18.9,18.9,2016-05-17,47,134,37,LC08_134037_20160517
1314,18.95,18.95,2016-06-02,47,134,37,LC08_134037_20160602
1315,76.1,76.1,2016-06-18,47,134,37,LC08_134037_20160618
1316,81.24,81.24,2016-07-04,47,134,37,LC08_134037_20160704
1317,50.65,50.65,2016-07-20,47,134,37,LC08_134037_20160720
1318,2.72,2.72,2016-08-21,47,134,37,LC08_134037_20160821
1319,30.01,30.01,2016-09-06,47,134,37,LC08_134037_20160906
1320,49.49,49.49,2016-10-08,47,134,37,LC08_134037_20161008
1321,0.85,0.85,2016-10-24,47,134,37,LC08_134037_20161024
1322,25.36,25.36,2016-11-09,47,134,37,LC08_134037_20161109
1323,57.68,57.68,2016-11-25,47,134,37,LC08_134037_20161125
1324,1.61,1.61,2016-12-11,47,134,37,LC08_134037_20161211
1325,3.58,3.58,2016-12-27,47,134,37,LC08_134037_20161227
1326,1.76,1.76,2017-01-12,47,134,37,LC08_134037_20170112
1327,75.07,75.07,2017-01-28,47,134,37,LC08_134037_20170128
1328,6.92,6.92,2017-02-13,47,134,37,LC08_134037_20170213
1329,21.47,21.47,2017-03-01,47,134,37,LC08_134037_20170301
1330,35.72,35.72,2017-03-17,47,134,37,LC08_134037_20170317
1331,71.87,71.87,2017-04-02,47,134,37,LC08_134037_20170402
1332,4.28,4.28,2017-04-18,47,134,37,LC08_134037_20170418
1333,48.94,48.94,2017-05-04,47,134,37,LC08_134037_20170504
1334,90.18,90.18,2017-05-20,47,134,37,LC08_134037_20170520
1335,78.53,78.53,2017-06-05,47,134,37,LC08_134037_20170605
1336,74.14,74.14,2017-06-21,47,134,37,LC08_134037_20170621
1337,28.3,28.3,2017-07-23,47,134,37,LC08_134037_20170723
1338,26.31,26.31,2017-08-08,47,134,37,LC08_134037_20170808
1339,8.68,8.68,2017-08-24,47,134,37,LC08_134037_20170824
1340,27.4,27.4,2017-09-25,47,134,37,LC08_134037_20170925
1341,1.65,1.65,2017-10-27,47,134,37,LC08_134037_20171027
1342,13.25,13.25,2017-11-12,47,134,37,LC08_134037_20171112
1343,69.55,69.55,2017-11-28,47,134,37,LC08_134037_20171128
1344,1.71,1.71,2017-12-14,47,134,37,LC08_134037_20171214
1345,61.52,61.52,2017-12-30,47,134,37,LC08_134037_20171230
1346,1.46,1.46,2018-01-15,47,134,37,LC08_134037_20180115
1347,21.98,21.98,2018-01-31,47,134,37,LC08_134037_20180131
1348,6.11,6.11,2018-02-16,47,134,37,LC08_134037_20180216
1349,29.88,29.88,2018-03-04,47,134,37,LC08_134037_20180304
1350,34.26,34.26,2018-03-20,47,134,37,LC08_134037_20180320
1351,47.27,47.27,2018-04-05,47,134,37,LC08_134037_20180405
1352,34.75,34.75,2018-04-21,47,134,37,LC08_134037_20180421
1353,17.36,17.36,2018-05-07,47,134,37,LC08_134037_20180507
1354,1.3,1.3,2018-05-23,47,134,37,LC08_134037_20180523
1355,26.27,26.27,2018-06-08,47,134,37,LC08_134037_20180608
1356,50.01,50.01,2018-06-24,47,134,37,LC08_134037_20180624
1357,19.45,19.45,2018-07-26,47,134,37,LC08_134037_20180726
1358,79.69,79.69,2018-08-11,47,134,37,LC08_134037_20180811
1359,80.22,80.22,2018-08-27,47,134,37,LC08_134037_20180827
1360,24.34,24.34,2018-09-28,47,134,37,LC08_134037_20180928
1361,37.72,37.72,2018-10-14,47,134,37,LC08_134037_20181014
1362,11.94,11.94,2018-10-30,47,134,37,LC08_134037_20181030
1363,87.05,87.05,2018-11-15,47,134,37,LC08_134037_20181115
1364,12.65,12.65,2018-12-01,47,134,37,LC08_134037_20181201
1365,1.87,1.87,2018-12-17,47,134,37,LC08_134037_20181217
1366,1.98,1.98,2019-01-02,47,134,37,LC08_134037_20190102
1367,83.5,83.5,2019-01-18,47,134,37,LC08_134037_20190118
1368,45.92,45.92,2019-02-19,47,134,37,LC08_134037_20190219
1369,99.96,99.96,2019-03-07,47,134,37,LC08_134037_20190307
1370,87.06,87.06,2019-04-08,47,134,37,LC08_134037_20190408
1371,9.4,9.4,2019-04-24,47,134,37,LC08_134037_20190424
1372,42.37,42.37,2019-05-10,47,134,37,LC08_134037_20190510
1373,54.82,54.82,2019-05-26,47,134,37,LC08_134037_20190526
1374,78.83,78.83,2019-06-11,47,134,37,LC08_134037_20190611
1375,78.39,78.39,2019-06-27,47,134,37,LC08_134037_20190627
1376,94.09,94.09,2019-07-13,47,134,37,LC08_134037_20190713
1377,10.29,10.29,2019-07-29,47,134,37,LC08_134037_20190729
1378,37.81,37.81,2019-08-14,47,134,37,LC08_134037_20190814
1379,55.92,55.92,2019-10-01,47,134,37,LC08_134037_20191001
1380,2.16,2.16,2019-10-17,47,134,37,LC08_134037_20191017
1381,3.99,3.99,2019-11-02,47,134,37,LC08_134037_20191102
1382,19.99,19.99,2019-11-18,47,134,37,LC08_134037_20191118
1383,40.17,40.17,2019-12-04,47,134,37,LC08_134037_20191204
1384,60.31,60.31,2020-01-05,47,134,37,LC08_134037_20200105
1385,39.31,39.31,2020-01-21,47,134,37,LC08_134037_20200121
1386,13.05,13.05,2020-02-06,47,134,37,LC08_134037_20200206
1387,50.39,50.39,2020-02-22,47,134,37,LC08_134037_20200222
1388,29.46,29.46,2020-03-09,47,134,37,LC08_134037_20200309
1389,3.94,3.94,2020-03-25,47,134,37,LC08_134037_20200325
1390,80.25,80.25,2020-04-10,47,134,37,LC08_134037_20200410
1391,59.49,59.49,2020-04-26,47,134,37,LC08_134037_20200426
1392,82.47,82.47,2020-05-12,47,134,37,LC08_134037_20200512
1393,64.55,64.55,2020-05-28,47,134,37,LC08_134037_20200528
1394,61.41,61.41,2020-06-13,47,134,37,LC08_134037_20200613
1395,22.17,22.17,2020-06-29,47,134,37,LC08_134037_20200629
1396,77.69,77.69,2020-07-15,47,134,37,LC08_134037_20200715
1397,85.77,85.77,2020-08-16,47,134,37,LC08_134037_20200816
1398,26.66,26.66,2020-09-01,47,134,37,LC08_134037_20200901
1399,12.73,12.73,2020-09-17,47,134,37,LC08_134037_20200917
1400,40.7,40.7,2020-10-03,47,134,37,LC08_134037_20201003
1401,43.14,43.14,2020-10-19,47,134,37,LC08_134037_20201019
1402,51.53,51.53,2020-11-20,47,134,37,LC08_134037_20201120
1403,8.4,8.4,2020-12-06,47,134,37,LC08_134037_20201206
1404,50.63,50.63,2020-12-22,47,134,37,LC08_134037_20201222
1405,58.33,58.33,2021-01-07,47,134,37,LC08_134037_20210107
1406,33.28,33.28,2021-01-23,47,134,37,LC08_134037_20210123
1407,4.87,4.87,2021-02-08,47,134,37,LC08_134037_20210208
1408,32.69,32.69,2021-02-24,47,134,37,LC08_134037_20210224
1409,22.65,22.65,2021-03-12,47,134,37,LC08_134037_20210312
1410,12.49,12.49,2021-03-28,47,134,37,LC08_134037_20210328
1411,85.21,85.21,2021-04-13,47,134,37,LC08_134037_20210413
1412,3.76,3.76,2021-04-29,47,134,37,LC08_134037_20210429
1413,79.86,79.86,2021-05-15,47,134,37,LC08_134037_20210515
1414,78.45,78.45,2021-05-31,47,134,37,LC08_134037_20210531
1415,2.38,2.38,2021-06-16,47,134,37,LC08_134037_20210616
1416,42.91,42.91,2021-07-02,47,134,37,LC08_134037_20210702
1417,16.88,16.88,2021-07-18,47,134,37,LC08_134037_20210718
1418,92.19,92.19,2021-09-04,47,134,37,LC08_134037_20210904
1419,3.23,3.23,2021-09-20,47,134,37,LC08_134037_20210920
1420,51.48,51.48,2021-10-06,47,134,37,LC08_134037_20211006
1421,22.85,22.85,2021-10-22,47,134,37,LC08_134037_20211022
1422,1.99,1.99,2021-11-07,47,134,37,LC08_134037_20211107
1423,12.83,12.83,2021-11-23,47,134,37,LC08_134037_20211123
1424,4.09,4.09,2021-12-09,47,134,37,LC08_134037_20211209
1425,38.17,38.17,2021-12-25,47,134,37,LC08_134037_20211225
1426,7.44,7.44,2022-01-10,47,134,37,LC08_134037_20220110
1427,50.89,50.89,2022-01-26,47,134,37,LC08_134037_20220126
1428,76.8,76.8,2022-02-11,47,134,37,LC08_134037_20220211
1429,60.61,60.61,2022-02-27,47,134,37,LC08_134037_20220227
1430,2.53,2.53,2022-03-15,47,134,37,LC08_134037_20220315
1431,93.08,93.08,2022-04-16,47,134,37,LC08_134037_20220416
1432,4.7,4.7,2022-05-02,47,134,37,LC08_134037_20220502
1433,99.95,99.95,2022-05-18,47,134,37,LC08_134037_20220518
1434,76.73,76.73,2022-06-03,47,134,37,LC08_134037_20220603
1435,74.47,74.47,2022-06-19,47,134,37,LC08_134037_20220619
1436,10.36,10.36,2022-07-05,47,134,37,LC08_134037_20220705
1437,22.61,22.61,2022-08-06,47,134,37,LC08_134037_20220806
1438,9.4,9.4,2022-08-22,47,134,37,LC08_134037_20220822
1439,82.95,82.95,2022-09-07,47,134,37,LC08_134037_20220907
1440,48.2,48.2,2022-11-10,47,134,37,LC08_134037_20221110
1441,75.95,75.95,2013-04-23,47,134,38,LC08_134038_20130423
1442,6.39,6.39,2013-05-25,47,134,38,LC08_134038_20130525
1443,0.41,0.41,2013-06-10,47,134,38,LC08_134038_20130610
1444,0.07,0.07,2013-08-13,47,134,38,LC08_134038_20130813
1445,2.96,2.96,2013-09-14,47,134,38,LC08_134038_20130914
1446,1.38,1.38,2013-11-17,47,134,38,LC08_134038_20131117
1447,1.79,1.79,2013-12-03,47,134,38,LC08_134038_20131203
1448,19.38,19.38,2013-12-19,47,134,38,LC08_134038_20131219
1449,1.15,1.15,2014-01-04,47,134,38,LC08_134038_20140104
1450,7.66,7.66,2014-01-20,47,134,38,LC08_134038_20140120
1451,10.72,10.72,2014-02-05,47,134,38,LC08_134038_20140205
1452,7.97,7.97,2014-02-21,47,134,38,LC08_134038_20140221
1453,30.07,30.07,2014-03-09,47,134,38,LC08_134038_20140309
1454,29.8,29.8,2014-03-25,47,134,38,LC08_134038_20140325
1455,82.76,82.76,2014-04-10,47,134,38,LC08_134038_20140410
1456,8.69,8.69,2014-04-26,47,134,38,LC08_134038_20140426
1457,64.99,64.99,2014-05-12,47,134,38,LC08_134038_20140512
1458,86.62,86.62,2014-05-28,47,134,38,LC08_134038_20140528
1459,88.68,88.68,2014-06-13,47,134,38,LC08_134038_20140613
1460,78.82,78.82,2014-07-15,47,134,38,LC08_134038_20140715
1461,37.7,37.7,2014-07-31,47,134,38,LC08_134038_20140731
1462,75.49,75.49,2014-09-17,47,134,38,LC08_134038_20140917
1463,64.48,64.48,2014-10-03,47,134,38,LC08_134038_20141003
1464,65.24,65.24,2014-10-19,47,134,38,LC08_134038_20141019
1465,44.39,44.39,2014-11-04,47,134,38,LC08_134038_20141104
1466,2.64,2.64,2014-11-20,47,134,38,LC08_134038_20141120
1467,0.56,0.56,2014-12-06,47,134,38,LC08_134038_20141206
1468,27.83,27.83,2014-12-22,47,134,38,LC08_134038_20141222
1469,25.49,25.49,2015-01-07,47,134,38,LC08_134038_20150107
1470,2.64,2.64,2015-01-23,47,134,38,LC08_134038_20150123
1471,30.31,30.31,2015-02-08,47,134,38,LC08_134038_20150208
1472,7.35,7.35,2015-02-24,47,134,38,LC08_134038_20150224
1473,4.26,4.26,2015-03-12,47,134,38,LC08_134038_20150312
1474,82.03,82.03,2015-03-28,47,134,38,LC08_134038_20150328
1475,57.41,57.41,2015-04-13,47,134,38,LC08_134038_20150413
1476,48.06,48.06,2015-04-29,47,134,38,LC08_134038_20150429
1477,70.64,70.64,2015-05-15,47,134,38,LC08_134038_20150515
1478,61.3,61.3,2015-05-31,47,134,38,LC08_134038_20150531
1479,73.67,73.67,2015-06-16,47,134,38,LC08_134038_20150616
1480,77.69,77.69,2015-07-02,47,134,38,LC08_134038_20150702
1481,36.72,36.72,2015-07-18,47,134,38,LC08_134038_20150718
1482,26.26,26.26,2015-08-03,47,134,38,LC08_134038_20150803
1483,58.96,58.96,2015-09-04,47,134,38,LC08_134038_20150904
1484,59.37,59.37,2015-09-20,47,134,38,LC08_134038_20150920
1485,18.85,18.85,2015-10-06,47,134,38,LC08_134038_20151006
1486,30.13,30.13,2015-10-22,47,134,38,LC08_134038_20151022
1487,73.37,73.37,2015-11-07,47,134,38,LC08_134038_20151107
1488,1.68,1.68,2015-11-23,47,134,38,LC08_134038_20151123
1489,2.21,2.21,2015-12-09,47,134,38,LC08_134038_20151209
1490,23.37,23.37,2015-12-25,47,134,38,LC08_134038_20151225
1491,12.07,12.07,2016-01-10,47,134,38,LC08_134038_20160110
1492,15.88,15.88,2016-01-26,47,134,38,LC08_134038_20160126
1493,14.9,14.9,2016-02-11,47,134,38,LC08_134038_20160211
1494,1.6,1.6,2016-02-27,47,134,38,LC08_134038_20160227
1495,96.43,96.43,2016-03-14,47,134,38,LC08_134038_20160314
1496,10.89,10.89,2016-03-30,47,134,38,LC08_134038_20160330
1497,40.83,40.83,2016-04-15,47,134,38,LC08_134038_20160415
1498,72.16,72.16,2016-05-01,47,134,38,LC08_134038_20160501
1499,61.31,61.31,2016-05-17,47,134,38,LC08_134038_20160517
1500,19.78,19.78,2016-06-02,47,134,38,LC08_134038_20160602
1501,85.17,85.17,2016-06-18,47,134,38,LC08_134038_20160618
1502,55.94,55.94,2016-07-20,47,134,38,LC08_134038_20160720
1503,6.96,6.96,2016-08-21,47,134,38,LC08_134038_20160821
1504,81.02,81.02,2016-09-06,47,134,38,LC08_134038_20160906
1505,52.8,52.8,2016-10-08,47,134,38,LC08_134038_20161008
1506,1.98,1.98,2016-10-24,47,134,38,LC08_134038_20161024
1507,7.88,7.88,2016-11-09,47,134,38,LC08_134038_20161109
1508,59.52,59.52,2016-11-25,47,134,38,LC08_134038_20161125
1509,0.88,0.88,2016-12-11,47,134,38,LC08_134038_20161211
1510,12.76,12.76,2016-12-27,47,134,38,LC08_134038_20161227
1511,4.06,4.06,2017-01-12,47,134,38,LC08_134038_20170112
1512,86.93,86.93,2017-01-28,47,134,38,LC08_134038_20170128
1513,19.46,19.46,2017-02-13,47,134,38,LC08_134038_20170213
1514,22.52,22.52,2017-03-01,47,134,38,LC08_134038_20170301
1515,54.71,54.71,2017-03-17,47,134,38,LC08_134038_20170317
1516,80.19,80.19,2017-04-02,47,134,38,LC08_134038_20170402
1517,2.69,2.69,2017-04-18,47,134,38,LC08_134038_20170418
1518,85.4,85.4,2017-05-04,47,134,38,LC08_134038_20170504
1519,76.1,76.1,2017-05-20,47,134,38,LC08_134038_20170520
1520,68.03,68.03,2017-06-05,47,134,38,LC08_134038_20170605
1521,45.94,45.94,2017-07-23,47,134,38,LC08_134038_20170723
1522,66.96,66.96,2017-08-08,47,134,38,LC08_134038_20170808
1523,14.08,14.08,2017-08-24,47,134,38,LC08_134038_20170824
1524,7.18,7.18,2017-09-25,47,134,38,LC08_134038_20170925
1525,1.88,1.88,2017-10-27,47,134,38,LC08_134038_20171027
1526,11.54,11.54,2017-11-12,47,134,38,LC08_134038_20171112
1527,78.85,78.85,2017-11-28,47,134,38,LC08_134038_20171128
1528,1.33,1.33,2017-12-14,47,134,38,LC08_134038_20171214
1529,17.93,17.93,2017-12-30,47,134,38,LC08_134038_20171230
1530,0.94,0.94,2018-01-15,47,134,38,LC08_134038_20180115
1531,41.81,41.81,2018-01-31,47,134,38,LC08_134038_20180131
1532,3.73,3.73,2018-02-16,47,134,38,LC08_134038_20180216
1533,49.63,49.63,2018-03-04,47,134,38,LC08_134038_20180304
1534,8.56,8.56,2018-03-20,47,134,38,LC08_134038_20180320
1535,85.14,85.14,2018-04-05,47,134,38,LC08_134038_20180405
1536,94.69,94.69,2018-04-21,47,134,38,LC08_134038_20180421
1537,7.49,7.49,2018-05-07,47,134,38,LC08_134038_20180507
1538,6.44,6.44,2018-05-23,47,134,38,LC08_134038_20180523
1539,19.12,19.12,2018-06-08,47,134,38,LC08_134038_20180608
1540,58.21,58.21,2018-06-24,47,134,38,LC08_134038_20180624
1541,23.25,23.25,2018-07-26,47,134,38,LC08_134038_20180726
1542,85.06,85.06,2018-08-11,47,134,38,LC08_134038_20180811
1543,70.45,70.45,2018-09-28,47,134,38,LC08_134038_20180928
1544,81.81,81.81,2018-10-14,47,134,38,LC08_134038_20181014
1545,13.17,13.17,2018-10-30,47,134,38,LC08_134038_20181030
1546,89.01,89.01,2018-11-15,47,134,38,LC08_134038_20181115
1547,65.52,65.52,2018-12-01,47,134,38,LC08_134038_20181201
1548,1.66,1.66,2018-12-17,47,134,38,LC08_134038_20181217
1549,2.05,2.05,2019-01-02,47,134,38,LC08_134038_20190102
1550,41.95,41.95,2019-01-18,47,134,38,LC08_134038_20190118
1551,22.52,22.52,2019-02-03,47,134,38,LC08_134038_20190203
1552,48.75,48.75,2019-02-19,47,134,38,LC08_134038_20190219
1553,73.76,73.76,2019-03-07,47,134,38,LC08_134038_20190307
1554,86.3,86.3,2019-04-08,47,134,38,LC08_134038_20190408
1555,29.76,29.76,2019-04-24,47,134,38,LC08_134038_20190424
1556,43.62,43.62,2019-05-10,47,134,38,LC08_134038_20190510
1557,40.54,40.54,2019-05-26,47,134,38,LC08_134038_20190526
1558,68.84,68.84,2019-06-11,47,134,38,LC08_134038_20190611
1559,78.53,78.53,2019-06-27,47,134,38,LC08_134038_20190627
1560,44.17,44.17,2019-07-29,47,134,38,LC08_134038_20190729
1561,29.19,29.19,2019-08-14,47,134,38,LC08_134038_20190814
1562,87.11,87.11,2019-08-30,47,134,38,LC08_134038_20190830
1563,85.84,85.84,2019-09-15,47,134,38,LC08_134038_20190915
1564,52.06,52.06,2019-10-01,47,134,38,LC08_134038_20191001
1565,2.82,2.82,2019-10-17,47,134,38,LC08_134038_20191017
1566,9.0,9.0,2019-11-02,47,134,38,LC08_134038_20191102
1567,20.13,20.13,2019-11-18,47,134,38,LC08_134038_20191118
1568,65.23,65.23,2019-12-04,47,134,38,LC08_134038_20191204
1569,58.94,58.94,2020-01-05,47,134,38,LC08_134038_20200105
1570,43.48,43.48,2020-01-21,47,134,38,LC08_134038_20200121
1571,21.44,21.44,2020-02-06,47,134,38,LC08_134038_20200206
1572,39.64,39.64,2020-02-22,47,134,38,LC08_134038_20200222
1573,42.15,42.15,2020-03-09,47,134,38,LC08_134038_20200309
1574,3.69,3.69,2020-03-25,47,134,38,LC08_134038_20200325
1575,75.41,75.41,2020-04-10,47,134,38,LC08_134038_20200410
1576,58.66,58.66,2020-04-26,47,134,38,LC08_134038_20200426
1577,84.12,84.12,2020-05-12,47,134,38,LC08_134038_20200512
1578,60.51,60.51,2020-05-28,47,134,38,LC08_134038_20200528
1579,58.97,58.97,2020-06-13,47,134,38,LC08_134038_20200613
1580,44.17,44.17,2020-06-29,47,134,38,LC08_134038_20200629
1581,86.97,86.97,2020-07-15,47,134,38,LC08_134038_20200715
1582,73.33,73.33,2020-08-16,47,134,38,LC08_134038_20200816
1583,5.28,5.28,2020-09-01,47,134,38,LC08_134038_20200901
1584,57.19,57.19,2020-09-17,47,134,38,LC08_134038_20200917
1585,56.9,56.9,2020-10-03,47,134,38,LC08_134038_20201003
1586,57.46,57.46,2020-10-19,47,134,38,LC08_134038_20201019
1587,34.61,34.61,2020-11-20,47,134,38,LC08_134038_20201120
1588,7.39,7.39,2020-12-06,47,134,38,LC08_134038_20201206
1589,10.44,10.44,2020-12-22,47,134,38,LC08_134038_20201222
1590,49.73,49.73,2021-01-07,47,134,38,LC08_134038_20210107
1591,5.44,5.44,2021-01-23,47,134,38,LC08_134038_20210123
1592,2.36,2.36,2021-02-08,47,134,38,LC08_134038_20210208
1593,5.75,5.75,2021-02-24,47,134,38,LC08_134038_20210224
1594,35.03,35.03,2021-03-12,47,134,38,LC08_134038_20210312
1595,17.45,17.45,2021-03-28,47,134,38,LC08_134038_20210328
1596,95.02,95.02,2021-04-13,47,134,38,LC08_134038_20210413
1597,3.16,3.16,2021-04-29,47,134,38,LC08_134038_20210429
1598,73.31,73.31,2021-05-15,47,134,38,LC08_134038_20210515
1599,11.07,11.07,2021-06-16,47,134,38,LC08_134038_20210616
1600,33.6,33.6,2021-07-18,47,134,38,LC08_134038_20210718
1601,80.88,80.88,2021-09-04,47,134,38,LC08_134038_20210904
1602,3.67,3.67,2021-09-20,47,134,38,LC08_134038_20210920
1603,47.75,47.75,2021-10-06,47,134,38,LC08_134038_20211006
1604,77.7,77.7,2021-10-22,47,134,38,LC08_134038_20211022
1605,2.6,2.6,2021-11-07,47,134,38,LC08_134038_20211107
1606,49.65,49.65,2021-11-23,47,134,38,LC08_134038_20211123
1607,2.65,2.65,2021-12-09,47,134,38,LC08_134038_20211209
1608,4.67,4.67,2021-12-25,47,134,38,LC08_134038_20211225
1609,38.7,38.7,2022-01-10,47,134,38,LC08_134038_20220110
1610,41.22,41.22,2022-01-26,47,134,38,LC08_134038_20220126
1611,34.44,34.44,2022-02-11,47,134,38,LC08_134038_20220211
1612,58.99,58.99,2022-02-27,47,134,38,LC08_134038_20220227
1613,2.52,2.52,2022-03-15,47,134,38,LC08_134038_20220315
1614,88.19,88.19,2022-04-16,47,134,38,LC08_134038_20220416
1615,2.21,2.21,2022-05-02,47,134,38,LC08_134038_20220502
1616,40.51,40.51,2022-06-03,47,134,38,LC08_134038_20220603
1617,13.13,13.13,2022-07-05,47,134,38,LC08_134038_20220705
1618,31.66,31.66,2022-08-06,47,134,38,LC08_134038_20220806
1619,17.42,17.42,2022-08-22,47,134,38,LC08_134038_20220822
1620,79.53,79.53,2022-09-07,47,134,38,LC08_134038_20220907
1621,86.51,86.51,2022-10-09,47,134,38,LC08_134038_20221009
1622,9.69,9.69,2022-11-10,47,134,38,LC08_134038_20221110
1623,51.54,51.54,2013-04-23,47,134,39,LC08_134039_20130423
1624,7.04,7.04,2013-05-25,47,134,39,LC08_134039_20130525
1625,3.38,3.38,2013-06-10,47,134,39,LC08_134039_20130610
1626,2.66,2.66,2013-08-13,47,134,39,LC08_134039_20130813
1627,14.85,14.85,2013-09-14,47,134,39,LC08_134039_20130914
1628,75.29,75.29,2013-09-30,47,134,39,LC08_134039_20130930
1629,85.42,85.42,2013-10-16,47,134,39,LC08_134039_20131016
1630,2.08,2.08,2013-11-17,47,134,39,LC08_134039_20131117
1631,2.58,2.58,2013-12-03,47,134,39,LC08_134039_20131203
1632,13.66,13.66,2013-12-19,47,134,39,LC08_134039_20131219
1633,1.9,1.9,2014-01-04,47,134,39,LC08_134039_20140104
1634,24.52,24.52,2014-01-20,47,134,39,LC08_134039_20140120
1635,33.75,33.75,2014-02-05,47,134,39,LC08_134039_20140205
1636,10.71,10.71,2014-02-21,47,134,39,LC08_134039_20140221
1637,16.84,16.84,2014-03-09,47,134,39,LC08_134039_20140309
1638,16.66,16.66,2014-03-25,47,134,39,LC08_134039_20140325
1639,64.97,64.97,2014-04-10,47,134,39,LC08_134039_20140410
1640,10.21,10.21,2014-04-26,47,134,39,LC08_134039_20140426
1641,85.54,85.54,2014-05-28,47,134,39,LC08_134039_20140528
1642,48.39,48.39,2014-06-13,47,134,39,LC08_134039_20140613
1643,71.9,71.9,2014-07-31,47,134,39,LC08_134039_20140731
1644,65.63,65.63,2014-09-01,47,134,39,LC08_134039_20140901
1645,57.21,57.21,2014-09-17,47,134,39,LC08_134039_20140917
1646,74.06,74.06,2014-10-03,47,134,39,LC08_134039_20141003
1647,40.9,40.9,2014-10-19,47,134,39,LC08_134039_20141019
1648,30.06,30.06,2014-11-04,47,134,39,LC08_134039_20141104
1649,8.11,8.11,2014-11-20,47,134,39,LC08_134039_20141120
1650,1.26,1.26,2014-12-06,47,134,39,LC08_134039_20141206
1651,9.91,9.91,2014-12-22,47,134,39,LC08_134039_20141222
1652,13.06,13.06,2015-01-07,47,134,39,LC08_134039_20150107
1653,24.78,24.78,2015-01-23,47,134,39,LC08_134039_20150123
1654,39.76,39.76,2015-02-08,47,134,39,LC08_134039_20150208
