,CLOUD_COVER,CLOUD_COVER_LAND,DATE_ACQUIRED,UTM_ZONE,WRS_PATH,WRS_ROW,Systemindex
1422,92.19,92.19,2021/9/4,47,134,37,LC08_134037_20210904
1423,3.23,3.23,2021/9/20,47,134,37,LC08_134037_20210920
1424,51.48,51.48,2021/10/6,47,134,37,LC08_134037_20211006
1425,22.85,22.85,2021/10/22,47,134,37,LC08_134037_20211022
1426,1.99,1.99,2021/11/7,47,134,37,LC08_134037_20211107
1427,12.83,12.83,2021/11/23,47,134,37,LC08_134037_20211123
1428,4.09,4.09,2021/12/9,47,134,37,LC08_134037_20211209
1429,38.17,38.17,2021/12/25,47,134,37,LC08_134037_20211225
1430,7.44,7.44,2022/1/10,47,134,37,LC08_134037_20220110
1431,50.89,50.89,2022/1/26,47,134,37,LC08_134037_20220126
1432,76.8,76.8,2022/2/11,47,134,37,LC08_134037_20220211
1433,60.61,60.61,2022/2/27,47,134,37,LC08_134037_20220227
1434,2.53,2.53,2022/3/15,47,134,37,LC08_134037_20220315
1435,93.08,93.08,2022/4/16,47,134,37,LC08_134037_20220416
1436,4.7,4.7,2022/5/2,47,134,37,LC08_134037_20220502
1437,99.95,99.95,2022/5/18,47,134,37,LC08_134037_20220518
1438,76.73,76.73,2022/6/3,47,134,37,LC08_134037_20220603
1439,74.47,74.47,2022/6/19,47,134,37,LC08_134037_20220619
1440,10.36,10.36,2022/7/5,47,134,37,LC08_134037_20220705
1441,22.61,22.61,2022/8/6,47,134,37,LC08_134037_20220806
1442,9.4,9.4,2022/8/22,47,134,37,LC08_134037_20220822
1443,82.95,82.95,2022/9/7,47,134,37,LC08_134037_20220907
1444,48.2,48.2,2022/11/10,47,134,37,LC08_134037_20221110
1445,3.94,3.94,2022/11/26,47,134,37,LC08_134037_20221126
1446,75.95,75.95,2013/4/23,47,134,38,LC08_134038_20130423
1447,6.39,6.39,2013/5/25,47,134,38,LC08_134038_20130525
1448,0.41,0.41,2013/6/10,47,134,38,LC08_134038_20130610
1449,0.07,0.07,2013/8/13,47,134,38,LC08_134038_20130813
1450,2.96,2.96,2013/9/14,47,134,38,LC08_134038_20130914
1451,1.38,1.38,2013/11/17,47,134,38,LC08_134038_20131117
1452,1.79,1.79,2013/12/3,47,134,38,LC08_134038_20131203
1453,19.38,19.38,2013/12/19,47,134,38,LC08_134038_20131219
1454,1.15,1.15,2014/1/4,47,134,38,LC08_134038_20140104
1455,7.66,7.66,2014/1/20,47,134,38,LC08_134038_20140120
1456,10.72,10.72,2014/2/5,47,134,38,LC08_134038_20140205
1457,7.97,7.97,2014/2/21,47,134,38,LC08_134038_20140221
1458,30.07,30.07,2014/3/9,47,134,38,LC08_134038_20140309
1459,29.8,29.8,2014/3/25,47,134,38,LC08_134038_20140325
1460,82.76,82.76,2014/4/10,47,134,38,LC08_134038_20140410
1461,8.69,8.69,2014/4/26,47,134,38,LC08_134038_20140426
1462,64.99,64.99,2014/5/12,47,134,38,LC08_134038_20140512
1463,86.62,86.62,2014/5/28,47,134,38,LC08_134038_20140528
1464,88.68,88.68,2014/6/13,47,134,38,LC08_134038_20140613
1465,78.82,78.82,2014/7/15,47,134,38,LC08_134038_20140715
1466,37.7,37.7,2014/7/31,47,134,38,LC08_134038_20140731
1467,75.49,75.49,2014/9/17,47,134,38,LC08_134038_20140917
1468,64.48,64.48,2014/10/3,47,134,38,LC08_134038_20141003
1469,65.24,65.24,2014/10/19,47,134,38,LC08_134038_20141019
1470,44.39,44.39,2014/11/4,47,134,38,LC08_134038_20141104
1471,2.64,2.64,2014/11/20,47,134,38,LC08_134038_20141120
1472,0.56,0.56,2014/12/6,47,134,38,LC08_134038_20141206
1473,27.83,27.83,2014/12/22,47,134,38,LC08_134038_20141222
1474,25.49,25.49,2015/1/7,47,134,38,LC08_134038_20150107
1475,2.64,2.64,2015/1/23,47,134,38,LC08_134038_20150123
1476,30.31,30.31,2015/2/8,47,134,38,LC08_134038_20150208
1477,7.35,7.35,2015/2/24,47,134,38,LC08_134038_20150224
1478,4.26,4.26,2015/3/12,47,134,38,LC08_134038_20150312
1479,82.03,82.03,2015/3/28,47,134,38,LC08_134038_20150328
1480,57.41,57.41,2015/4/13,47,134,38,LC08_134038_20150413
1481,48.06,48.06,2015/4/29,47,134,38,LC08_134038_20150429
1482,70.64,70.64,2015/5/15,47,134,38,LC08_134038_20150515
1483,61.3,61.3,2015/5/31,47,134,38,LC08_134038_20150531
1484,73.67,73.67,2015/6/16,47,134,38,LC08_134038_20150616
1485,77.69,77.69,2015/7/2,47,134,38,LC08_134038_20150702
1486,36.72,36.72,2015/7/18,47,134,38,LC08_134038_20150718
1487,26.26,26.26,2015/8/3,47,134,38,LC08_134038_20150803
1488,58.96,58.96,2015/9/4,47,134,38,LC08_134038_20150904
1489,59.37,59.37,2015/9/20,47,134,38,LC08_134038_20150920
1490,18.85,18.85,2015/10/6,47,134,38,LC08_134038_20151006
1491,30.13,30.13,2015/10/22,47,134,38,LC08_134038_20151022
1492,73.37,73.37,2015/11/7,47,134,38,LC08_134038_20151107
1493,1.68,1.68,2015/11/23,47,134,38,LC08_134038_20151123
1494,2.21,2.21,2015/12/9,47,134,38,LC08_134038_20151209
1495,23.37,23.37,2015/12/25,47,134,38,LC08_134038_20151225
1496,12.07,12.07,2016/1/10,47,134,38,LC08_134038_20160110
1497,15.88,15.88,2016/1/26,47,134,38,LC08_134038_20160126
1498,14.9,14.9,2016/2/11,47,134,38,LC08_134038_20160211
1499,1.6,1.6,2016/2/27,47,134,38,LC08_134038_20160227
1500,96.43,96.43,2016/3/14,47,134,38,LC08_134038_20160314
1501,10.89,10.89,2016/3/30,47,134,38,LC08_134038_20160330
1502,40.83,40.83,2016/4/15,47,134,38,LC08_134038_20160415
1503,72.16,72.16,2016/5/1,47,134,38,LC08_134038_20160501
1504,61.31,61.31,2016/5/17,47,134,38,LC08_134038_20160517
1505,19.78,19.78,2016/6/2,47,134,38,LC08_134038_20160602
1506,85.17,85.17,2016/6/18,47,134,38,LC08_134038_20160618
1507,55.94,55.94,2016/7/20,47,134,38,LC08_134038_20160720
1508,6.96,6.96,2016/8/21,47,134,38,LC08_134038_20160821
1509,81.02,81.02,2016/9/6,47,134,38,LC08_134038_20160906
1510,52.8,52.8,2016/10/8,47,134,38,LC08_134038_20161008
1511,1.98,1.98,2016/10/24,47,134,38,LC08_134038_20161024
1512,7.88,7.88,2016/11/9,47,134,38,LC08_134038_20161109
1513,59.52,59.52,2016/11/25,47,134,38,LC08_134038_20161125
1514,0.88,0.88,2016/12/11,47,134,38,LC08_134038_20161211
1515,12.76,12.76,2016/12/27,47,134,38,LC08_134038_20161227
1516,4.06,4.06,2017/1/12,47,134,38,LC08_134038_20170112
1517,86.93,86.93,2017/1/28,47,134,38,LC08_134038_20170128
1518,19.46,19.46,2017/2/13,47,134,38,LC08_134038_20170213
1519,22.52,22.52,2017/3/1,47,134,38,LC08_134038_20170301
1520,54.71,54.71,2017/3/17,47,134,38,LC08_134038_20170317
1521,80.19,80.19,2017/4/2,47,134,38,LC08_134038_20170402
1522,2.69,2.69,2017/4/18,47,134,38,LC08_134038_20170418
1523,85.4,85.4,2017/5/4,47,134,38,LC08_134038_20170504
1524,76.1,76.1,2017/5/20,47,134,38,LC08_134038_20170520
1525,68.03,68.03,2017/6/5,47,134,38,LC08_134038_20170605
1526,45.94,45.94,2017/7/23,47,134,38,LC08_134038_20170723
1527,66.96,66.96,2017/8/8,47,134,38,LC08_134038_20170808
1528,14.08,14.08,2017/8/24,47,134,38,LC08_134038_20170824
1529,7.18,7.18,2017/9/25,47,134,38,LC08_134038_20170925
1530,1.88,1.88,2017/10/27,47,134,38,LC08_134038_20171027
1531,11.54,11.54,2017/11/12,47,134,38,LC08_134038_20171112
1532,78.85,78.85,2017/11/28,47,134,38,LC08_134038_20171128
1533,1.33,1.33,2017/12/14,47,134,38,LC08_134038_20171214
1534,17.93,17.93,2017/12/30,47,134,38,LC08_134038_20171230
1535,0.94,0.94,2018/1/15,47,134,38,LC08_134038_20180115
1536,41.81,41.81,2018/1/31,47,134,38,LC08_134038_20180131
1537,3.73,3.73,2018/2/16,47,134,38,LC08_134038_20180216
1538,49.63,49.63,2018/3/4,47,134,38,LC08_134038_20180304
1539,8.56,8.56,2018/3/20,47,134,38,LC08_134038_20180320
1540,85.14,85.14,2018/4/5,47,134,38,LC08_134038_20180405
1541,94.69,94.69,2018/4/21,47,134,38,LC08_134038_20180421
1542,7.49,7.49,2018/5/7,47,134,38,LC08_134038_20180507
1543,6.44,6.44,2018/5/23,47,134,38,LC08_134038_20180523
1544,19.12,19.12,2018/6/8,47,134,38,LC08_134038_20180608
1545,58.21,58.21,2018/6/24,47,134,38,LC08_134038_20180624
1546,23.25,23.25,2018/7/26,47,134,38,LC08_134038_20180726
1547,85.06,85.06,2018/8/11,47,134,38,LC08_134038_20180811
1548,70.45,70.45,2018/9/28,47,134,38,LC08_134038_20180928
1549,81.81,81.81,2018/10/14,47,134,38,LC08_134038_20181014
1550,13.17,13.17,2018/10/30,47,134,38,LC08_134038_20181030
1551,89.01,89.01,2018/11/15,47,134,38,LC08_134038_20181115
1552,65.52,65.52,2018/12/1,47,134,38,LC08_134038_20181201
1553,1.66,1.66,2018/12/17,47,134,38,LC08_134038_20181217
1554,2.05,2.05,2019/1/2,47,134,38,LC08_134038_20190102
1555,41.95,41.95,2019/1/18,47,134,38,LC08_134038_20190118
1556,22.52,22.52,2019/2/3,47,134,38,LC08_134038_20190203
1557,48.75,48.75,2019/2/19,47,134,38,LC08_134038_20190219
1558,73.76,73.76,2019/3/7,47,134,38,LC08_134038_20190307
1559,86.3,86.3,2019/4/8,47,134,38,LC08_134038_20190408
1560,29.76,29.76,2019/4/24,47,134,38,LC08_134038_20190424
1561,43.62,43.62,2019/5/10,47,134,38,LC08_134038_20190510
1562,40.54,40.54,2019/5/26,47,134,38,LC08_134038_20190526
1563,68.84,68.84,2019/6/11,47,134,38,LC08_134038_20190611
1564,78.53,78.53,2019/6/27,47,134,38,LC08_134038_20190627
1565,44.17,44.17,2019/7/29,47,134,38,LC08_134038_20190729
1566,29.19,29.19,2019/8/14,47,134,38,LC08_134038_20190814
1567,87.11,87.11,2019/8/30,47,134,38,LC08_134038_20190830
1568,85.84,85.84,2019/9/15,47,134,38,LC08_134038_20190915
1569,52.06,52.06,2019/10/1,47,134,38,LC08_134038_20191001
1570,2.82,2.82,2019/10/17,47,134,38,LC08_134038_20191017
1571,9,9,2019/11/2,47,134,38,LC08_134038_20191102
1572,20.13,20.13,2019/11/18,47,134,38,LC08_134038_20191118
1573,65.23,65.23,2019/12/4,47,134,38,LC08_134038_20191204
1574,58.94,58.94,2020/1/5,47,134,38,LC08_134038_20200105
1575,43.48,43.48,2020/1/21,47,134,38,LC08_134038_20200121
1576,21.44,21.44,2020/2/6,47,134,38,LC08_134038_20200206
1577,39.64,39.64,2020/2/22,47,134,38,LC08_134038_20200222
1578,42.15,42.15,2020/3/9,47,134,38,LC08_134038_20200309
1579,3.69,3.69,2020/3/25,47,134,38,LC08_134038_20200325
1580,75.41,75.41,2020/4/10,47,134,38,LC08_134038_20200410
1581,58.66,58.66,2020/4/26,47,134,38,LC08_134038_20200426
1582,84.12,84.12,2020/5/12,47,134,38,LC08_134038_20200512
1583,60.51,60.51,2020/5/28,47,134,38,LC08_134038_20200528
1584,58.97,58.97,2020/6/13,47,134,38,LC08_134038_20200613
1585,44.17,44.17,2020/6/29,47,134,38,LC08_134038_20200629
1586,86.97,86.97,2020/7/15,47,134,38,LC08_134038_20200715
1587,73.33,73.33,2020/8/16,47,134,38,LC08_134038_20200816
1588,5.28,5.28,2020/9/1,47,134,38,LC08_134038_20200901
1589,57.19,57.19,2020/9/17,47,134,38,LC08_134038_20200917
1590,56.9,56.9,2020/10/3,47,134,38,LC08_134038_20201003
1591,57.46,57.46,2020/10/19,47,134,38,LC08_134038_20201019
1592,34.61,34.61,2020/11/20,47,134,38,LC08_134038_20201120
1593,7.39,7.39,2020/12/6,47,134,38,LC08_134038_20201206
1594,10.44,10.44,2020/12/22,47,134,38,LC08_134038_20201222
1595,49.73,49.73,2021/1/7,47,134,38,LC08_134038_20210107
1596,5.44,5.44,2021/1/23,47,134,38,LC08_134038_20210123
1597,2.36,2.36,2021/2/8,47,134,38,LC08_134038_20210208
1598,5.75,5.75,2021/2/24,47,134,38,LC08_134038_20210224
1599,35.03,35.03,2021/3/12,47,134,38,LC08_134038_20210312
1600,17.45,17.45,2021/3/28,47,134,38,LC08_134038_20210328
1601,95.02,95.02,2021/4/13,47,134,38,LC08_134038_20210413
1602,3.16,3.16,2021/4/29,47,134,38,LC08_134038_20210429
1603,73.31,73.31,2021/5/15,47,134,38,LC08_134038_20210515
1604,11.07,11.07,2021/6/16,47,134,38,LC08_134038_20210616
1605,33.6,33.6,2021/7/18,47,134,38,LC08_134038_20210718
1606,80.88,80.88,2021/9/4,47,134,38,LC08_134038_20210904
1607,3.67,3.67,2021/9/20,47,134,38,LC08_134038_20210920
1608,47.75,47.75,2021/10/6,47,134,38,LC08_134038_20211006
1609,77.7,77.7,2021/10/22,47,134,38,LC08_134038_20211022
1610,2.6,2.6,2021/11/7,47,134,38,LC08_134038_20211107
1611,49.65,49.65,2021/11/23,47,134,38,LC08_134038_20211123
1612,2.65,2.65,2021/12/9,47,134,38,LC08_134038_20211209
1613,4.67,4.67,2021/12/25,47,134,38,LC08_134038_20211225
1614,38.7,38.7,2022/1/10,47,134,38,LC08_134038_20220110
1615,41.22,41.22,2022/1/26,47,134,38,LC08_134038_20220126
1616,34.44,34.44,2022/2/11,47,134,38,LC08_134038_20220211
1617,58.99,58.99,2022/2/27,47,134,38,LC08_134038_20220227
1618,2.52,2.52,2022/3/15,47,134,38,LC08_134038_20220315
1619,88.19,88.19,2022/4/16,47,134,38,LC08_134038_20220416
1620,2.21,2.21,2022/5/2,47,134,38,LC08_134038_20220502
1621,40.51,40.51,2022/6/3,47,134,38,LC08_134038_20220603
1622,13.13,13.13,2022/7/5,47,134,38,LC08_134038_20220705
1623,31.66,31.66,2022/8/6,47,134,38,LC08_134038_20220806
1624,17.42,17.42,2022/8/22,47,134,38,LC08_134038_20220822
1625,79.53,79.53,2022/9/7,47,134,38,LC08_134038_20220907
1626,86.51,86.51,2022/10/9,47,134,38,LC08_134038_20221009
1627,9.69,9.69,2022/11/10,47,134,38,LC08_134038_20221110
1628,2.16,2.16,2022/11/26,47,134,38,LC08_134038_20221126
1629,51.54,51.54,2013/4/23,47,134,39,LC08_134039_20130423
1630,7.04,7.04,2013/5/25,47,134,39,LC08_134039_20130525
1631,3.38,3.38,2013/6/10,47,134,39,LC08_134039_20130610
1632,2.66,2.66,2013/8/13,47,134,39,LC08_134039_20130813
1633,14.85,14.85,2013/9/14,47,134,39,LC08_134039_20130914
1634,75.29,75.29,2013/9/30,47,134,39,LC08_134039_20130930
1635,85.42,85.42,2013/10/16,47,134,39,LC08_134039_20131016
1636,2.08,2.08,2013/11/17,47,134,39,LC08_134039_20131117
1637,2.58,2.58,2013/12/3,47,134,39,LC08_134039_20131203
1638,13.66,13.66,2013/12/19,47,134,39,LC08_134039_20131219
1639,1.9,1.9,2014/1/4,47,134,39,LC08_134039_20140104
1640,24.52,24.52,2014/1/20,47,134,39,LC08_134039_20140120
1641,33.75,33.75,2014/2/5,47,134,39,LC08_134039_20140205
1642,10.71,10.71,2014/2/21,47,134,39,LC08_134039_20140221
1643,16.84,16.84,2014/3/9,47,134,39,LC08_134039_20140309
1644,16.66,16.66,2014/3/25,47,134,39,LC08_134039_20140325
1645,64.97,64.97,2014/4/10,47,134,39,LC08_134039_20140410
1646,10.21,10.21,2014/4/26,47,134,39,LC08_134039_20140426
1647,85.54,85.54,2014/5/28,47,134,39,LC08_134039_20140528
1648,48.39,48.39,2014/6/13,47,134,39,LC08_134039_20140613
1649,71.9,71.9,2014/7/31,47,134,39,LC08_134039_20140731
1650,65.63,65.63,2014/9/1,47,134,39,LC08_134039_20140901
1651,57.21,57.21,2014/9/17,47,134,39,LC08_134039_20140917
1652,74.06,74.06,2014/10/3,47,134,39,LC08_134039_20141003
1653,40.9,40.9,2014/10/19,47,134,39,LC08_134039_20141019
1654,30.06,30.06,2014/11/4,47,134,39,LC08_134039_20141104
1655,8.11,8.11,2014/11/20,47,134,39,LC08_134039_20141120
1656,1.26,1.26,2014/12/6,47,134,39,LC08_134039_20141206
1657,9.91,9.91,2014/12/22,47,134,39,LC08_134039_20141222
1658,13.06,13.06,2015/1/7,47,134,39,LC08_134039_20150107
1659,24.78,24.78,2015/1/23,47,134,39,LC08_134039_20150123
1660,39.76,39.76,2015/2/8,47,134,39,LC08_134039_20150208
1661,10.61,10.61,2015/2/24,47,134,39,LC08_134039_20150224
1662,2.44,2.44,2015/3/12,47,134,39,LC08_134039_20150312
1663,93.42,93.42,2015/3/28,47,134,39,LC08_134039_20150328
1664,41,41,2015/4/13,47,134,39,LC08_134039_20150413
1665,69.69,69.69,2015/4/29,47,134,39,LC08_134039_20150429
1666,53.19,53.19,2015/5/15,47,134,39,LC08_134039_20150515
1667,67.62,67.62,2015/5/31,47,134,39,LC08_134039_20150531
1668,59.53,59.53,2015/6/16,47,134,39,LC08_134039_20150616
1669,82.34,82.34,2015/7/2,47,134,39,LC08_134039_20150702
1670,42.09,42.09,2015/7/18,47,134,39,LC08_134039_20150718
1671,54.71,54.71,2015/8/3,47,134,39,LC08_134039_20150803
1672,62.52,62.52,2015/9/4,47,134,39,LC08_134039_20150904
1673,55.38,55.38,2015/9/20,47,134,39,LC08_134039_20150920
1674,1.65,1.65,2015/10/6,47,134,39,LC08_134039_20151006
1675,18.84,18.84,2015/10/22,47,134,39,LC08_134039_20151022
1676,57.61,57.61,2015/11/7,47,134,39,LC08_134039_20151107
1677,8.47,8.47,2015/11/23,47,134,39,LC08_134039_20151123
1678,8.11,8.11,2015/12/9,47,134,39,LC08_134039_20151209
1679,4.24,4.24,2015/12/25,47,134,39,LC08_134039_20151225
1680,7.65,7.65,2016/1/10,47,134,39,LC08_134039_20160110
1681,30.25,30.25,2016/1/26,47,134,39,LC08_134039_20160126
1682,29.46,29.46,2016/2/11,47,134,39,LC08_134039_20160211
1683,2.93,2.93,2016/2/27,47,134,39,LC08_134039_20160227
1684,75.48,75.48,2016/3/14,47,134,39,LC08_134039_20160314
1685,2.72,2.72,2016/3/30,47,134,39,LC08_134039_20160330
1686,72.33,72.33,2016/4/15,47,134,39,LC08_134039_20160415
1687,99.99,99.99,2016/5/1,47,134,39,LC08_134039_20160501
1688,71.25,71.25,2016/5/17,47,134,39,LC08_134039_20160517
1689,25.15,25.15,2016/6/2,47,134,39,LC08_134039_20160602
1690,68.39,68.39,2016/7/20,47,134,39,LC08_134039_20160720
1691,84.32,84.32,2016/8/5,47,134,39,LC08_134039_20160805
1692,18.52,18.52,2016/8/21,47,134,39,LC08_134039_20160821
1693,82.87,82.87,2016/9/6,47,134,39,LC08_134039_20160906
1694,62.56,62.56,2016/10/8,47,134,39,LC08_134039_20161008
1695,1.64,1.64,2016/10/24,47,134,39,LC08_134039_20161024
1696,3.44,3.44,2016/11/9,47,134,39,LC08_134039_20161109
1697,40.21,40.21,2016/11/25,47,134,39,LC08_134039_20161125
1698,1.47,1.47,2016/12/11,47,134,39,LC08_134039_20161211
1699,53.14,53.14,2016/12/27,47,134,39,LC08_134039_20161227
1700,11.56,11.56,2017/1/12,47,134,39,LC08_134039_20170112
1701,52.19,52.19,2017/1/28,47,134,39,LC08_134039_20170128
1702,25.78,25.78,2017/2/13,47,134,39,LC08_134039_20170213
1703,3.27,3.27,2017/3/1,47,134,39,LC08_134039_20170301
1704,68.06,68.06,2017/3/17,47,134,39,LC08_134039_20170317
1705,71.33,71.33,2017/4/2,47,134,39,LC08_134039_20170402
1706,2.7,2.7,2017/4/18,47,134,39,LC08_134039_20170418
1707,85.27,85.27,2017/5/4,47,134,39,LC08_134039_20170504
1708,62.53,62.53,2017/5/20,47,134,39,LC08_134039_20170520
1709,59.06,59.06,2017/6/5,47,134,39,LC08_134039_20170605
1710,82.5,82.5,2017/6/21,47,134,39,LC08_134039_20170621
1711,61.87,61.87,2017/7/23,47,134,39,LC08_134039_20170723
1712,43.72,43.72,2017/8/24,47,134,39,LC08_134039_20170824
1713,75.39,75.39,2017/9/9,47,134,39,LC08_134039_20170909
1714,27.95,27.95,2017/9/25,47,134,39,LC08_134039_20170925
1715,78.87,78.87,2017/10/11,47,134,39,LC08_134039_20171011
1716,2.78,2.78,2017/10/27,47,134,39,LC08_134039_20171027
1717,4.46,4.46,2017/11/12,47,134,39,LC08_134039_20171112
1718,72.72,72.72,2017/11/28,47,134,39,LC08_134039_20171128
1719,1.97,1.97,2017/12/14,47,134,39,LC08_134039_20171214
1720,6.99,6.99,2017/12/30,47,134,39,LC08_134039_20171230
1721,25.34,25.34,2018/1/15,47,134,39,LC08_134039_20180115
1722,6.12,6.12,2018/1/31,47,134,39,LC08_134039_20180131
1723,2.58,2.58,2018/2/16,47,134,39,LC08_134039_20180216
1724,37.87,37.87,2018/3/4,47,134,39,LC08_134039_20180304
1725,2.83,2.83,2018/3/20,47,134,39,LC08_134039_20180320
1726,67.98,67.98,2018/4/5,47,134,39,LC08_134039_20180405
1727,78.2,78.2,2018/4/21,47,134,39,LC08_134039_20180421
1728,18.66,18.66,2018/5/7,47,134,39,LC08_134039_20180507
1729,42.45,42.45,2018/5/23,47,134,39,LC08_134039_20180523
1730,10.58,10.58,2018/6/8,47,134,39,LC08_134039_20180608
1731,76.86,76.86,2018/6/24,47,134,39,LC08_134039_20180624
1732,53.84,53.84,2018/7/26,47,134,39,LC08_134039_20180726
1733,70.23,70.23,2018/8/11,47,134,39,LC08_134039_20180811
1734,79.76,79.76,2018/8/27,47,134,39,LC08_134039_20180827
1735,84.24,84.24,2018/9/12,47,134,39,LC08_134039_20180912
1736,81.12,81.12,2018/9/28,47,134,39,LC08_134039_20180928
1737,65.17,65.17,2018/10/14,47,134,39,LC08_134039_20181014
1738,4.78,4.78,2018/10/30,47,134,39,LC08_134039_20181030
1739,54.33,54.33,2018/11/15,47,134,39,LC08_134039_20181115
1740,47.26,47.26,2018/12/1,47,134,39,LC08_134039_20181201
1741,17.98,17.98,2018/12/17,47,134,39,LC08_134039_20181217
1742,3.08,3.08,2019/1/2,47,134,39,LC08_134039_20190102
1743,19.38,19.38,2019/1/18,47,134,39,LC08_134039_20190118
1744,11.06,11.06,2019/2/3,47,134,39,LC08_134039_20190203
1745,45.54,45.54,2019/2/19,47,134,39,LC08_134039_20190219
1746,32.87,32.87,2019/3/7,47,134,39,LC08_134039_20190307
1747,64.04,64.04,2019/3/23,47,134,39,LC08_134039_20190323
1748,58.58,58.58,2019/4/8,47,134,39,LC08_134039_20190408
1749,36.51,36.51,2019/4/24,47,134,39,LC08_134039_20190424
1750,31.46,31.46,2019/5/10,47,134,39,LC08_134039_20190510
1751,66.79,66.79,2019/5/26,47,134,39,LC08_134039_20190526
1752,70.11,70.11,2019/6/11,47,134,39,LC08_134039_20190611
1753,85.5,85.5,2019/7/29,47,134,39,LC08_134039_20190729
1754,23.88,23.88,2019/8/14,47,134,39,LC08_134039_20190814
1755,84.3,84.3,2019/8/30,47,134,39,LC08_134039_20190830
1756,52.49,52.49,2019/10/1,47,134,39,LC08_134039_20191001
1757,8.03,8.03,2019/10/17,47,134,39,LC08_134039_20191017
1758,10.41,10.41,2019/11/2,47,134,39,LC08_134039_20191102
1759,38.72,38.72,2019/11/18,47,134,39,LC08_134039_20191118
1760,64.95,64.95,2019/12/4,47,134,39,LC08_134039_20191204
1761,87.19,87.19,2020/1/5,47,134,39,LC08_134039_20200105
1762,57.11,57.11,2020/1/21,47,134,39,LC08_134039_20200121
1763,12.53,12.53,2020/2/6,47,134,39,LC08_134039_20200206
1764,28.05,28.05,2020/2/22,47,134,39,LC08_134039_20200222
1765,29.44,29.44,2020/3/9,47,134,39,LC08_134039_20200309
1766,2.21,2.21,2020/3/25,47,134,39,LC08_134039_20200325
1767,66.55,66.55,2020/4/10,47,134,39,LC08_134039_20200410
1768,48.05,48.05,2020/4/26,47,134,39,LC08_134039_20200426
1769,70.7,70.7,2020/5/12,47,134,39,LC08_134039_20200512
1770,40.62,40.62,2020/5/28,47,134,39,LC08_134039_20200528
1771,56.5,56.5,2020/6/13,47,134,39,LC08_134039_20200613
1772,80.01,80.01,2020/6/29,47,134,39,LC08_134039_20200629
1773,84.93,84.93,2020/8/16,47,134,39,LC08_134039_20200816
1774,15.06,15.06,2020/9/1,47,134,39,LC08_134039_20200901
1775,65.96,65.96,2020/9/17,47,134,39,LC08_134039_20200917
1776,66.97,66.97,2020/10/3,47,134,39,LC08_134039_20201003
1777,35.58,35.58,2020/10/19,47,134,39,LC08_134039_20201019
1778,24.79,24.79,2020/11/20,47,134,39,LC08_134039_20201120
1779,15.87,15.87,2020/12/6,47,134,39,LC08_134039_20201206
1780,1.82,1.82,2020/12/22,47,134,39,LC08_134039_20201222
1781,50.44,50.44,2021/1/7,47,134,39,LC08_134039_20210107
1782,3.17,3.17,2021/1/23,47,134,39,LC08_134039_20210123
1783,2.69,2.69,2021/2/8,47,134,39,LC08_134039_20210208
1784,22.56,22.56,2021/2/24,47,134,39,LC08_134039_20210224
1785,20.51,20.51,2021/3/12,47,134,39,LC08_134039_20210312
1786,2.68,2.68,2021/3/28,47,134,39,LC08_134039_20210328
1787,63.96,63.96,2021/4/13,47,134,39,LC08_134039_20210413
1788,2.72,2.72,2021/4/29,47,134,39,LC08_134039_20210429
1789,65.25,65.25,2021/5/15,47,134,39,LC08_134039_20210515
1790,62.14,62.14,2021/6/16,47,134,39,LC08_134039_20210616
1791,83.4,83.4,2021/7/18,47,134,39,LC08_134039_20210718
1792,90.43,90.43,2021/8/3,47,134,39,LC08_134039_20210803
1793,80.04,80.04,2021/9/4,47,134,39,LC08_134039_20210904
1794,7.78,7.78,2021/9/20,47,134,39,LC08_134039_20210920
1795,31.99,31.99,2021/10/6,47,134,39,LC08_134039_20211006
1796,4.2,4.2,2021/11/7,47,134,39,LC08_134039_20211107
1797,78.13,78.13,2021/11/23,47,134,39,LC08_134039_20211123
1798,6.2,6.2,2021/12/9,47,134,39,LC08_134039_20211209
1799,5.73,5.73,2021/12/25,47,134,39,LC08_134039_20211225
1800,28.17,28.17,2022/1/10,47,134,39,LC08_134039_20220110
1801,37.93,37.93,2022/1/26,47,134,39,LC08_134039_20220126
1802,39.71,39.71,2022/2/11,47,134,39,LC08_134039_20220211
1803,23.95,23.95,2022/2/27,47,134,39,LC08_134039_20220227
1804,2.49,2.49,2022/3/15,47,134,39,LC08_134039_20220315
1805,75.61,75.61,2022/3/31,47,134,39,LC08_134039_20220331
1806,79.72,79.72,2022/4/16,47,134,39,LC08_134039_20220416
1807,22.57,22.57,2022/5/2,47,134,39,LC08_134039_20220502
1808,78.85,78.85,2022/5/18,47,134,39,LC08_134039_20220518
1809,48.4,48.4,2022/6/3,47,134,39,LC08_134039_20220603
1810,76.6,76.6,2022/6/19,47,134,39,LC08_134039_20220619
1811,18.24,18.24,2022/7/5,47,134,39,LC08_134039_20220705
1812,62.99,62.99,2022/8/6,47,134,39,LC08_134039_20220806
1813,33.72,33.72,2022/8/22,47,134,39,LC08_134039_20220822
1814,61.97,61.97,2022/10/9,47,134,39,LC08_134039_20221009
1815,4.33,4.33,2022/11/10,47,134,39,LC08_134039_20221110
1816,2.88,2.88,2022/11/26,47,134,39,LC08_134039_20221126
1817,84.41,84.41,2013/4/23,47,134,40,LC08_134040_20130423
1818,4.67,4.67,2013/5/25,47,134,40,LC08_134040_20130525
1819,11.9,11.9,2013/6/10,47,134,40,LC08_134040_20130610
