,CLOUD_COVER,CLOUD_COVER_LAND,DATE_ACQUIRED,UTM_ZONE,WRS_PATH,WRS_ROW,Systemindex
442,0.29,0.29,2021-12-06,46,137,40,LC09_137040_20211206
443,38.9,38.9,2021-12-22,46,137,40,LC09_137040_20211222
444,5.58,5.58,2022-01-07,46,137,40,LC09_137040_20220107
445,11.34,11.34,2022-01-23,46,137,40,LC09_137040_20220123
446,4.68,4.68,2022-02-08,46,137,40,LC09_137040_20220208
447,61.05,61.05,2022-02-24,46,137,40,LC09_137040_20220224
448,3.74,3.74,2022-03-28,46,137,40,LC09_137040_20220328
449,29.37,29.37,2022-04-13,46,137,40,LC09_137040_20220413
450,47.4,47.4,2022-04-29,46,137,40,LC09_137040_20220429
451,60.79,60.79,2022-05-31,46,137,40,LC09_137040_20220531
452,34.96,34.96,2022-07-02,46,137,40,LC09_137040_20220702
453,71.24,71.24,2022-07-18,46,137,40,LC09_137040_20220718
454,92.63,92.63,2022-08-03,46,137,40,LC09_137040_20220803
455,78.27,78.27,2022-08-19,46,137,40,LC09_137040_20220819
456,17.24,17.24,2022-09-20,46,137,40,LC09_137040_20220920
457,38.07,38.07,2022-10-06,46,137,40,LC09_137040_20221006
458,0.23,0.23,2022-10-22,46,137,40,LC09_137040_20221022
459,4.86,4.86,2022-11-07,46,137,40,LC09_137040_20221107
460,1.11,1.11,2022-11-23,46,137,40,LC09_137040_20221123
461,8.86,8.86,2021-12-06,46,137,41,LC09_137041_20211206
462,49.69,49.69,2021-12-22,46,137,41,LC09_137041_20211222
463,9.45,9.45,2022-01-07,46,137,41,LC09_137041_20220107
464,70.63,70.63,2022-01-23,46,137,41,LC09_137041_20220123
465,52.53,52.53,2022-02-08,46,137,41,LC09_137041_20220208
466,54.38,54.38,2022-02-24,46,137,41,LC09_137041_20220224
467,76.5,76.5,2022-03-28,46,137,41,LC09_137041_20220328
468,72.23,72.23,2022-04-13,46,137,41,LC09_137041_20220413
469,76.75,76.75,2022-04-29,46,137,41,LC09_137041_20220429
470,91.0,91.0,2022-05-15,46,137,41,LC09_137041_20220515
471,67.33,67.33,2022-05-31,46,137,41,LC09_137041_20220531
472,56.64,56.64,2022-07-02,46,137,41,LC09_137041_20220702
473,94.98,94.98,2022-08-03,46,137,41,LC09_137041_20220803
474,74.03,74.03,2022-08-19,46,137,41,LC09_137041_20220819
475,74.7,74.7,2022-09-04,46,137,41,LC09_137041_20220904
476,45.78,45.78,2022-09-20,46,137,41,LC09_137041_20220920
477,65.19,65.19,2022-10-06,46,137,41,LC09_137041_20221006
478,1.74,1.74,2022-10-22,46,137,41,LC09_137041_20221022
479,10.18,10.18,2022-11-07,46,137,41,LC09_137041_20221107
480,4.66,4.66,2022-11-23,46,137,41,LC09_137041_20221123
481,27.31,27.31,2021-11-02,46,138,38,LC09_138038_20211102
482,1.81,1.81,2021-11-07,46,138,38,LC09_138038_20211107
483,1.79,1.79,2021-11-12,46,138,38,LC09_138038_20211112
484,16.06,16.06,2021-12-13,46,138,38,LC09_138038_20211213
485,31.98,31.98,2021-12-29,46,138,38,LC09_138038_20211229
486,5.45,5.45,2022-01-14,46,138,38,LC09_138038_20220114
487,45.44,45.44,2022-01-30,46,138,38,LC09_138038_20220130
488,5.47,5.47,2022-02-15,46,138,38,LC09_138038_20220215
489,6.21,6.21,2022-03-03,46,138,38,LC09_138038_20220303
490,2.35,2.35,2022-03-19,46,138,38,LC09_138038_20220319
491,4.43,4.43,2022-04-04,46,138,38,LC09_138038_20220404
492,5.43,5.43,2022-04-20,46,138,38,LC09_138038_20220420
493,10.81,10.81,2022-05-06,46,138,38,LC09_138038_20220506
494,69.19,69.19,2022-05-22,46,138,38,LC09_138038_20220522
495,3.27,3.27,2022-06-07,46,138,38,LC09_138038_20220607
496,32.98,32.98,2022-06-23,46,138,38,LC09_138038_20220623
497,27.45,27.45,2022-07-09,46,138,38,LC09_138038_20220709
498,20.47,20.47,2022-07-25,46,138,38,LC09_138038_20220725
499,10.12,10.12,2022-08-10,46,138,38,LC09_138038_20220810
500,16.41,16.41,2022-08-26,46,138,38,LC09_138038_20220826
501,30.22,30.22,2022-09-11,46,138,38,LC09_138038_20220911
502,59.36,59.36,2022-09-27,46,138,38,LC09_138038_20220927
503,28.53,28.53,2022-10-13,46,138,38,LC09_138038_20221013
504,3.21,3.21,2022-10-29,46,138,38,LC09_138038_20221029
505,18.12,18.12,2022-11-14,46,138,38,LC09_138038_20221114
506,4.3,4.3,2021-11-02,46,138,39,LC09_138039_20211102
507,1.27,1.27,2021-11-07,46,138,39,LC09_138039_20211107
508,1.01,1.01,2021-11-12,46,138,39,LC09_138039_20211112
509,7.08,7.08,2021-12-13,46,138,39,LC09_138039_20211213
510,60.4,60.4,2021-12-29,46,138,39,LC09_138039_20211229
511,3.2,3.2,2022-01-14,46,138,39,LC09_138039_20220114
512,36.57,36.57,2022-01-30,46,138,39,LC09_138039_20220130
513,4.25,4.25,2022-02-15,46,138,39,LC09_138039_20220215
514,3.37,3.37,2022-03-03,46,138,39,LC09_138039_20220303
515,2.38,2.38,2022-03-19,46,138,39,LC09_138039_20220319
516,17.76,17.76,2022-04-04,46,138,39,LC09_138039_20220404
517,3.78,3.78,2022-04-20,46,138,39,LC09_138039_20220420
518,11.13,11.13,2022-05-06,46,138,39,LC09_138039_20220506
519,53.02,53.02,2022-05-22,46,138,39,LC09_138039_20220522
520,22.4,22.4,2022-06-07,46,138,39,LC09_138039_20220607
521,54.33,54.33,2022-06-23,46,138,39,LC09_138039_20220623
522,38.8,38.8,2022-07-09,46,138,39,LC09_138039_20220709
523,46.06,46.06,2022-07-25,46,138,39,LC09_138039_20220725
524,35.74,35.74,2022-08-10,46,138,39,LC09_138039_20220810
525,22.51,22.51,2022-08-26,46,138,39,LC09_138039_20220826
526,65.74,65.74,2022-09-11,46,138,39,LC09_138039_20220911
527,66.77,66.77,2022-09-27,46,138,39,LC09_138039_20220927
528,24.19,24.19,2022-10-13,46,138,39,LC09_138039_20221013
529,15.11,15.11,2022-10-29,46,138,39,LC09_138039_20221029
530,18.0,18.0,2022-11-14,46,138,39,LC09_138039_20221114
531,3.07,3.07,2021-11-02,46,138,40,LC09_138040_20211102
532,1.49,1.49,2021-11-07,46,138,40,LC09_138040_20211107
533,1.03,1.03,2021-11-12,46,138,40,LC09_138040_20211112
534,1.24,1.24,2021-12-13,46,138,40,LC09_138040_20211213
535,59.87,59.87,2021-12-29,46,138,40,LC09_138040_20211229
536,2.03,2.03,2022-01-14,46,138,40,LC09_138040_20220114
537,1.76,1.76,2022-01-30,46,138,40,LC09_138040_20220130
538,4.23,4.23,2022-02-15,46,138,40,LC09_138040_20220215
539,4.73,4.73,2022-03-03,46,138,40,LC09_138040_20220303
540,2.96,2.96,2022-03-19,46,138,40,LC09_138040_20220319
541,8.7,8.7,2022-04-04,46,138,40,LC09_138040_20220404
542,46.53,46.53,2022-04-20,46,138,40,LC09_138040_20220420
543,15.77,15.77,2022-05-06,46,138,40,LC09_138040_20220506
544,57.99,57.99,2022-05-22,46,138,40,LC09_138040_20220522
545,45.86,45.86,2022-06-07,46,138,40,LC09_138040_20220607
546,30.75,30.75,2022-06-23,46,138,40,LC09_138040_20220623
547,51.76,51.76,2022-07-09,46,138,40,LC09_138040_20220709
548,60.9,60.9,2022-07-25,46,138,40,LC09_138040_20220725
549,65.64,65.64,2022-08-10,46,138,40,LC09_138040_20220810
550,28.05,28.05,2022-08-26,46,138,40,LC09_138040_20220826
551,68.29,68.29,2022-09-11,46,138,40,LC09_138040_20220911
552,57.32,57.32,2022-09-27,46,138,40,LC09_138040_20220927
553,14.59,14.59,2022-10-13,46,138,40,LC09_138040_20221013
554,15.72,15.72,2022-10-29,46,138,40,LC09_138040_20221029
555,2.26,2.26,2022-11-14,46,138,40,LC09_138040_20221114
556,13.91,13.91,2021-11-02,45,138,41,LC09_138041_20211102
557,14.83,14.83,2021-11-07,45,138,41,LC09_138041_20211107
558,5.87,5.87,2021-11-12,45,138,41,LC09_138041_20211112
559,12.04,12.04,2021-12-13,45,138,41,LC09_138041_20211213
560,87.59,87.59,2021-12-29,45,138,41,LC09_138041_20211229
561,14.88,14.88,2022-01-14,45,138,41,LC09_138041_20220114
562,30.46,30.46,2022-01-30,45,138,41,LC09_138041_20220130
563,7.01,7.01,2022-02-15,45,138,41,LC09_138041_20220215
564,21.47,21.47,2022-03-03,45,138,41,LC09_138041_20220303
565,18.53,18.53,2022-03-19,45,138,41,LC09_138041_20220319
566,66.56,66.56,2022-04-04,45,138,41,LC09_138041_20220404
567,92.17,92.17,2022-04-20,45,138,41,LC09_138041_20220420
568,53.09,53.09,2022-05-06,45,138,41,LC09_138041_20220506
569,67.76,67.76,2022-05-22,45,138,41,LC09_138041_20220522
570,85.83,85.83,2022-06-07,45,138,41,LC09_138041_20220607
571,61.63,61.63,2022-06-23,45,138,41,LC09_138041_20220623
572,57.86,57.86,2022-07-09,45,138,41,LC09_138041_20220709
573,82.12,82.12,2022-07-25,45,138,41,LC09_138041_20220725
574,42.87,42.87,2022-08-26,45,138,41,LC09_138041_20220826
575,36.23,36.23,2022-09-11,45,138,41,LC09_138041_20220911
576,63.08,63.08,2022-09-27,45,138,41,LC09_138041_20220927
577,61.4,61.4,2022-10-13,45,138,41,LC09_138041_20221013
578,5.9,5.9,2022-10-29,45,138,41,LC09_138041_20221029
579,13.71,13.71,2022-11-14,45,138,41,LC09_138041_20221114
580,0.56,0.56,2021-11-17,45,139,39,LC09_139039_20211117
581,16.98,16.98,2021-12-04,45,139,39,LC09_139039_20211204
582,0.31,0.31,2021-12-20,45,139,39,LC09_139039_20211220
583,33.47,33.47,2022-01-05,45,139,39,LC09_139039_20220105
584,27.59,27.59,2022-01-21,45,139,39,LC09_139039_20220121
585,4.82,4.82,2022-02-06,45,139,39,LC09_139039_20220206
586,8.02,8.02,2022-02-22,45,139,39,LC09_139039_20220222
587,1.26,1.26,2022-03-10,45,139,39,LC09_139039_20220310
588,44.82,44.82,2022-03-26,45,139,39,LC09_139039_20220326
589,13.93,13.93,2022-04-11,45,139,39,LC09_139039_20220411
590,74.98,74.98,2022-04-27,45,139,39,LC09_139039_20220427
591,31.0,31.0,2022-05-13,45,139,39,LC09_139039_20220513
592,31.71,31.71,2022-05-29,45,139,39,LC09_139039_20220529
593,48.57,48.57,2022-06-14,45,139,39,LC09_139039_20220614
594,24.57,24.57,2022-06-30,45,139,39,LC09_139039_20220630
595,19.72,19.72,2022-07-16,45,139,39,LC09_139039_20220716
596,75.48,75.48,2022-08-01,45,139,39,LC09_139039_20220801
597,38.17,38.17,2022-08-17,45,139,39,LC09_139039_20220817
598,55.64,55.64,2022-09-02,45,139,39,LC09_139039_20220902
599,53.95,53.95,2022-09-18,45,139,39,LC09_139039_20220918
600,63.74,63.74,2022-10-04,45,139,39,LC09_139039_20221004
601,13.08,13.08,2022-10-20,45,139,39,LC09_139039_20221020
602,0.38,0.38,2022-11-05,45,139,39,LC09_139039_20221105
603,0.26,0.26,2022-11-21,45,139,39,LC09_139039_20221121
604,0.54,0.54,2021-11-17,45,139,40,LC09_139040_20211117
605,0.54,0.54,2021-12-04,45,139,40,LC09_139040_20211204
606,0.35,0.35,2021-12-20,45,139,40,LC09_139040_20211220
607,38.14,38.14,2022-01-05,45,139,40,LC09_139040_20220105
608,18.0,18.0,2022-01-21,45,139,40,LC09_139040_20220121
609,5.19,5.19,2022-02-06,45,139,40,LC09_139040_20220206
610,6.52,6.52,2022-02-22,45,139,40,LC09_139040_20220222
611,1.68,1.68,2022-03-10,45,139,40,LC09_139040_20220310
612,10.28,10.28,2022-03-26,45,139,40,LC09_139040_20220326
613,21.01,21.01,2022-04-11,45,139,40,LC09_139040_20220411
614,75.23,75.23,2022-04-27,45,139,40,LC09_139040_20220427
615,14.68,14.68,2022-05-13,45,139,40,LC09_139040_20220513
616,16.27,16.27,2022-05-29,45,139,40,LC09_139040_20220529
617,51.57,51.57,2022-06-14,45,139,40,LC09_139040_20220614
618,26.22,26.22,2022-06-30,45,139,40,LC09_139040_20220630
619,6.04,6.04,2022-07-16,45,139,40,LC09_139040_20220716
620,79.51,79.51,2022-08-01,45,139,40,LC09_139040_20220801
621,35.03,35.03,2022-08-17,45,139,40,LC09_139040_20220817
622,73.64,73.64,2022-09-02,45,139,40,LC09_139040_20220902
623,31.48,31.48,2022-09-18,45,139,40,LC09_139040_20220918
624,74.77,74.77,2022-10-04,45,139,40,LC09_139040_20221004
625,0.41,0.41,2022-10-20,45,139,40,LC09_139040_20221020
626,0.42,0.42,2022-11-05,45,139,40,LC09_139040_20221105
627,0.19,0.19,2022-11-21,45,139,40,LC09_139040_20221121
