,CLOUDY_PIXEL_PERCENTAGE,CLOUD_COVERAGE_ASSESSMENT,MEAN_SOLAR_AZIMUTH_ANGLE,MEAN_SOLAR_ZENITH_ANGLE,Systemindex
53,80.9381,80.9381,160.224412867138,57.4619663291806,20210103T042149_20210103T042426_T46SGA
54,4.4842,4.4842,160.491153166711,53.7678653044611,20210103T042149_20210103T042426_T47RKM
55,32.49,32.49,160.619041831766,54.6417947810332,20210103T042149_20210103T042426_T47RKN
56,56.892,56.892,160.738531683221,55.5166999608394,20210103T042149_20210103T042426_T47RKP
57,64.6744,64.6744,160.84979865867,56.3920151315789,20210103T042149_20210103T042426_T47RKQ
58,57.5951,57.5951,161.948933629901,56.1252633771189,20210103T042149_20210103T042426_T47RLQ
59,80.9657,80.9657,160.952992048413,57.2671821607229,20210103T042149_20210103T042426_T47SKR
60,75.0147,75.0147,162.053332293361,57.0025063039051,20210103T042149_20210103T042426_T47SLR
61,22.5986,22.5986,158.356667697762,54.269822608496,20210104T044201_20210104T044202_T45RYM
62,31.7714,31.7714,158.550213047906,55.1205914128619,20210104T044201_20210104T044202_T45RYN
63,90.4872,90.4872,158.735982214156,55.9723100028722,20210104T044201_20210104T044202_T45RYP
64,0.8556,0.8556,159.155694070838,53.1212256857324,20210104T044201_20210104T044202_T46RBR
65,31.6732,31.6732,159.3042230428,53.9901578492034,20210104T044201_20210104T044202_T46RBS
66,40.1945,40.1945,159.443488078684,54.8591505057542,20210104T044201_20210104T044202_T46RBT
67,83.2609,83.2609,159.573872296437,55.7292207454583,20210104T044201_20210104T044202_T46RBU
68,81.5902,81.5902,159.695610770241,56.5997848279835,20210104T044201_20210104T044202_T46RBV
69,43.9035,43.9035,160.395205497564,53.6989549605003,20210104T044201_20210104T044202_T46RCS
70,29.6541,29.654100000000003,160.534052195066,54.5704943248938,20210104T044201_20210104T044202_T46RCT
71,90.3003,90.3003,160.664705271565,55.4429879722122,20210104T044201_20210104T044202_T46RCU
72,89.9354,89.93540000000002,160.787338506885,56.3158735112641,20210104T044201_20210104T044202_T46RCV
73,0.0,0.0,156.572255169505,54.723799546126,20210105T041141_20210105T041143_T46RGS
74,1.1237,1.1237,156.780311377488,55.5649574624534,20210105T041141_20210105T041143_T46RGT
75,23.3643,23.3643,156.980066701573,56.40719381706,20210105T041141_20210105T041143_T46RGU
76,44.7155,44.7155,157.171833083493,57.2499164533307,20210105T041141_20210105T041143_T46RGV
77,1.0768,1.0768,157.340323436271,53.5607059695674,20210105T041141_20210105T041143_T47RKL
78,0.2037,0.2037,157.505475482291,54.421318460505,20210105T041141_20210105T041143_T47RKM
79,27.0235,27.0235,157.660698983132,55.2821589678533,20210105T041141_20210105T041143_T47RKN
80,46.1682,46.1682,157.806425581646,56.1442230900252,20210105T041141_20210105T041143_T47RKP
81,46.1296,46.1296,157.942914422884,57.0069174981618,20210105T041141_20210105T041143_T47RKQ
82,0.0,0.0,158.416134812661,53.2401609661974,20210105T041141_20210105T041143_T47RLL
83,0.0615,0.061500000000000006,158.580984670414,54.1036466529094,20210105T041141_20210105T041143_T47RLM
84,49.2812,49.2812,158.736522284475,54.9672303371536,20210105T041141_20210105T041143_T47RLN
85,45.9815,45.9815,158.883191252818,55.8319130805666,20210105T041141_20210105T041143_T47RLP
86,51.0146,51.0146,159.0212318317,56.6971129868528,20210105T041141_20210105T041143_T47RLQ
87,0.1237,0.1237,159.665798412102,53.7945126274464,20210105T041141_20210105T041143_T47RMM
88,6.6099,6.6099,159.821301936207,54.6605852430983,20210105T041141_20210105T041143_T47RMN
89,31.7186,31.718600000000002,159.968598166763,55.5276331268742,20210105T041141_20210105T041143_T47RMP
90,45.3128,45.3128,160.107891351023,56.3950892247803,20210105T041141_20210105T041143_T47RMQ
91,27.4453,27.4453,161.063359714898,55.2312563912913,20210105T041141_20210105T041143_T47RNP
92,95.5604,95.5604,158.07026926883,57.8696987761782,20210105T041141_20210105T041143_T47SKR
93,86.2876,86.2876,159.150778155039,57.5622807277784,20210105T041141_20210105T041143_T47SLR
94,96.5289,96.5289,159.27229858116,58.4283905590054,20210105T041141_20210105T041143_T47SLS
95,75.4541,75.4541,160.23936482415,57.262393740049,20210105T041141_20210105T041143_T47SMR
96,97.2599,97.2599,160.363455106683,58.1305399685859,20210105T041141_20210105T041143_T47SMS
97,7.9124,7.9124,156.146071534976,53.8260213922541,20210106T043149_20210106T043409_T46RBR
98,38.3965,38.3965,156.321940390015,54.680693300357,20210106T043149_20210106T043409_T46RBS
99,12.5943,12.5943,156.487455644972,55.5357129889639,20210106T043149_20210106T043409_T46RBT
100,57.3877,57.3877,156.643104086743,56.3920545223484,20210106T043149_20210106T043409_T46RBU
101,0.4116,0.4116,157.025456270164,52.6312086485818,20210106T043149_20210106T043409_T46RCQ
102,2.0524,2.0524,157.211536014908,53.4880927266061,20210106T043149_20210106T043409_T46RCR
103,32.1861,32.1861,157.387607041641,54.3457655359995,20210106T043149_20210106T043409_T46RCS
104,19.4905,19.4905,157.553898377555,55.2036570514653,20210106T043149_20210106T043409_T46RCT
105,46.7937,46.7937,157.710931872549,56.0627402192047,20210106T043149_20210106T043409_T46RCU
106,82.2686,82.2686,157.858895002813,56.9224478565834,20210106T043149_20210106T043409_T46RCV
107,0.002,0.002,158.101719509257,52.2989886261983,20210106T043149_20210106T043409_T46RDQ
108,12.9573,12.9573,158.287018290119,53.1587581506906,20210106T043149_20210106T043409_T46RDR
109,29.1855,29.1855,158.462917083831,54.0191826586431,20210106T043149_20210106T043409_T46RDS
110,43.1055,43.1055,158.629635946837,54.8796992771905,20210106T043149_20210106T043409_T46RDT
111,58.8957,58.89569999999999,158.787731454635,55.741279698969,20210106T043149_20210106T043409_T46RDU
112,0.0,0.0,159.18915683493,51.9754988242754,20210106T043149_20210106T043409_T46REQ
113,2.7909,2.7909,159.373294485921,52.8378867756983,20210106T043149_20210106T043409_T46RER
114,21.2304,21.2304,159.548642213335,53.7008071042822,20210106T043149_20210106T043409_T46RES
115,42.9333,42.9333,159.715427167623,54.5636982806568,20210106T043149_20210106T043409_T46RET
116,61.9374,61.937400000000004,159.874250962467,55.4275273108204,20210106T043149_20210106T043409_T46REU
117,67.7513,67.7513,160.025265690643,56.291746284248,20210106T043149_20210106T043409_T46REV
118,46.8693,46.8693,160.969260729023,55.1219171354109,20210106T043149_20210106T043409_T46RFU
119,77.347,77.347,161.121329901697,55.9880125322349,20210106T043149_20210106T043409_T46RFV
120,85.3944,85.3944,161.266515080637,56.8538118768605,20210106T043149_20210106T043409_T46SFA
121,90.1576,90.15759999999999,161.405242291371,57.720323792629,20210106T043149_20210106T043409_T46SFB
122,86.425,86.425,155.607386642768,54.8081875348906,20210107T040139_20210107T040137_T47RLM
123,55.7493,55.7493,156.666138143961,54.4557726352174,20210107T040139_20210107T040137_T47RMM
124,26.139,26.139,156.848277252847,55.3072995542447,20210107T040139_20210107T040137_T47RMN
125,48.9155,48.9155,157.021200149798,56.1600394734879,20210107T040139_20210107T040137_T47RMP
126,72.4149,72.4149,157.185118760062,57.0134212416163,20210107T040139_20210107T040137_T47RMQ
127,31.9182,31.9182,157.918726007447,54.9653067398668,20210107T040139_20210107T040137_T47RNN
128,53.0619,53.0619,158.093086293567,55.8204784918422,20210107T040139_20210107T040137_T47RNP
129,1.3517,1.3517,155.081135185576,53.0196591664418,20210108T042151_20210108T042340_T46RDQ
130,25.3981,25.3981,155.293721566778,53.8635879201551,20210108T042151_20210108T042340_T46RDR
131,78.562,78.562,155.495898509586,54.7084587206142,20210108T042151_20210108T042340_T46RDS
132,0.9827,0.9827,156.139873171261,52.6524585496493,20210108T042151_20210108T042340_T46REQ
133,10.0242,10.0242,156.352670933052,53.4993297257947,20210108T042151_20210108T042340_T46RER
134,76.2503,76.2503,156.555586313446,54.3470152061889,20210108T042151_20210108T042340_T46RES
135,59.8292,59.8292,156.7489186832,55.1949289502026,20210108T042151_20210108T042340_T46RET
136,47.0905,47.0905,156.933265066214,56.0440232998861,20210108T042151_20210108T042340_T46REU
137,82.6238,82.6238,157.10883043791,56.8937344844835,20210108T042151_20210108T042340_T46REV
138,4.3187,4.3187,157.422057309905,53.1434500416742,20210108T042151_20210108T042340_T46RFR
139,64.2899,64.2899,157.625311663368,53.9937095727017,20210108T042151_20210108T042340_T46RFS
140,65.7866,65.7866,157.819585285121,54.8440603502613,20210108T042151_20210108T042340_T46RFT
141,77.6221,77.6221,158.005448331091,55.6954729342816,20210108T042151_20210108T042340_T46RFU
142,75.8632,75.8632,158.183169480273,56.54736858163,20210108T042151_20210108T042340_T46RFV
143,0.5198,0.5198,158.50071194693,52.7964301903916,20210108T042151_20210108T042340_T46RGR
144,38.1413,38.1413,158.703888757495,53.6490160135852,20210108T042151_20210108T042340_T46RGS
145,94.4345,94.4345,158.898719321822,54.5015563932803,20210108T042151_20210108T042340_T46RGT
146,84.3767,84.3767,159.085736040269,55.3550416069239,20210108T042151_20210108T042340_T46RGU
147,73.3218,73.3218,159.265265875275,56.2088810712586,20210108T042151_20210108T042340_T46RGV
148,94.2457,94.2457,158.352950342794,57.3991904547918,20210108T042151_20210108T042340_T46SFA
149,99.8048,99.8048,158.515333901825,58.251901560571,20210108T042151_20210108T042340_T46SFB
150,90.2181,90.2181,159.437466540455,57.0625350934296,20210108T042151_20210108T042340_T46SGA
151,64.2824,64.2824,159.664311421562,53.3739782687644,20210108T042151_20210108T042340_T47RKM
152,82.2685,82.2685,159.803823429272,54.244488858075,20210108T042151_20210108T042340_T47RKN
153,71.2648,71.2648,159.934428076812,55.1160673777579,20210108T042151_20210108T042340_T47RKP
154,79.8757,79.8757,160.056416975204,55.9881172350704,20210108T042151_20210108T042340_T47RKQ
155,81.2838,81.2838,161.161795390834,55.7097365447118,20210108T042151_20210108T042340_T47RLQ
156,91.2281,91.2281,160.169864595068,56.8601026764225,20210108T042151_20210108T042340_T47SKR
157,83.3708,83.3708,161.276485004904,56.5839371776037,20210108T042151_20210108T042340_T47SLR
158,91.2517,91.2517,157.49690992123,53.8661163068736,20210109T044149_20210109T044908_T45RYM
159,95.5388,95.5388,157.702739481402,54.7123372149025,20210109T044149_20210109T044908_T45RYN
160,92.5176,92.5176,157.900363838661,55.5595929047244,20210109T044149_20210109T044908_T45RYP
161,27.8925,27.8925,158.288122094854,52.7105681232512,20210109T044149_20210109T044908_T46RBR
162,84.3813,84.3813,158.449267163816,53.575604995537,20210109T044149_20210109T044908_T46RBS
163,90.6296,90.6296,158.600620603912,54.4408052138421,20210109T044149_20210109T044908_T46RBT
164,84.5259,84.5259,158.742640891883,55.3071652878191,20210109T044149_20210109T044908_T46RBU
165,81.0403,81.0403,158.875544631124,56.1741079276573,20210109T044149_20210109T044908_T46RBV
166,93.6543,93.6543,159.546425125216,53.2719992015833,20210109T044149_20210109T044908_T46RCS
167,94.5104,94.5104,159.69742829782,54.1399064191952,20210109T044149_20210109T044908_T46RCT
168,93.7117,93.7117,159.83976847152,55.0088474692272,20210109T044149_20210109T044908_T46RCU
169,88.2748,88.2748,159.973624472924,55.8782603095041,20210109T044149_20210109T044908_T46RCV
170,86.3852,86.3852,155.695993273387,54.304099103195,20210110T041139_20210110T041134_T46RGS
171,90.8662,90.8662,155.916637135896,55.140224803777,20210110T041139_20210110T041134_T46RGT
172,67.271,67.271,156.12855245266,55.9775249420773,20210110T041139_20210110T041134_T46RGU
173,66.8471,66.8471,156.332040478578,56.815411630666,20210110T041139_20210110T041134_T46RGV
174,73.7975,73.7975,156.455782389967,53.1344707959331,20210110T041139_20210110T041134_T47RKL
175,90.7827,90.7827,156.633874801744,53.9906974602031,20210110T041139_20210110T041134_T47RKM
176,78.3679,78.3679,156.80152098726,54.847264805317,20210110T041139_20210110T041134_T47RKN
177,65.1924,65.1924,156.959215775737,55.705149480074,20210110T041139_20210110T041134_T47RKP
178,68.9714,68.9714,157.107211419496,56.5637611773898,20210110T041139_20210110T041134_T47RKQ
179,84.6285,84.6285,157.537522460046,52.8012504156844,20210110T041139_20210110T041134_T47RLL
180,76.9538,76.9538,157.715403741629,53.6605207776747,20210110T041139_20210110T041134_T47RLM
181,61.1151,61.1151,157.883459163686,54.519991739589,20210110T041139_20210110T041134_T47RLN
182,64.394,64.394,158.042177210828,55.380652188489,20210110T041139_20210110T041134_T47RLP
183,70.5612,70.5612,158.191807310075,56.2419186029488,20210110T041139_20210110T041134_T47RLQ
184,69.5151,69.5151,158.806710104038,53.3389240566043,20210110T041139_20210110T041134_T47RMM
185,39.8718,39.8718,158.974808204715,54.2010479004196,20210110T041139_20210110T041134_T47RMN
186,59.7109,59.71090000000001,159.134212835402,55.0642348432008,20210110T041139_20210110T041134_T47RMP
187,57.3075,57.30749999999999,159.285161220493,55.9279099767448,20210110T041139_20210110T041134_T47RMQ
188,39.1488,39.1488,160.236051866621,54.7557668323683,20210110T041139_20210110T041134_T47RNP
189,81.0933,81.0933,157.245653595496,57.4225452039253,20210110T041139_20210110T041134_T47SKR
190,73.2334,73.2334,158.332505884298,57.1032369224411,20210110T041139_20210110T041134_T47SLR
191,89.6744,89.6744,158.464738401306,57.9655822849752,20210110T041139_20210110T041134_T47SLS
192,69.2724,69.2724,159.427831362714,56.7915167372357,20210110T041139_20210110T041134_T47SMR
193,91.4186,91.4186,159.562687821466,57.6560408747202,20210110T041139_20210110T041134_T47SMS
194,86.1857,86.18569999999998,155.260165556661,53.3714964982035,20210111T043141_20210111T043142_T46RBR
195,92.5862,92.5862,155.449247009946,54.2215044723252,20210111T043141_20210111T043142_T46RBS
196,90.6624,90.6624,155.627438287059,55.0719871712207,20210111T043141_20210111T043142_T46RBT
197,99.9397,99.9397,155.795330768616,55.92388402038,20210111T043141_20210111T043142_T46RBU
198,73.3992,73.3992,156.132005453644,52.1686826067927,20210111T043141_20210111T043142_T46RCQ
199,94.3457,94.3457,156.331909436977,53.0209665945314,20210111T043141_20210111T043142_T46RCR
200,96.1717,96.1717,156.521299977795,53.8741444205881,20210111T043141_20210111T043142_T46RCS
201,99.39,99.39,156.700370324157,54.7276600720875,20210111T043141_20210111T043142_T46RCT
202,99.2089,99.2089,156.86974046683,55.5824556196566,20210111T043141_20210111T043142_T46RCU
203,96.4317,96.4317,157.029547927778,56.4379818916296,20210111T043141_20210111T043142_T46RCV
204,65.3011,65.3011,157.214936527577,51.8237277243554,20210111T043141_20210111T043142_T46RDQ
205,89.0154,89.0154,157.414166910175,52.6790720973449,20210111T043141_20210111T043142_T46RDR
206,94.5491,94.5491,157.603465391062,53.535176604591,20210111T043141_20210111T043142_T46RDS
207,89.4693,89.4693,157.783052043537,54.3914808521478,20210111T043141_20210111T043142_T46RDT
208,93.768,93.768,157.95355125829,55.2489365550553,20210111T043141_20210111T043142_T46RDU
209,99.9899,99.9899,158.309577959257,51.4875372586231,20210111T043141_20210111T043142_T46REQ
210,96.2414,96.2414,158.507731868081,52.3456793114616,20210111T043141_20210111T043142_T46RER
211,93.842,93.842,158.69653320947,53.2044596608292,20210111T043141_20210111T043142_T46RES
212,67.2035,67.2035,158.876258253015,54.0633048633311,20210111T043141_20210111T043142_T46RET
213,59.5584,59.5584,159.047527284032,54.9231771589055,20210111T043141_20210111T043142_T46REU
214,92.5572,92.5572,159.210511650922,55.7835255176185,20210111T043141_20210111T043142_T46REV
215,49.0286,49.0286,160.150444357925,54.605628785095,20210111T043141_20210111T043142_T46RFU
216,87.2778,87.2778,160.314522697027,55.4680121890299,20210111T043141_20210111T043142_T46RFV
217,99.4595,99.4595,160.471251842054,56.3301771847881,20210111T043141_20210111T043142_T46SFA
218,99.9809,99.9809,160.621099105351,57.1931224651921,20210111T043141_20210111T043142_T46SFB
219,99.984,99.984,154.72274817603,54.3210497686041,20210112T040131_20210112T040127_T47RLM
220,96.6527,96.6527,155.788148247213,53.9561400593277,20210112T040131_20210112T040127_T47RMM
221,55.96,55.96,155.983522019732,54.8029645895219,20210112T040131_20210112T040127_T47RMN
222,61.3117,61.311699999999995,156.169227284299,55.6510972352566,20210112T040131_20210112T040127_T47RMP
223,75.6163,75.6163,156.345442565657,56.499979695075,20210112T040131_20210112T040127_T47RMQ
224,83.8855,83.8855,157.061192950834,54.4486830236865,20210112T040131_20210112T040127_T47RNN
225,80.5711,80.5711,157.248421885932,55.2994115130663,20210112T040131_20210112T040127_T47RNP
226,92.205,92.205,154.146637327841,52.5113909242161,20210113T042129_20210113T042131_T46RDQ
227,99.6497,99.64969999999998,154.374055635779,53.3499321471901,20210113T042129_20210113T042131_T46RDR
228,93.1032,93.1032,154.59051517237,54.1895484716071,20210113T042129_20210113T042131_T46RDS
229,89.2463,89.2463,155.212192723746,52.1310994738934,20210113T042129_20210113T042131_T46REQ
230,97.1911,97.1911,155.439954138544,52.9727687235136,20210113T042129_20210113T042131_T46RER
231,91.5709,91.5709,155.657276815317,53.8153783033448,20210113T042129_20210113T042131_T46RES
232,52.696,52.696,155.864467139629,54.6583414312965,20210113T042129_20210113T042131_T46RET
233,41.2843,41.2843,156.062182062604,55.5025915786739,20210113T042129_20210113T042131_T46REU
234,78.4152,78.4152,156.25064013813,56.3475623096762,20210113T042129_20210113T042131_T46REV
235,91.9435,91.9435,156.516814364364,52.6040258948886,20210113T042129_20210113T042131_T46RFR
236,89.9565,89.9565,156.734578362049,53.4493929891992,20210113T042129_20210113T042131_T46RFS
237,58.9442,58.9442,156.942795196289,54.2949729067427,20210113T042129_20210113T042131_T46RFT
238,48.4467,48.4467,157.142114757521,55.1417124357899,20210113T042129_20210113T042131_T46RFU
239,71.7271,71.7271,157.332798612821,55.9890366291521,20210113T042129_20210113T042131_T46RFV
240,90.5561,90.5561,157.60347563781,52.2442048100284,20210113T042129_20210113T042131_T46RGR
241,92.5064,92.5064,157.821239177364,53.0920865600872,20210113T042129_20210113T042131_T46RGS
242,80.2851,80.2851,158.030077358049,53.94003912888,20210113T042129_20210113T042131_T46RGT
243,63.254,63.25399999999999,158.23061714744,54.7890263498246,20210113T042129_20210113T042131_T46RGU
244,73.1595,73.1595,158.42315897821,55.6384668156158,20210113T042129_20210113T042131_T46RGV
245,91.6504,91.6504,157.515071275274,56.8363836632898,20210113T042129_20210113T042131_T46SFA
246,98.9452,98.9452,157.689488461612,57.6847129336924,20210113T042129_20210113T042131_T46SFB
247,86.2694,86.2694,158.607903589629,56.487810743183,20210113T042129_20210113T042131_T46SGA
248,85.5411,85.54109999999999,158.789548103506,52.8059103023105,20210113T042129_20210113T042131_T47RKM
249,71.2656,71.2656,158.942639399814,53.6726247510213,20210113T042129_20210113T042131_T47RKN
250,62.4677,62.467699999999994,159.086323123912,54.5404907861787,20210113T042129_20210113T042131_T47RKP
251,79.7287,79.7287,159.220854002002,55.4089234859643,20210113T042129_20210113T042131_T47RKQ
252,89.8265,89.8265,160.335989006175,55.1183846826588,20210113T042129_20210113T042131_T47RLQ
253,92.325,92.325,159.346363458475,56.277373795188,20210113T042129_20210113T042131_T47SKR
254,92.1621,92.1621,160.462718097276,55.9892156475762,20210113T042129_20210113T042131_T47SLR
255,95.7681,95.7681,156.611735447126,53.2818321820897,20210114T044141_20210114T044137_T45RYM
256,99.686,99.686,156.831943213854,54.123178478331,20210114T044141_20210114T044137_T45RYN
257,98.9216,98.9216,157.043469886566,54.9656534865389,20210114T044141_20210114T044137_T45RYP
258,60.773,60.773,157.396527930142,52.1194012770309,20210114T044141_20210114T044137_T46RBR
259,90.3296,90.3296,157.572239716372,52.9802302719615,20210114T044141_20210114T044137_T46RBS
260,95.2009,95.2009,157.737542353076,53.8413452514477,20210114T044141_20210114T044137_T46RBT
261,91.2533,91.2533,157.893008886431,54.7037103408536,20210114T044141_20210114T044137_T46RBU
262,83.5216,83.5216,158.038786318339,55.5667713901641,20210114T044141_20210114T044137_T46RBV
263,96.4169,96.4169,158.679499117718,52.6639872514203,20210114T044141_20210114T044137_T46RCS
264,98.6173,98.6173,158.844463471337,53.5279917846196,20210114T044141_20210114T044137_T46RCT
265,99.448,99.448,159.000238819171,54.3931198091228,20210114T044141_20210114T044137_T46RCU
266,94.08,94.08,159.14696416332,55.2588231210431,20210114T044141_20210114T044137_T46RCV
267,25.6578,25.6578,154.790430049365,53.7052112635314,20210115T041121_20210115T041121_T46RGS
268,38.6381,38.6381,155.025895119974,54.5359379491861,20210115T041121_20210115T041121_T46RGT
269,68.3027,68.3027,155.252116226098,55.3679588576209,20210115T041121_20210115T041121_T46RGU
270,93.1106,93.1106,155.469424359605,56.2006771074073,20210115T041121_20210115T041121_T46RGV
271,28.0607,28.0607,155.543062824516,52.5291077137316,20210115T041121_20210115T041121_T47RKL
272,26.2864,26.2864,155.736182392628,53.3806045614331,20210115T041121_20210115T041121_T47RKM
273,53.5966,53.5966,155.918258004525,54.2325720858574,20210115T041121_20210115T041121_T47RKN
274,82.549,82.549,156.089852309246,55.0859672795144,20210115T041121_20210115T041121_T47RKP
275,94.3832,94.3832,156.251222335107,55.9401997086097,20210115T041121_20210115T041121_T47RKQ
276,19.1642,19.1642,156.634546683928,52.1829068568014,20210115T041121_20210115T041121_T47RLL
277,35.0281,35.0281,156.827512143214,53.0376378067305,20210115T041121_20210115T041121_T47RLM
278,67.5302,67.5302,157.010025907344,53.8926989725874,20210115T041121_20210115T041121_T47RLN
279,93.0992,93.0992,157.182687623747,54.7490471224533,20210115T041121_20210115T041121_T47RLP
280,96.3151,96.3151,157.34570737793,55.6061128323473,20210115T041121_20210115T041121_T47RLQ
281,24.3457,24.3457,157.929171432812,52.7033460185547,20210115T041121_20210115T041121_T47RMM
282,74.0801,74.0801,158.111734371125,53.5612523345099,20210115T041121_20210115T041121_T47RMN
283,93.9198,93.9198,158.285100861936,54.4203083107554,20210115T041121_20210115T041121_T47RMP
284,94.2284,94.2284,158.449432278058,55.2799636289833,20210115T041121_20210115T041121_T47RMQ
285,87.2825,87.2825,159.397838901704,54.0996180445309,20210115T041121_20210115T041121_T47RNP
286,97.7896,97.7896,156.402514059836,56.7947172103666,20210115T041121_20210115T041121_T47SKR
287,93.8181,93.8181,157.499289525481,56.4633297015903,20210115T041121_20210115T041121_T47SLR
288,96.1326,96.1326,157.643936835521,57.3216627027085,20210115T041121_20210115T041121_T47SLS
289,93.7436,93.7436,158.604999335448,56.1396368656951,20210115T041121_20210115T041121_T47SMR
290,96.59,96.59,158.752261562113,57.0003167789656,20210115T041121_20210115T041121_T47SMS
291,64.414,64.414,154.320046883435,52.7476386390045,20210116T043129_20210116T043417_T46RBR
292,81.3877,81.3877,154.524702990604,53.5924914061576,20210116T043129_20210116T043417_T46RBS
293,78.7833,78.7833,154.717901345681,54.4379467172374,20210116T043129_20210116T043417_T46RBT
